Year,Teknologia berriztagarri mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2012,Hidraulikoa,,,ES48087,W_PER_CAPITA,ES48087,0.0
2010,Hidraulikoa,,,ES48087,W_PER_CAPITA,ES48087,0.0
2022,Hidraulikoa,,,ES48087,W_PER_CAPITA,ES48087,0.0
2018,Hidraulikoa,,,ES48087,W_PER_CAPITA,ES48087,0.0
2014,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2011,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2012,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2019,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2020,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2015,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2013,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2010,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2016,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2021,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2023,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2018,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2022,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2017,Hidraulikoa,,,ES48088,W_PER_CAPITA,ES48088,0.0
2014,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2017,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2021,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2011,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2022,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2020,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2015,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2010,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2012,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2016,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2013,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2023,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2019,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2018,Hidraulikoa,,,ES48065,W_PER_CAPITA,ES48065,0.0
2012,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2023,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2021,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2016,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2011,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2010,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2017,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2020,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2022,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2015,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2013,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2019,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2014,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2018,Hidraulikoa,,,ES48089,W_PER_CAPITA,ES48089,0.0
2019,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2022,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2017,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2021,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2018,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2015,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2013,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2010,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2012,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2020,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2014,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2011,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2023,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2016,Hidraulikoa,,,ES48074,W_PER_CAPITA,ES48074,0.0
2022,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2021,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2016,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2018,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2017,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2023,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2020,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2019,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2013,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2011,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2010,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2012,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2015,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2014,Hidraulikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,0.0
2016,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2015,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2013,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2020,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2023,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2021,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2010,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2017,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2018,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2014,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2022,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2019,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2012,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2011,Hidraulikoa,,,Urnieta,W_PER_CAPITA,Urnieta,0.0
2016,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2018,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2017,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2023,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2011,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2012,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2013,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2015,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2010,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2014,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2020,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2022,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2019,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2021,Hidraulikoa,,,Urretxu,W_PER_CAPITA,Urretxu,0.0
2014,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2018,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2013,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2022,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2011,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2010,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2012,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2019,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2016,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2015,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2021,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2023,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2020,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2017,Hidraulikoa,,,Usurbil,W_PER_CAPITA,Usurbil,0.0
2012,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,57.0
2017,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,58.1
2023,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,54.0
2018,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,58.0
2021,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,53.0
2020,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,55.3
2016,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,58.6
2014,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,58.3
2019,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,58.3
2010,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,54.6
2015,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,58.3
2011,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,56.0
2022,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,54.4
2013,Hidraulikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,57.2
2019,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2020,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2014,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2018,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2015,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2022,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2013,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2010,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2023,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2021,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2017,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2011,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2012,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2016,Hidraulikoa,,,ES48080,W_PER_CAPITA,ES48080,0.0
2012,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.1
2018,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,136.8
2013,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.1
2014,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.8
2010,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.4
2023,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.6
2011,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.3
2022,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,141.6
2015,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.1
2019,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,136.6
2017,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,136.4
2016,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,137.1
2021,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,141.1
2020,Hidraulikoa,,,Villabona,W_PER_CAPITA,Villabona,140.4
2012,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2010,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2021,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2020,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2022,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2018,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2014,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2016,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2013,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2015,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2017,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2023,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2019,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2011,Hidraulikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,0.0
2011,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.0
2017,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2019,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2020,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2021,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2012,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2018,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2014,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2015,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2010,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.0
2013,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2016,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2023,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2022,Hidraulikoa,,,Vitoria-Gasteiz,W_PER_CAPITA,Vitoria-Gasteiz,0.6
2021,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2014,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2013,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2015,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2018,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2012,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2020,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2017,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2019,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2022,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2016,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2023,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2010,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2011,Hidraulikoa,,,Yécora / Iekora,W_PER_CAPITA,Yécora / Iekora,0.0
2015,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2022,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2010,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2021,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2011,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2012,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2019,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2023,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2018,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2013,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2017,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2014,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2016,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2020,Hidraulikoa,,,ES48095,W_PER_CAPITA,ES48095,0.0
2014,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2021,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2015,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2022,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2018,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2016,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2019,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2011,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2012,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2010,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2017,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2013,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2020,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2023,Hidraulikoa,,,Zaldibia,W_PER_CAPITA,Zaldibia,0.0
2017,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2022,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2021,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2014,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2015,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2011,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2020,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2019,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2018,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2013,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2010,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2023,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2012,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2016,Hidraulikoa,,,Zalduondo,W_PER_CAPITA,Zalduondo,0.0
2019,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,276.5
2023,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,283.6
2013,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,270.5
2012,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,269.3
2022,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,283.1
2016,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,277.6
2020,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,279.6
2011,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,204.7
2015,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,278.7
2010,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,208.8
2014,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,277.6
2017,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,277.2
2021,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,283.1
2018,Hidraulikoa,,,ES48096,W_PER_CAPITA,ES48096,276.6
2011,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,0.0
2014,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1435.4
2023,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1339.3
2018,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1376.1
2022,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1401.9
2021,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1388.9
2016,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1415.1
2010,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,0.0
2017,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1411.8
2020,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1369.9
2019,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1345.3
2015,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1445.8
2012,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1373.0
2013,Hidraulikoa,,,Zambrana,W_PER_CAPITA,Zambrana,1405.2
2012,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2021,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2016,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2015,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2010,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2018,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2014,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2013,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2017,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2019,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2023,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2011,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2020,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2022,Hidraulikoa,,,ES48905,W_PER_CAPITA,ES48905,0.0
2010,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2011,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2017,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2019,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2022,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2016,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2023,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2012,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2021,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2020,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2015,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2013,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2014,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2018,Hidraulikoa,,,ES48097,W_PER_CAPITA,ES48097,0.0
2023,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2020,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2011,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2016,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2018,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2014,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2022,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2015,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2013,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2010,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2017,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2021,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2019,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2012,Hidraulikoa,,,Zarautz,W_PER_CAPITA,Zarautz,0.0
2012,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,68339.6
2019,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,70138.0
2010,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,66842.8
2023,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,70987.1
2020,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,71332.5
2022,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,70872.7
2014,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,70306.2
2018,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,69914.9
2021,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,70138.0
2011,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,67200.0
2013,Hidraulikoa,,,ES48024,W_PER_CAPITA,ES48024,69583.1
