Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Armiñón,PT,Armiñón,55.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Armiñón,PT,Armiñón,55.2
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Armiñón,PT,Armiñón,56.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,53.4
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,55.0
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,56.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,49.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,50.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,56.1
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,50.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,55.3
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arraia-Maeztu,PT,Arraia-Maeztu,56.8
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,54.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,47.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,55.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,55.4
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,54.8
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,52.8
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,51.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,48.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrankudiaga-Zollo,PT,Arrankudiaga-Zollo,54.5
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,44.2
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,44.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,45.5
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,45.1
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,42.5
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,43.2
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,45.7
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,44.3
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrasate / Mondragón,PT,Arrasate / Mondragón,43.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,49.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,51.4
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,56.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,51.7
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,52.4
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,51.4
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,49.7
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,48.9
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzu,PT,Arratzu,49.2
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,52.3
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,55.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,53.3
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,54.3
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,53.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,54.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,56.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,51.6
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,52.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,52.4
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,54.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,53.1
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,48.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,47.8
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,49.6
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,50.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,52.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrieta,PT,Arrieta,56.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,46.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,50.2
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,52.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,49.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,47.8
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,46.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,48.3
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,51.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Arrigorriaga,PT,Arrigorriaga,49.4
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,45.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,49.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,50.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,51.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,48.2
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,52.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,50.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,48.7
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artea,PT,Artea,51.4
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,40.7
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,43.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,42.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,46.4
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,38.5
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,41.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,41.9
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,41.2
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artzentales,PT,Artzentales,41.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,48.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,47.9
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,46.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,47.8
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,50.5
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,50.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,47.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,49.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Artziniega,PT,Artziniega,45.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,47.4
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,45.4
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,50.8
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,47.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,48.2
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,45.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,48.8
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,47.7
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asparrena,PT,Asparrena,47.3
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,54.2
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,54.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,53.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,53.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,54.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,58.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,53.6
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,52.2
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Asteasu,PT,Asteasu,54.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,64.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,63.3
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,67.6
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,61.4
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,61.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,66.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,66.7
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,55.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Astigarraga,PT,Astigarraga,64.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,48.5
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,49.3
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,49.0
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,51.6
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,49.9
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,51.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,47.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,49.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ataun,PT,Ataun,48.9
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,45.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,43.8
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,43.5
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,45.7
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,48.0
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,49.0
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,50.3
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,50.3
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Atxondo,PT,Atxondo,50.2
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,45.6
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,43.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,41.8
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,46.4
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,44.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,47.4
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,46.1
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,45.7
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Aulesti,PT,Aulesti,47.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,52.2
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,51.1
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,52.4
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,55.3
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,53.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,51.2
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,49.2
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,55.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Ayala / Aiara,PT,Ayala / Aiara,53.7
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,44.1
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,51.5
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,46.8
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,43.5
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,49.1
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,44.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,50.3
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,49.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azkoitia,PT,Azkoitia,47.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,49.0
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,47.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,48.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,51.6
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,48.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,45.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,50.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,44.5
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Azpeitia,PT,Azpeitia,45.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,53.9
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,56.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,53.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,51.5
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,53.9
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,52.1
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,53.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,53.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Bakio,PT,Bakio,56.0
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,57.4
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,51.0
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,50.0
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,55.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,57.4
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,57.1
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,56.4
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,69.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baliarrain,PT,Baliarrain,58.2
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,41.3
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,40.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,41.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,43.7
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,39.8
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,41.1
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,39.2
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,42.2
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Balmaseda,PT,Balmaseda,40.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,39.4
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,41.5
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,39.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,36.8
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,38.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,33.8
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,39.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,36.0
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Baños de Ebro / Mañueta,PT,Baños de Ebro / Mañueta,39.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,42.6
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,47.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,45.9
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,43.9
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,43.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,42.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,44.7
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,44.8
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barakaldo,PT,Barakaldo,46.5
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,44.4
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,44.7
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,48.5
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,45.6
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,50.1
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,44.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,45.9
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,49.8
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrika,PT,Barrika,46.8
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,57.7
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,51.0
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,55.1
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,58.3
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,52.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,57.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,54.1
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,56.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Barrundia,PT,Barrundia,55.8
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,41.8
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,39.5
2018,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,40.7
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,43.0
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,41.0
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,39.2
2019,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,41.0
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,39.9
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Basauri,PT,Basauri,41.7
2015,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,45.1
2022,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,48.3
2023,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,48.1
2020,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,48.2
2016,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,44.3
2010,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,44.8
2021,Okupazio-tasa,16 urte eta gehiago,Emakumea,,,,Beasain,PT,Beasain,47.7
