Year,Lurraldea,Eskualdea,Udalerria,Unidad,GeoCode,Value
2018,,,Zestoa,1.000 biztanle bakoitzeko,Zestoa,0.0
2019,,,Zestoa,1.000 biztanle bakoitzeko,Zestoa,0.0
2020,,,Zestoa,1.000 biztanle bakoitzeko,Zestoa,0.0
2021,,,Zestoa,1.000 biztanle bakoitzeko,Zestoa,0.0
2022,,,Zestoa,1.000 biztanle bakoitzeko,Zestoa,0.0
2010,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2011,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2012,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2013,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2014,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2015,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2016,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2017,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2018,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2019,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2020,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2021,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2022,,,Zizurkil,1.000 biztanle bakoitzeko,Zizurkil,0.0
2010,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2011,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2012,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2013,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2014,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2015,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2016,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2017,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2018,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2019,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2020,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2021,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2022,,,Deba,1.000 biztanle bakoitzeko,Deba,0.0
2010,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,5.0
2011,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,5.0
2012,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,4.5
2013,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,5.1
2014,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,2.3
2015,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,2.2
2016,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,2.2
2017,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,2.2
2018,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,0.0
2019,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,0.5
2020,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,1.5
2021,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,1.5
2022,,Debagoiena / Alto Deba,,1.000 biztanle bakoitzeko,Debagoiena / Alto Deba,2.6
2010,,,Eibar,1.000 biztanle bakoitzeko,Eibar,0.4
2011,,,Eibar,1.000 biztanle bakoitzeko,Eibar,0.0
2012,,,Eibar,1.000 biztanle bakoitzeko,Eibar,0.0
2013,,,Eibar,1.000 biztanle bakoitzeko,Eibar,2.2
2014,,,Eibar,1.000 biztanle bakoitzeko,Eibar,2.2
2015,,,Eibar,1.000 biztanle bakoitzeko,Eibar,2.2
2016,,,Eibar,1.000 biztanle bakoitzeko,Eibar,3.8
2017,,,Eibar,1.000 biztanle bakoitzeko,Eibar,3.8
2018,,,Eibar,1.000 biztanle bakoitzeko,Eibar,1.6
2019,,,Eibar,1.000 biztanle bakoitzeko,Eibar,1.6
2020,,,Eibar,1.000 biztanle bakoitzeko,Eibar,1.6
2021,,,Eibar,1.000 biztanle bakoitzeko,Eibar,0.0
2022,,,Eibar,1.000 biztanle bakoitzeko,Eibar,0.0
2010,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2011,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2012,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2013,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2014,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2015,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2016,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2017,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2018,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2019,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2020,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2021,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2022,,,Elduain,1.000 biztanle bakoitzeko,Elduain,0.0
2010,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,6.4
2011,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,6.3
2012,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,6.3
2013,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,6.2
2014,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,6.2
2015,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,1.4
2016,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,2.7
2017,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,2.7
2018,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,2.7
2019,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,2.7
2020,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,1.3
2021,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,0.0
2022,,,Elgoibar,1.000 biztanle bakoitzeko,Elgoibar,0.0
2010,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2011,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2012,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2013,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2014,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2015,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2016,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2017,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2018,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2019,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2020,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2021,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2022,,,Elgeta,1.000 biztanle bakoitzeko,Elgeta,0.0
2010,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,7.8
2011,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,7.7
2012,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2013,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2014,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2015,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2016,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2017,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2018,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2019,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2020,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2021,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2022,,,Eskoriatza,1.000 biztanle bakoitzeko,Eskoriatza,0.0
2010,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2011,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2012,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2013,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2014,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2015,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2016,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2017,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2018,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2019,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2020,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2021,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2022,,,Ezkio-Itsaso,1.000 biztanle bakoitzeko,Ezkio-Itsaso,0.0
2010,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,0.0
2011,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,0.0
2012,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.5
2013,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.5
2014,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,3.4
2015,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,3.4
2016,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,3.4
2017,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.9
2018,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,3.8
2019,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.9
2020,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.9
2021,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.9
2022,,,Hondarribia,1.000 biztanle bakoitzeko,Hondarribia,1.9
2010,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2011,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2012,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2013,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2014,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2015,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2016,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2017,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2018,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2019,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2020,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2021,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2022,,,Gaintza,1.000 biztanle bakoitzeko,Gaintza,0.0
2010,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2011,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2012,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2013,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2014,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2015,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2016,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2017,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2018,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2019,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2020,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2021,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2022,,,Gabiria,1.000 biztanle bakoitzeko,Gabiria,0.0
2010,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2011,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2012,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2013,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2014,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2015,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2016,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2017,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2018,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2019,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2020,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2021,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2022,,,Getaria,1.000 biztanle bakoitzeko,Getaria,0.0
2010,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,1.8
2011,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,1.8
2012,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,2.0
2013,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,2.1
2014,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,1.8
2015,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,2.0
2016,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,1.1
2017,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,0.9
2018,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,0.6
2019,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,0.6
2020,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,0.3
2021,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,0.4
2022,,Donostialdea,,1.000 biztanle bakoitzeko,Donostialdea,0.4
2010,,,Hernani,1.000 biztanle bakoitzeko,Hernani,1.3
2011,,,Hernani,1.000 biztanle bakoitzeko,Hernani,10.2
2012,,,Hernani,1.000 biztanle bakoitzeko,Hernani,11.5
2013,,,Hernani,1.000 biztanle bakoitzeko,Hernani,16.0
2014,,,Hernani,1.000 biztanle bakoitzeko,Hernani,18.6
2015,,,Hernani,1.000 biztanle bakoitzeko,Hernani,19.0
2016,,,Hernani,1.000 biztanle bakoitzeko,Hernani,11.2
2017,,,Hernani,1.000 biztanle bakoitzeko,Hernani,9.8
2018,,,Hernani,1.000 biztanle bakoitzeko,Hernani,5.4
2019,,,Hernani,1.000 biztanle bakoitzeko,Hernani,2.7
2020,,,Hernani,1.000 biztanle bakoitzeko,Hernani,1.0
2021,,,Hernani,1.000 biztanle bakoitzeko,Hernani,0.0
2022,,,Hernani,1.000 biztanle bakoitzeko,Hernani,0.0
2010,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2011,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2012,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2013,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2014,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2015,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2016,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2017,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2018,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2019,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2020,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2021,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2022,,,Hernialde,1.000 biztanle bakoitzeko,Hernialde,0.0
2010,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2011,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2012,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2013,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2014,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2015,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2016,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2017,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2018,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2019,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2020,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2021,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2022,,,Ibarra,1.000 biztanle bakoitzeko,Ibarra,0.0
2010,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2011,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2012,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2013,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2014,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2015,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2016,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2017,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2018,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2019,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2020,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2021,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2022,,,Idiazabal,1.000 biztanle bakoitzeko,Idiazabal,0.0
2010,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2011,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2012,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2013,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2014,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2015,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2016,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2017,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2018,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2019,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2020,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2021,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2022,,,Ikaztegieta,1.000 biztanle bakoitzeko,Ikaztegieta,0.0
2010,,,Irun,1.000 biztanle bakoitzeko,Irun,0.5
2011,,,Irun,1.000 biztanle bakoitzeko,Irun,0.5
2012,,,Irun,1.000 biztanle bakoitzeko,Irun,0.0
2013,,,Irun,1.000 biztanle bakoitzeko,Irun,0.8
2014,,,Irun,1.000 biztanle bakoitzeko,Irun,0.8
2015,,,Irun,1.000 biztanle bakoitzeko,Irun,0.8
2016,,,Irun,1.000 biztanle bakoitzeko,Irun,1.0
2017,,,Irun,1.000 biztanle bakoitzeko,Irun,1.6
2018,,,Irun,1.000 biztanle bakoitzeko,Irun,1.3
2019,,,Irun,1.000 biztanle bakoitzeko,Irun,1.3
2020,,,Irun,1.000 biztanle bakoitzeko,Irun,1.3
2021,,,Irun,1.000 biztanle bakoitzeko,Irun,1.6
2022,,,Irun,1.000 biztanle bakoitzeko,Irun,1.1
2010,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2011,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2012,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2013,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2014,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2015,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2016,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2017,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2018,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2019,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2020,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2021,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2022,,,Irura,1.000 biztanle bakoitzeko,Irura,0.0
2010,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2011,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2012,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2013,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2014,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2015,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2016,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2017,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2018,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2019,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2020,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2021,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2022,,,Itsasondo,1.000 biztanle bakoitzeko,Itsasondo,0.0
2010,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2011,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2012,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2013,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2014,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2015,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2016,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2017,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2018,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2019,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2020,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2021,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2022,,,Larraul,1.000 biztanle bakoitzeko,Larraul,0.0
2010,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2011,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2012,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2013,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2014,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2015,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2016,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2017,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2018,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2019,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2020,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2021,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2022,,,Lazkao,1.000 biztanle bakoitzeko,Lazkao,0.0
2010,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.6
2011,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.8
2012,,Goierri,,1.000 biztanle bakoitzeko,Goierri,1.4
2013,,Goierri,,1.000 biztanle bakoitzeko,Goierri,1.1
2014,,Goierri,,1.000 biztanle bakoitzeko,Goierri,1.1
2015,,Goierri,,1.000 biztanle bakoitzeko,Goierri,1.1
2016,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.9
2017,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.4
2018,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.0
2019,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.0
2020,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.0
2021,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.0
2022,,Goierri,,1.000 biztanle bakoitzeko,Goierri,0.0
2010,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2011,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2012,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2013,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2014,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2015,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2016,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2017,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2018,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2019,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2020,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2021,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2022,,,Leaburu,1.000 biztanle bakoitzeko,Leaburu,0.0
2010,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2011,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2012,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2013,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2014,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2015,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2016,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2017,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2018,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2019,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2020,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2021,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2022,,,Legazpi,1.000 biztanle bakoitzeko,Legazpi,0.0
2010,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,8.3
2011,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,8.2
2012,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,8.1
2013,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2014,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2015,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2016,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2017,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2018,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2019,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2020,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
2021,,,Legorreta,1.000 biztanle bakoitzeko,Legorreta,0.0
