Year,Territorio,Comarca,Municipio,Units,GeoCode,Desaggregation,Value
2016,,,ES01053,PT,ES01053,All,2.6
2020,,,ES01053,PT,ES01053,All,2.6
2013,,,ES01053,PT,ES01053,All,0.5
2017,,,ES01053,PT,ES01053,All,2.6
2019,,,ES01053,PT,ES01053,All,0.6
2010,,,ES48082,PT,ES48082,All,0.0
2015,,,ES48082,PT,ES48082,All,0.0
2017,,,ES48082,PT,ES48082,All,0.0
2013,,,ES48082,PT,ES48082,All,0.0
2011,,,ES48082,PT,ES48082,All,0.0
2021,,,ES48082,PT,ES48082,All,0.0
2019,,,ES48082,PT,ES48082,All,0.0
2012,,,ES48082,PT,ES48082,All,0.0
2014,,,ES48082,PT,ES48082,All,0.0
2016,,,ES48082,PT,ES48082,All,0.0
2018,,,ES48082,PT,ES48082,All,0.0
2020,,,ES48082,PT,ES48082,All,0.0
2022,,,ES48082,PT,ES48082,All,0.0
2023,,,ES48082,PT,ES48082,All,0.0
2019,,,ES20070,PT,ES20070,All,1.8
2020,,,ES20070,PT,ES20070,All,2.2
2015,,,ES20070,PT,ES20070,All,0.7
2021,,,ES20070,PT,ES20070,All,2.3
2018,,,ES20070,PT,ES20070,All,1.3
2017,,,ES20070,PT,ES20070,All,1.3
2014,,,ES20070,PT,ES20070,All,0.7
2016,,,ES20070,PT,ES20070,All,0.7
2022,,,ES20070,PT,ES20070,All,2.3
2011,,,ES20070,PT,ES20070,All,0.3
2023,,,ES20070,PT,ES20070,All,2.1
2013,,,ES20070,PT,ES20070,All,0.3
2010,,,ES20070,PT,ES20070,All,0.0
2012,,,ES20070,PT,ES20070,All,0.3
2019,,,ES48904,PT,ES48904,All,0.0
2017,,,ES48904,PT,ES48904,All,0.0
2010,,,ES48904,PT,ES48904,All,0.0
2022,,,ES48904,PT,ES48904,All,0.0
2013,,,ES48904,PT,ES48904,All,0.0
2021,,,ES48904,PT,ES48904,All,0.0
2011,,,ES48904,PT,ES48904,All,0.0
2023,,,ES48904,PT,ES48904,All,0.0
2014,,,ES48904,PT,ES48904,All,0.0
2012,,,ES48904,PT,ES48904,All,0.0
2018,,,ES48904,PT,ES48904,All,0.0
2020,,,ES48904,PT,ES48904,All,0.0
2016,,,ES48904,PT,ES48904,All,0.0
2015,,,ES48904,PT,ES48904,All,0.0
2013,,,ES48085,PT,ES48085,All,0.3
2019,,,ES48085,PT,ES48085,All,0.0
2021,,,ES48085,PT,ES48085,All,0.0
2017,,,ES48085,PT,ES48085,All,0.0
2015,,,ES48085,PT,ES48085,All,0.2
2023,,,ES48085,PT,ES48085,All,0.0
2012,,,ES48085,PT,ES48085,All,0.3
2014,,,ES48085,PT,ES48085,All,0.2
2016,,,ES48085,PT,ES48085,All,0.0
2018,,,ES48085,PT,ES48085,All,0.0
2020,,,ES48085,PT,ES48085,All,0.0
2022,,,ES48085,PT,ES48085,All,0.0
2011,,,ES48085,PT,ES48085,All,0.3
2010,,,ES48085,PT,ES48085,All,0.3
2023,,,ES48086,PT,ES48086,All,0.0
2015,,,ES48086,PT,ES48086,All,0.0
2021,,,ES48086,PT,ES48086,All,0.0
2013,,,ES48086,PT,ES48086,All,0.0
2011,,,ES48086,PT,ES48086,All,0.0
2017,,,ES48086,PT,ES48086,All,0.0
2010,,,ES48086,PT,ES48086,All,0.0
2012,,,ES48086,PT,ES48086,All,0.0
2016,,,ES48086,PT,ES48086,All,0.0
2018,,,ES48086,PT,ES48086,All,0.0
2020,,,ES48086,PT,ES48086,All,0.0
2022,,,ES48086,PT,ES48086,All,0.0
2014,,,ES48086,PT,ES48086,All,0.0
2019,,,ES48086,PT,ES48086,All,0.0
2021,,,ES20065,PT,ES20065,All,4.9
2013,,,ES20065,PT,ES20065,All,0.3
2011,,,ES20065,PT,ES20065,All,0.0
2023,,,ES20065,PT,ES20065,All,4.2
2015,,,ES20065,PT,ES20065,All,0.3
2019,,,ES20065,PT,ES20065,All,5.5
2010,,,ES20065,PT,ES20065,All,0.0
2012,,,ES20065,PT,ES20065,All,0.0
2014,,,ES20065,PT,ES20065,All,0.3
2016,,,ES20065,PT,ES20065,All,0.3
2018,,,ES20065,PT,ES20065,All,3.5
2020,,,ES20065,PT,ES20065,All,5.3
2022,,,ES20065,PT,ES20065,All,5.0
2017,,,ES20065,PT,ES20065,All,3.7
2013,,,ES48076,PT,ES48076,All,0.0
2021,,,ES48076,PT,ES48076,All,0.0
2019,,,ES48076,PT,ES48076,All,0.0
2017,,,ES48076,PT,ES48076,All,0.0
2015,,,ES48076,PT,ES48076,All,0.0
2023,,,ES48076,PT,ES48076,All,0.0
2010,,,ES48076,PT,ES48076,All,0.0
2012,,,ES48076,PT,ES48076,All,0.0
2014,,,ES48076,PT,ES48076,All,0.0
2016,,,ES48076,PT,ES48076,All,1.7
2018,,,ES48076,PT,ES48076,All,0.0
2020,,,ES48076,PT,ES48076,All,0.0
2022,,,ES48076,PT,ES48076,All,0.0
2011,,,ES48076,PT,ES48076,All,0.0
2011,,,ES20071,PT,ES20071,All,2.0
2019,,,ES20071,PT,ES20071,All,3.5
2015,,,ES20071,PT,ES20071,All,1.9
2023,,,ES20071,PT,ES20071,All,9.0
2021,,,ES20071,PT,ES20071,All,6.2
2010,,,ES20071,PT,ES20071,All,2.0
2014,,,ES20071,PT,ES20071,All,2.3
2012,,,ES20071,PT,ES20071,All,2.1
2017,,,ES20071,PT,ES20071,All,1.5
2016,,,ES20071,PT,ES20071,All,1.8
2018,,,ES20071,PT,ES20071,All,2.0
2020,,,ES20071,PT,ES20071,All,3.7
2022,,,ES20071,PT,ES20071,All,6.1
2013,,,ES20071,PT,ES20071,All,1.8
2023,,,ES48087,PT,ES48087,All,0.0
2017,,,ES48087,PT,ES48087,All,0.0
2015,,,ES48087,PT,ES48087,All,0.0
2011,,,ES48087,PT,ES48087,All,0.4
2021,,,ES48087,PT,ES48087,All,0.0
2019,,,ES48087,PT,ES48087,All,0.0
2012,,,ES48087,PT,ES48087,All,0.0
2014,,,ES48087,PT,ES48087,All,0.0
2016,,,ES48087,PT,ES48087,All,0.0
2018,,,ES48087,PT,ES48087,All,0.0
2020,,,ES48087,PT,ES48087,All,0.0
2022,,,ES48087,PT,ES48087,All,0.0
2010,,,ES48087,PT,ES48087,All,0.0
2013,,,ES48087,PT,ES48087,All,0.0
2019,,,ES48088,PT,ES48088,All,0.0
2015,,,ES48088,PT,ES48088,All,0.0
2017,,,ES48088,PT,ES48088,All,21.2
2023,,,ES48088,PT,ES48088,All,0.0
2021,,,ES48088,PT,ES48088,All,0.0
2010,,,ES48088,PT,ES48088,All,0.0
2012,,,ES48088,PT,ES48088,All,0.0
2016,,,ES48088,PT,ES48088,All,0.0
2018,,,ES48088,PT,ES48088,All,0.0
2020,,,ES48088,PT,ES48088,All,0.0
2022,,,ES48088,PT,ES48088,All,0.0
2014,,,ES48088,PT,ES48088,All,0.0
2013,,,ES48088,PT,ES48088,All,0.0
2011,,,ES48088,PT,ES48088,All,0.0
2011,,,ES48065,PT,ES48065,All,0.8
2021,,,ES48065,PT,ES48065,All,11.7
2013,,,ES48065,PT,ES48065,All,0.8
2019,,,ES48065,PT,ES48065,All,11.7
2017,,,ES48065,PT,ES48065,All,3.3
2023,,,ES48065,PT,ES48065,All,4.0
2010,,,ES48065,PT,ES48065,All,0.8
2012,,,ES48065,PT,ES48065,All,0.8
2014,,,ES48065,PT,ES48065,All,4.8
2016,,,ES48065,PT,ES48065,All,3.3
2018,,,ES48065,PT,ES48065,All,3.3
2020,,,ES48065,PT,ES48065,All,11.7
2022,,,ES48065,PT,ES48065,All,4.0
2015,,,ES48065,PT,ES48065,All,4.8
2019,,,ES48089,PT,ES48089,All,0.0
2013,,,ES48089,PT,ES48089,All,0.4
2021,,,ES48089,PT,ES48089,All,0.0
2011,,,ES48089,PT,ES48089,All,0.4
2017,,,ES48089,PT,ES48089,All,0.0
2015,,,ES48089,PT,ES48089,All,0.3
2023,,,ES48089,PT,ES48089,All,0.0
2012,,,ES48089,PT,ES48089,All,0.4
2014,,,ES48089,PT,ES48089,All,0.3
2016,,,ES48089,PT,ES48089,All,0.0
2018,,,ES48089,PT,ES48089,All,0.0
2020,,,ES48089,PT,ES48089,All,0.0
2022,,,ES48089,PT,ES48089,All,0.0
2010,,,ES48089,PT,ES48089,All,0.3
2013,,,ES48074,PT,ES48074,All,13.5
2017,,,ES48074,PT,ES48074,All,14.1
2015,,,ES48074,PT,ES48074,All,13.7
2011,,,ES48074,PT,ES48074,All,13.2
2023,,,ES48074,PT,ES48074,All,16.4
2021,,,ES48074,PT,ES48074,All,16.3
2019,,,ES48074,PT,ES48074,All,15.1
2010,,,ES48074,PT,ES48074,All,12.0
2012,,,ES48074,PT,ES48074,All,12.7
2014,,,ES48074,PT,ES48074,All,13.7
2016,,,ES48074,PT,ES48074,All,13.9
2018,,,ES48074,PT,ES48074,All,14.1
2020,,,ES48074,PT,ES48074,All,15.4
2022,,,ES48074,PT,ES48074,All,16.3
2012,,,ES01054,PT,ES01054,All,0.2
2023,,,ES01054,PT,ES01054,All,12.6
2010,,,ES01054,PT,ES01054,All,0.2
2018,,,ES01054,PT,ES01054,All,3.8
2011,,,ES01054,PT,ES01054,All,0.2
2022,,,ES01054,PT,ES01054,All,11.0
2015,,,ES01054,PT,ES01054,All,0.2
2021,,,ES01054,PT,ES01054,All,12.4
2019,,,ES01054,PT,ES01054,All,7.4
2020,,,ES01054,PT,ES01054,All,9.1
2017,,,ES01054,PT,ES01054,All,3.9
2016,,,ES01054,PT,ES01054,All,0.2
2014,,,ES01054,PT,ES01054,All,0.2
2013,,,ES01054,PT,ES01054,All,0.2
2023,,,ES20072,PT,ES20072,All,6.1
2017,,,ES20072,PT,ES20072,All,2.2
2013,,,ES20072,PT,ES20072,All,2.1
2021,,,ES20072,PT,ES20072,All,6.8
2016,,,ES20072,PT,ES20072,All,2.3
2018,,,ES20072,PT,ES20072,All,2.4
2014,,,ES20072,PT,ES20072,All,2.1
2015,,,ES20072,PT,ES20072,All,2.4
2011,,,ES20072,PT,ES20072,All,2.2
2019,,,ES20072,PT,ES20072,All,2.6
2010,,,ES20072,PT,ES20072,All,1.9
2022,,,ES20072,PT,ES20072,All,7.2
2012,,,ES20072,PT,ES20072,All,2.2
2020,,,ES20072,PT,ES20072,All,2.7
2017,,,ES20077,PT,ES20077,All,3.1
2012,,,ES20077,PT,ES20077,All,2.7
2021,,,ES20077,PT,ES20077,All,3.0
2020,,,ES20077,PT,ES20077,All,3.2
2013,,,ES20077,PT,ES20077,All,2.7
2016,,,ES20077,PT,ES20077,All,3.1
2011,,,ES20077,PT,ES20077,All,2.5
2010,,,ES20077,PT,ES20077,All,3.0
2015,,,ES20077,PT,ES20077,All,3.1
2014,,,ES20077,PT,ES20077,All,3.1
2018,,,ES20077,PT,ES20077,All,3.1
2019,,,ES20077,PT,ES20077,All,2.6
2023,,,ES20077,PT,ES20077,All,4.1
2022,,,ES20077,PT,ES20077,All,3.2
2017,,,ES20073,PT,ES20073,All,2.5
2013,,,ES20073,PT,ES20073,All,1.2
2021,,,ES20073,PT,ES20073,All,3.4
2011,,,ES20073,PT,ES20073,All,1.4
2020,,,ES20073,PT,ES20073,All,3.1
2012,,,ES20073,PT,ES20073,All,1.3
2016,,,ES20073,PT,ES20073,All,1.8
2010,,,ES20073,PT,ES20073,All,0.6
2014,,,ES20073,PT,ES20073,All,1.6
2015,,,ES20073,PT,ES20073,All,1.7
2018,,,ES20073,PT,ES20073,All,2.9
2019,,,ES20073,PT,ES20073,All,3.2
2023,,,ES20073,PT,ES20073,All,3.8
2022,,,ES20073,PT,ES20073,All,3.3
2022,,,ES01055,PT,ES01055,All,0.3
2015,,,ES01055,PT,ES01055,All,0.1
2014,,,ES01055,PT,ES01055,All,0.1
2019,,,ES01055,PT,ES01055,All,0.4
2017,,,ES01055,PT,ES01055,All,0.7
2010,,,ES01055,PT,ES01055,All,0.0
2023,,,ES01055,PT,ES01055,All,0.4
2018,,,ES01055,PT,ES01055,All,0.4
2011,,,ES01055,PT,ES01055,All,0.0
2012,,,ES01055,PT,ES01055,All,0.0
2016,,,ES01055,PT,ES01055,All,0.4
2013,,,ES01055,PT,ES01055,All,0.0
2021,,,ES01055,PT,ES01055,All,0.3
2020,,,ES01055,PT,ES01055,All,0.4
2021,,,ES48080,PT,ES48080,All,0.0
2011,,,ES48080,PT,ES48080,All,0.1
2013,,,ES48080,PT,ES48080,All,0.2
2017,,,ES48080,PT,ES48080,All,0.2
2015,,,ES48080,PT,ES48080,All,0.2
2023,,,ES48080,PT,ES48080,All,0.0
2010,,,ES48080,PT,ES48080,All,0.1
2012,,,ES48080,PT,ES48080,All,0.2
2014,,,ES48080,PT,ES48080,All,0.2
2016,,,ES48080,PT,ES48080,All,0.2
2018,,,ES48080,PT,ES48080,All,0.1
2020,,,ES48080,PT,ES48080,All,0.1
2022,,,ES48080,PT,ES48080,All,0.0
2019,,,ES48080,PT,ES48080,All,0.1
2021,,,ES20075,PT,ES20075,All,0.1
2013,,,ES20075,PT,ES20075,All,0.0
2016,,,ES20075,PT,ES20075,All,0.0
2017,,,ES20075,PT,ES20075,All,0.0
2012,,,ES20075,PT,ES20075,All,0.0
2020,,,ES20075,PT,ES20075,All,0.1
2011,,,ES20075,PT,ES20075,All,0.0
2010,,,ES20075,PT,ES20075,All,0.0
2014,,,ES20075,PT,ES20075,All,0.0
2015,,,ES20075,PT,ES20075,All,0.0
2019,,,ES20075,PT,ES20075,All,0.1
2018,,,ES20075,PT,ES20075,All,0.0
2023,,,ES20075,PT,ES20075,All,0.1
2022,,,ES20075,PT,ES20075,All,0.1
2010,,,ES01057,PT,ES01057,All,0.3
2023,,,ES01057,PT,ES01057,All,11.0
2018,,,ES01057,PT,ES01057,All,3.6
2013,,,ES01057,PT,ES01057,All,1.0
2014,,,ES01057,PT,ES01057,All,2.6
2022,,,ES01057,PT,ES01057,All,9.9
2012,,,ES01057,PT,ES01057,All,0.7
2015,,,ES01057,PT,ES01057,All,3.4
2011,,,ES01057,PT,ES01057,All,0.4
2016,,,ES01057,PT,ES01057,All,2.9
2020,,,ES01057,PT,ES01057,All,7.2
2019,,,ES01057,PT,ES01057,All,4.1
2017,,,ES01057,PT,ES01057,All,2.9
2021,,,ES01057,PT,ES01057,All,9.7
2011,,,ES01059,PT,ES01059,All,0.3
2022,,,ES01059,PT,ES01059,All,3.1
2013,,,ES01059,PT,ES01059,All,0.5
2010,,,ES01059,PT,ES01059,All,0.3
2018,,,ES01059,PT,ES01059,All,0.9
2012,,,ES01059,PT,ES01059,All,0.3
2019,,,ES01059,PT,ES01059,All,1.2
2016,,,ES01059,PT,ES01059,All,0.8
2015,,,ES01059,PT,ES01059,All,0.8
2020,,,ES01059,PT,ES01059,All,0.9
2017,,,ES01059,PT,ES01059,All,0.8
2021,,,ES01059,PT,ES01059,All,2.9
2023,,,ES01059,PT,ES01059,All,3.0
2014,,,ES01059,PT,ES01059,All,0.8
2018,,,ES01060,PT,ES01060,All,0.7
2010,,,ES01060,PT,ES01060,All,0.0
2021,,,ES01060,PT,ES01060,All,1.0
2015,,,ES01060,PT,ES01060,All,0.3
2020,,,ES01060,PT,ES01060,All,1.0
2014,,,ES01060,PT,ES01060,All,0.2
2022,,,ES01060,PT,ES01060,All,1.2
2011,,,ES01060,PT,ES01060,All,0.0
2012,,,ES01060,PT,ES01060,All,0.0
2016,,,ES01060,PT,ES01060,All,0.3
2023,,,ES01060,PT,ES01060,All,1.2
2019,,,ES01060,PT,ES01060,All,1.0
2013,,,ES01060,PT,ES01060,All,0.2
2017,,,ES01060,PT,ES01060,All,0.3
2013,,,ES48095,PT,ES48095,All,0.0
2017,,,ES48095,PT,ES48095,All,0.0
2023,,,ES48095,PT,ES48095,All,0.0
2015,,,ES48095,PT,ES48095,All,0.0
2011,,,ES48095,PT,ES48095,All,0.0
2021,,,ES48095,PT,ES48095,All,0.0
2019,,,ES48095,PT,ES48095,All,0.0
2010,,,ES48095,PT,ES48095,All,0.0
2012,,,ES48095,PT,ES48095,All,0.0
2022,,,ES48095,PT,ES48095,All,0.0
2018,,,ES48095,PT,ES48095,All,0.0
2016,,,ES48095,PT,ES48095,All,0.0
2014,,,ES48095,PT,ES48095,All,0.0
2020,,,ES48095,PT,ES48095,All,0.0
2019,,,ES20078,PT,ES20078,All,0.0
2023,,,ES20078,PT,ES20078,All,0.0
2014,,,ES20078,PT,ES20078,All,0.0
2011,,,ES20078,PT,ES20078,All,0.0
2022,,,ES20078,PT,ES20078,All,0.0
2015,,,ES20078,PT,ES20078,All,0.0
2010,,,ES20078,PT,ES20078,All,0.0
2018,,,ES20078,PT,ES20078,All,0.0
2013,,,ES20078,PT,ES20078,All,0.0
2012,,,ES20078,PT,ES20078,All,0.0
2017,,,ES20078,PT,ES20078,All,0.0
2016,,,ES20078,PT,ES20078,All,0.0
2021,,,ES20078,PT,ES20078,All,0.1
2020,,,ES20078,PT,ES20078,All,0.0
2021,,,ES01061,PT,ES01061,All,1.1
2020,,,ES01061,PT,ES01061,All,1.2
2022,,,ES01061,PT,ES01061,All,1.1
2012,,,ES01061,PT,ES01061,All,0.0
2017,,,ES01061,PT,ES01061,All,0.2
2016,,,ES01061,PT,ES01061,All,0.2
2019,,,ES01061,PT,ES01061,All,0.7
2010,,,ES01061,PT,ES01061,All,0.0
2014,,,ES01061,PT,ES01061,All,0.0
2013,,,ES01061,PT,ES01061,All,0.0
2018,,,ES01061,PT,ES01061,All,0.0
2011,,,ES01061,PT,ES01061,All,0.0
2015,,,ES01061,PT,ES01061,All,0.3
2023,,,ES01061,PT,ES01061,All,1.2
2011,,,ES48096,PT,ES48096,All,0.0
2012,,,ES48096,PT,ES48096,All,0.0
2017,,,ES48096,PT,ES48096,All,0.2
2015,,,ES48096,PT,ES48096,All,0.2
2023,,,ES48096,PT,ES48096,All,0.0
2010,,,ES48096,PT,ES48096,All,0.0
2021,,,ES48096,PT,ES48096,All,0.1
2022,,,ES48096,PT,ES48096,All,0.1
2018,,,ES48096,PT,ES48096,All,0.2
2014,,,ES48096,PT,ES48096,All,0.2
2020,,,ES48096,PT,ES48096,All,0.2
2016,,,ES48096,PT,ES48096,All,0.2
2019,,,ES48096,PT,ES48096,All,0.2
2013,,,ES48096,PT,ES48096,All,0.0
2019,,,ES01062,PT,ES01062,All,0.0
2017,,,ES01062,PT,ES01062,All,0.0
2022,,,ES01062,PT,ES01062,All,0.0
2014,,,ES01062,PT,ES01062,All,0.6
2010,,,ES01062,PT,ES01062,All,0.6
2018,,,ES01062,PT,ES01062,All,0.0
2011,,,ES01062,PT,ES01062,All,0.6
2012,,,ES01062,PT,ES01062,All,0.6
2023,,,ES01062,PT,ES01062,All,0.0
2016,,,ES01062,PT,ES01062,All,0.0
2020,,,ES01062,PT,ES01062,All,0.0
2015,,,ES01062,PT,ES01062,All,0.6
2013,,,ES01062,PT,ES01062,All,0.6
2021,,,ES01062,PT,ES01062,All,0.0
2014,,,ES48905,PT,ES48905,All,1.1
2020,,,ES48905,PT,ES48905,All,4.1
2022,,,ES48905,PT,ES48905,All,4.1
2018,,,ES48905,PT,ES48905,All,3.9
2011,,,ES48905,PT,ES48905,All,0.4
2010,,,ES48905,PT,ES48905,All,0.2
2012,,,ES48905,PT,ES48905,All,1.4
2019,,,ES48905,PT,ES48905,All,4.0
2023,,,ES48905,PT,ES48905,All,3.6
2021,,,ES48905,PT,ES48905,All,4.1
2013,,,ES48905,PT,ES48905,All,1.3
2017,,,ES48905,PT,ES48905,All,4.5
2015,,,ES48905,PT,ES48905,All,3.6
2016,,,ES48905,PT,ES48905,All,3.5
2012,,,ES48097,PT,ES48097,All,0.0
2011,,,ES48097,PT,ES48097,All,0.0
2014,,,ES48097,PT,ES48097,All,0.0
2022,,,ES48097,PT,ES48097,All,0.0
2018,,,ES48097,PT,ES48097,All,0.0
2016,,,ES48097,PT,ES48097,All,0.0
2013,,,ES48097,PT,ES48097,All,0.0
2019,,,ES48097,PT,ES48097,All,0.0
2015,,,ES48097,PT,ES48097,All,0.0
2020,,,ES48097,PT,ES48097,All,0.0
2023,,,ES48097,PT,ES48097,All,0.0
2010,,,ES48097,PT,ES48097,All,0.0
2017,,,ES48097,PT,ES48097,All,0.0
2021,,,ES48097,PT,ES48097,All,0.0
2021,,,ES20079,PT,ES20079,All,3.4
2016,,,ES20079,PT,ES20079,All,1.3
2013,,,ES20079,PT,ES20079,All,0.8
2017,,,ES20079,PT,ES20079,All,1.3
2012,,,ES20079,PT,ES20079,All,0.8
2020,,,ES20079,PT,ES20079,All,3.5
2011,,,ES20079,PT,ES20079,All,0.8
2010,,,ES20079,PT,ES20079,All,0.2
2015,,,ES20079,PT,ES20079,All,1.3
2014,,,ES20079,PT,ES20079,All,1.3
2019,,,ES20079,PT,ES20079,All,2.0
2018,,,ES20079,PT,ES20079,All,1.4
2022,,,ES20079,PT,ES20079,All,3.5
2023,,,ES20079,PT,ES20079,All,4.7
2011,,,ES48024,PT,ES48024,All,0.3
2019,,,ES48024,PT,ES48024,All,0.3
2017,,,ES48024,PT,ES48024,All,0.3
2015,,,ES48024,PT,ES48024,All,0.4
2013,,,ES48024,PT,ES48024,All,0.2
2023,,,ES48024,PT,ES48024,All,1.2
2021,,,ES48024,PT,ES48024,All,1.2
2010,,,ES48024,PT,ES48024,All,0.1
2012,,,ES48024,PT,ES48024,All,0.2
2014,,,ES48024,PT,ES48024,All,0.3
2016,,,ES48024,PT,ES48024,All,0.4
2018,,,ES48024,PT,ES48024,All,0.2
2020,,,ES48024,PT,ES48024,All,0.6
2022,,,ES48024,PT,ES48024,All,1.2
2013,,,ES48025,PT,ES48025,All,23.6
2019,,,ES48025,PT,ES48025,All,28.8
2021,,,ES48025,PT,ES48025,All,26.7
2011,,,ES48025,PT,ES48025,All,21.0
2017,,,ES48025,PT,ES48025,All,24.6
2015,,,ES48025,PT,ES48025,All,24.8
2023,,,ES48025,PT,ES48025,All,32.4
2010,,,ES48025,PT,ES48025,All,20.9
2012,,,ES48025,PT,ES48025,All,21.6
2014,,,ES48025,PT,ES48025,All,24.5
2016,,,ES48025,PT,ES48025,All,24.6
2018,,,ES48025,PT,ES48025,All,25.8
2020,,,ES48025,PT,ES48025,All,26.5
2022,,,ES48025,PT,ES48025,All,32.9
2015,,,ES20025,PT,ES20025,All,0.6
2019,,,ES20025,PT,ES20025,All,0.4
2011,,,ES20025,PT,ES20025,All,0.2
2023,,,ES20025,PT,ES20025,All,0.4
2010,,,ES20025,PT,ES20025,All,0.2
2012,,,ES20025,PT,ES20025,All,0.2
2013,,,ES20025,PT,ES20025,All,0.6
2014,,,ES20025,PT,ES20025,All,0.7
2016,,,ES20025,PT,ES20025,All,0.7
2017,,,ES20025,PT,ES20025,All,0.4
2018,,,ES20025,PT,ES20025,All,0.4
2020,,,ES20025,PT,ES20025,All,0.4
2021,,,ES20025,PT,ES20025,All,0.4
2022,,,ES20025,PT,ES20025,All,0.4
2021,,,ES20026,PT,ES20026,All,3.6
2013,,,ES20026,PT,ES20026,All,0.0
2010,,,ES20026,PT,ES20026,All,0.0
2011,,,ES20026,PT,ES20026,All,0.0
2012,,,ES20026,PT,ES20026,All,0.0
2014,,,ES20026,PT,ES20026,All,0.2
2015,,,ES20026,PT,ES20026,All,0.2
2016,,,ES20026,PT,ES20026,All,1.0
2018,,,ES20026,PT,ES20026,All,2.0
2019,,,ES20026,PT,ES20026,All,2.3
2020,,,ES20026,PT,ES20026,All,3.2
2022,,,ES20026,PT,ES20026,All,3.6
2023,,,ES20026,PT,ES20026,All,4.4
2017,,,ES20026,PT,ES20026,All,2.0
2023,,,ES20027,PT,ES20027,All,14.6
2019,,,ES20027,PT,ES20027,All,3.7
2011,,,ES20027,PT,ES20027,All,3.5
2015,,,ES20027,PT,ES20027,All,3.5
2010,,,ES20027,PT,ES20027,All,3.3
2012,,,ES20027,PT,ES20027,All,3.5
2013,,,ES20027,PT,ES20027,All,3.5
2014,,,ES20027,PT,ES20027,All,3.5
2016,,,ES20027,PT,ES20027,All,3.5
2017,,,ES20027,PT,ES20027,All,2.6
2018,,,ES20027,PT,ES20027,All,3.2
2020,,,ES20027,PT,ES20027,All,4.3
2021,,,ES20027,PT,ES20027,All,5.3
2022,,,ES20027,PT,ES20027,All,6.0
2013,,,ES48913,PT,ES48913,All,0.0
2017,,,ES48913,PT,ES48913,All,0.0
2014,,,ES48913,PT,ES48913,All,0.0
2016,,,ES48913,PT,ES48913,All,0.0
2018,,,ES48913,PT,ES48913,All,0.1
2020,,,ES48913,PT,ES48913,All,0.3
2012,,,ES48913,PT,ES48913,All,0.0
2015,,,ES48913,PT,ES48913,All,0.0
2022,,,ES48913,PT,ES48913,All,0.4
2021,,,ES48913,PT,ES48913,All,0.3
2011,,,ES48913,PT,ES48913,All,0.0
2019,,,ES48913,PT,ES48913,All,0.3
2023,,,ES48913,PT,ES48913,All,0.4
2010,,,ES48913,PT,ES48913,All,0.0
2020,,,ES01018,PT,ES01018,All,3.8
2023,,,ES01018,PT,ES01018,All,4.8
2021,,,ES01018,PT,ES01018,All,4.4
2014,,,ES01018,PT,ES01018,All,3.7
2012,,,ES01018,PT,ES01018,All,1.9
2010,,,ES01018,PT,ES01018,All,0.9
2015,,,ES01018,PT,ES01018,All,3.4
2016,,,ES01018,PT,ES01018,All,2.8
2011,,,ES01018,PT,ES01018,All,1.0
2017,,,ES01018,PT,ES01018,All,3.2
2018,,,ES01018,PT,ES01018,All,2.9
2019,,,ES01018,PT,ES01018,All,3.6
2022,,,ES01018,PT,ES01018,All,4.6
2013,,,ES01018,PT,ES01018,All,1.9
2023,,,ES48915,PT,ES48915,All,24.9
2020,,,ES48915,PT,ES48915,All,20.1
2010,,,ES48915,PT,ES48915,All,0.0
2012,,,ES48915,PT,ES48915,All,0.4
2014,,,ES48915,PT,ES48915,All,0.3
2018,,,ES48915,PT,ES48915,All,0.3
2016,,,ES48915,PT,ES48915,All,0.3
2017,,,ES48915,PT,ES48915,All,0.3
2013,,,ES48915,PT,ES48915,All,0.3
2021,,,ES48915,PT,ES48915,All,20.1
2019,,,ES48915,PT,ES48915,All,20.1
2011,,,ES48915,PT,ES48915,All,0.4
2022,,,ES48915,PT,ES48915,All,20.1
2015,,,ES48915,PT,ES48915,All,0.3
2021,,,ES20028,PT,ES20028,All,1.5
2013,,,ES20028,PT,ES20028,All,0.0
2017,,,ES20028,PT,ES20028,All,0.1
2010,,,ES20028,PT,ES20028,All,0.0
2011,,,ES20028,PT,ES20028,All,0.0
2012,,,ES20028,PT,ES20028,All,0.0
2014,,,ES20028,PT,ES20028,All,0.0
2015,,,ES20028,PT,ES20028,All,0.0
2016,,,ES20028,PT,ES20028,All,0.1
2018,,,ES20028,PT,ES20028,All,0.1
2019,,,ES20028,PT,ES20028,All,0.2
2020,,,ES20028,PT,ES20028,All,0.2
2022,,,ES20028,PT,ES20028,All,1.5
2023,,,ES20028,PT,ES20028,All,0.8
2013,,,ES01063,PT,ES01063,All,0.9
2014,,,ES01063,PT,ES01063,All,0.7
2018,,,ES01063,PT,ES01063,All,1.0
2023,,,ES01063,PT,ES01063,All,1.2
2022,,,ES01063,PT,ES01063,All,1.2
2017,,,ES01063,PT,ES01063,All,1.0
2011,,,ES01063,PT,ES01063,All,0.0
2015,,,ES01063,PT,ES01063,All,0.7
2021,,,ES01063,PT,ES01063,All,1.1
2019,,,ES01063,PT,ES01063,All,1.0
2016,,,ES01063,PT,ES01063,All,0.8
2012,,,ES01063,PT,ES01063,All,0.9
2020,,,ES01063,PT,ES01063,All,1.0
2010,,,ES01063,PT,ES01063,All,0.0
2015,,,ES20081,PT,ES20081,All,0.7
2017,,,ES20081,PT,ES20081,All,0.7
