Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Desaggregation,Value
2010,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,All,1.5
2011,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,All,1.5
2023,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,All,25.3
2022,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,All,14.7
2017,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,All,9.3
2016,,,Forua,Porcentaje,Forua,All,0.4
2014,,,Forua,Porcentaje,Forua,All,0.5
2013,,,Forua,Porcentaje,Forua,All,0.2
2012,,,Forua,Porcentaje,Forua,All,0.5
2022,,,Forua,Porcentaje,Forua,All,1.3
2018,,,Forua,Porcentaje,Forua,All,0.2
2020,,,Forua,Porcentaje,Forua,All,1.3
2021,,,Forua,Porcentaje,Forua,All,1.3
2017,,,Forua,Porcentaje,Forua,All,0.2
2015,,,Forua,Porcentaje,Forua,All,0.5
2011,,,Forua,Porcentaje,Forua,All,0.5
2023,,,Forua,Porcentaje,Forua,All,1.4
2010,,,Forua,Porcentaje,Forua,All,0.5
2019,,,Forua,Porcentaje,Forua,All,0.5
2014,,,Fruiz,Porcentaje,Fruiz,All,0.4
2011,,,Fruiz,Porcentaje,Fruiz,All,0.0
2019,,,Fruiz,Porcentaje,Fruiz,All,3.3
2017,,,Fruiz,Porcentaje,Fruiz,All,1.4
2015,,,Fruiz,Porcentaje,Fruiz,All,0.4
2013,,,Fruiz,Porcentaje,Fruiz,All,0.3
2021,,,Fruiz,Porcentaje,Fruiz,All,3.3
2010,,,Fruiz,Porcentaje,Fruiz,All,0.0
2012,,,Fruiz,Porcentaje,Fruiz,All,0.0
2016,,,Fruiz,Porcentaje,Fruiz,All,1.6
2018,,,Fruiz,Porcentaje,Fruiz,All,2.8
2020,,,Fruiz,Porcentaje,Fruiz,All,3.3
2022,,,Fruiz,Porcentaje,Fruiz,All,3.4
2023,,,Fruiz,Porcentaje,Fruiz,All,3.4
2018,,,Gabiria,Porcentaje,Gabiria,All,0.3
2020,,,Gabiria,Porcentaje,Gabiria,All,1.0
2017,,,Gabiria,Porcentaje,Gabiria,All,0.3
2016,,,Gabiria,Porcentaje,Gabiria,All,0.0
2013,,,Gabiria,Porcentaje,Gabiria,All,0.0
2014,,,Gabiria,Porcentaje,Gabiria,All,0.0
2012,,,Gabiria,Porcentaje,Gabiria,All,0.6
2022,,,Gabiria,Porcentaje,Gabiria,All,0.0
2023,,,Gabiria,Porcentaje,Gabiria,All,0.0
2015,,,Gabiria,Porcentaje,Gabiria,All,0.0
2011,,,Gabiria,Porcentaje,Gabiria,All,0.0
2019,,,Gabiria,Porcentaje,Gabiria,All,0.0
2010,,,Gabiria,Porcentaje,Gabiria,All,0.0
2021,,,Gabiria,Porcentaje,Gabiria,All,0.0
2017,,,Gaintza,Porcentaje,Gaintza,All,0.0
2016,,,Gaintza,Porcentaje,Gaintza,All,0.0
2020,,,Gaintza,Porcentaje,Gaintza,All,2.5
2015,,,Gaintza,Porcentaje,Gaintza,All,0.0
2014,,,Gaintza,Porcentaje,Gaintza,All,0.0
2019,,,Gaintza,Porcentaje,Gaintza,All,0.0
2018,,,Gaintza,Porcentaje,Gaintza,All,0.0
2012,,,Gaintza,Porcentaje,Gaintza,All,0.0
2011,,,Gaintza,Porcentaje,Gaintza,All,0.0
2013,,,Gaintza,Porcentaje,Gaintza,All,0.0
2021,,,Gaintza,Porcentaje,Gaintza,All,2.5
2023,,,Gaintza,Porcentaje,Gaintza,All,2.4
2022,,,Gaintza,Porcentaje,Gaintza,All,2.4
2010,,,Gaintza,Porcentaje,Gaintza,All,0.0
2019,,,Galdakao,Porcentaje,Galdakao,All,0.0
2018,,,Galdakao,Porcentaje,Galdakao,All,0.0
2021,,,Galdakao,Porcentaje,Galdakao,All,0.8
2011,,,Galdakao,Porcentaje,Galdakao,All,0.0
2013,,,Galdakao,Porcentaje,Galdakao,All,0.0
2023,,,Galdakao,Porcentaje,Galdakao,All,0.8
2017,,,Galdakao,Porcentaje,Galdakao,All,0.0
2015,,,Galdakao,Porcentaje,Galdakao,All,0.0
2012,,,Galdakao,Porcentaje,Galdakao,All,0.0
2014,,,Galdakao,Porcentaje,Galdakao,All,0.0
2016,,,Galdakao,Porcentaje,Galdakao,All,0.0
2020,,,Galdakao,Porcentaje,Galdakao,All,0.8
2022,,,Galdakao,Porcentaje,Galdakao,All,0.8
2010,,,Galdakao,Porcentaje,Galdakao,All,0.0
2018,,,Galdames,Porcentaje,Galdames,All,1.3
2014,,,Galdames,Porcentaje,Galdames,All,0.2
2020,,,Galdames,Porcentaje,Galdames,All,1.1
2019,,,Galdames,Porcentaje,Galdames,All,1.2
2010,,,Galdames,Porcentaje,Galdames,All,0.1
2015,,,Galdames,Porcentaje,Galdames,All,0.2
2023,,,Galdames,Porcentaje,Galdames,All,3.1
2013,,,Galdames,Porcentaje,Galdames,All,0.2
2011,,,Galdames,Porcentaje,Galdames,All,0.1
2021,,,Galdames,Porcentaje,Galdames,All,3.1
2017,,,Galdames,Porcentaje,Galdames,All,0.5
2012,,,Galdames,Porcentaje,Galdames,All,0.2
2016,,,Galdames,Porcentaje,Galdames,All,0.3
2022,,,Galdames,Porcentaje,Galdames,All,3.1
2017,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,1.5
2014,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,1.2
2018,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,2.3
2010,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,0.2
2021,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,5.5
2015,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,1.3
2011,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,0.1
2023,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,6.4
2019,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,2.8
2012,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,0.4
2016,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,1.3
2020,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,5.3
2022,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,5.9
2013,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,All,0.4
2010,,,Garai,Porcentaje,Garai,All,1.7
2012,,,Garai,Porcentaje,Garai,All,1.7
2023,,,Garai,Porcentaje,Garai,All,5.6
2014,,,Garai,Porcentaje,Garai,All,1.3
2011,,,Garai,Porcentaje,Garai,All,1.7
2019,,,Garai,Porcentaje,Garai,All,1.9
2017,,,Garai,Porcentaje,Garai,All,1.1
2013,,,Garai,Porcentaje,Garai,All,1.4
2015,,,Garai,Porcentaje,Garai,All,1.3
2021,,,Garai,Porcentaje,Garai,All,4.5
2016,,,Garai,Porcentaje,Garai,All,1.1
2018,,,Garai,Porcentaje,Garai,All,1.7
2020,,,Garai,Porcentaje,Garai,All,4.5
2022,,,Garai,Porcentaje,Garai,All,4.5
2023,,,Gatika,Porcentaje,Gatika,All,2.3
2022,,,Gatika,Porcentaje,Gatika,All,2.0
2018,,,Gatika,Porcentaje,Gatika,All,0.4
2019,,,Gatika,Porcentaje,Gatika,All,1.2
2013,,,Gatika,Porcentaje,Gatika,All,0.6
2010,,,Gatika,Porcentaje,Gatika,All,0.6
2015,,,Gatika,Porcentaje,Gatika,All,0.6
2021,,,Gatika,Porcentaje,Gatika,All,2.1
2011,,,Gatika,Porcentaje,Gatika,All,0.6
2017,,,Gatika,Porcentaje,Gatika,All,0.3
2012,,,Gatika,Porcentaje,Gatika,All,0.6
2014,,,Gatika,Porcentaje,Gatika,All,0.6
2016,,,Gatika,Porcentaje,Gatika,All,0.2
2020,,,Gatika,Porcentaje,Gatika,All,1.2
2018,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.5
2019,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.6
2014,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.9
2015,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.9
2017,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.5
2023,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,6.1
2021,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,6.2
2011,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.8
2010,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.8
2012,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.8
2016,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.6
2020,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,5.9
2022,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,6.2
2013,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,All,0.9
2019,,,Gaztelu,Porcentaje,Gaztelu,All,0.9
2014,,,Gaztelu,Porcentaje,Gaztelu,All,1.1
2013,,,Gaztelu,Porcentaje,Gaztelu,All,1.1
2011,,,Gaztelu,Porcentaje,Gaztelu,All,0.7
2021,,,Gaztelu,Porcentaje,Gaztelu,All,3.4
2017,,,Gaztelu,Porcentaje,Gaztelu,All,0.0
2010,,,Gaztelu,Porcentaje,Gaztelu,All,0.0
2012,,,Gaztelu,Porcentaje,Gaztelu,All,0.7
2016,,,Gaztelu,Porcentaje,Gaztelu,All,1.1
2018,,,Gaztelu,Porcentaje,Gaztelu,All,0.0
2020,,,Gaztelu,Porcentaje,Gaztelu,All,0.9
2022,,,Gaztelu,Porcentaje,Gaztelu,All,5.1
2023,,,Gaztelu,Porcentaje,Gaztelu,All,5.1
2015,,,Gaztelu,Porcentaje,Gaztelu,All,1.1
2015,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2010,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.5
2018,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2011,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.5
2017,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2019,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2023,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,2.3
2013,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2021,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.4
2012,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2014,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2016,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2020,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.0
2022,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,All,0.4
2011,,,Getaria,Porcentaje,Getaria,All,0.5
2010,,,Getaria,Porcentaje,Getaria,All,0.6
2017,,,Getaria,Porcentaje,Getaria,All,1.3
2013,,,Getaria,Porcentaje,Getaria,All,1.0
2021,,,Getaria,Porcentaje,Getaria,All,1.2
2012,,,Getaria,Porcentaje,Getaria,All,0.6
2014,,,Getaria,Porcentaje,Getaria,All,1.0
2018,,,Getaria,Porcentaje,Getaria,All,3.0
2023,,,Getaria,Porcentaje,Getaria,All,2.9
2015,,,Getaria,Porcentaje,Getaria,All,1.2
2022,,,Getaria,Porcentaje,Getaria,All,1.2
2016,,,Getaria,Porcentaje,Getaria,All,1.2
2019,,,Getaria,Porcentaje,Getaria,All,1.3
2020,,,Getaria,Porcentaje,Getaria,All,1.3
2018,,,Getxo,Porcentaje,Getxo,All,0.0
2011,,,Getxo,Porcentaje,Getxo,All,0.5
2022,,,Getxo,Porcentaje,Getxo,All,0.0
2010,,,Getxo,Porcentaje,Getxo,All,0.5
2013,,,Getxo,Porcentaje,Getxo,All,0.0
2023,,,Getxo,Porcentaje,Getxo,All,0.0
2015,,,Getxo,Porcentaje,Getxo,All,0.0
2021,,,Getxo,Porcentaje,Getxo,All,0.0
2017,,,Getxo,Porcentaje,Getxo,All,0.0
2012,,,Getxo,Porcentaje,Getxo,All,0.5
2014,,,Getxo,Porcentaje,Getxo,All,0.0
2016,,,Getxo,Porcentaje,Getxo,All,0.0
2020,,,Getxo,Porcentaje,Getxo,All,0.0
2019,,,Getxo,Porcentaje,Getxo,All,0.0
2014,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2015,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2013,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2021,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2019,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2011,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2017,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2023,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,2.7
2010,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2012,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2016,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2018,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2020,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,0.0
2022,,,Gizaburuaga,Porcentaje,Gizaburuaga,All,2.7
2016,,,Gordexola,Porcentaje,Gordexola,All,5.6
2021,,,Gordexola,Porcentaje,Gordexola,All,6.5
2014,,,Gordexola,Porcentaje,Gordexola,All,5.5
2018,,,Gordexola,Porcentaje,Gordexola,All,5.8
2010,,,Gordexola,Porcentaje,Gordexola,All,5.1
2011,,,Gordexola,Porcentaje,Gordexola,All,5.1
2019,,,Gordexola,Porcentaje,Gordexola,All,6.4
2017,,,Gordexola,Porcentaje,Gordexola,All,5.8
2023,,,Gordexola,Porcentaje,Gordexola,All,6.4
2015,,,Gordexola,Porcentaje,Gordexola,All,5.5
2013,,,Gordexola,Porcentaje,Gordexola,All,5.5
2012,,,Gordexola,Porcentaje,Gordexola,All,5.0
2020,,,Gordexola,Porcentaje,Gordexola,All,6.4
2022,,,Gordexola,Porcentaje,Gordexola,All,6.5
2021,,,Gorliz,Porcentaje,Gorliz,All,4.1
2010,,,Gorliz,Porcentaje,Gorliz,All,2.4
2012,,,Gorliz,Porcentaje,Gorliz,All,3.4
2017,,,Gorliz,Porcentaje,Gorliz,All,2.9
2014,,,Gorliz,Porcentaje,Gorliz,All,3.4
2015,,,Gorliz,Porcentaje,Gorliz,All,3.4
2018,,,Gorliz,Porcentaje,Gorliz,All,3.2
2019,,,Gorliz,Porcentaje,Gorliz,All,4.1
2013,,,Gorliz,Porcentaje,Gorliz,All,3.4
2011,,,Gorliz,Porcentaje,Gorliz,All,4.2
2023,,,Gorliz,Porcentaje,Gorliz,All,4.0
2016,,,Gorliz,Porcentaje,Gorliz,All,2.9
2020,,,Gorliz,Porcentaje,Gorliz,All,4.1
2022,,,Gorliz,Porcentaje,Gorliz,All,3.9
2014,,,Güeñes,Porcentaje,Güeñes,All,0.0
2015,,,Güeñes,Porcentaje,Güeñes,All,0.0
2017,,,Güeñes,Porcentaje,Güeñes,All,0.0
2013,,,Güeñes,Porcentaje,Güeñes,All,0.0
2023,,,Güeñes,Porcentaje,Güeñes,All,0.0
2011,,,Güeñes,Porcentaje,Güeñes,All,0.0
2021,,,Güeñes,Porcentaje,Güeñes,All,0.0
2019,,,Güeñes,Porcentaje,Güeñes,All,0.0
2010,,,Güeñes,Porcentaje,Güeñes,All,0.0
2012,,,Güeñes,Porcentaje,Güeñes,All,0.0
2016,,,Güeñes,Porcentaje,Güeñes,All,0.0
2018,,,Güeñes,Porcentaje,Güeñes,All,0.0
2020,,,Güeñes,Porcentaje,Güeñes,All,0.0
2022,,,Güeñes,Porcentaje,Güeñes,All,0.0
2013,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,0.5
2014,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,1.0
2020,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,3.1
2021,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,3.1
2019,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,3.5
2018,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,2.9
2012,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,0.5
2016,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,2.7
2023,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,3.1
2011,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,0.5
2022,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,3.1
2017,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,2.9
2010,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,0.5
2015,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,All,1.2
2022,,,Hernani,Porcentaje,Hernani,All,13.1
2021,,,Hernani,Porcentaje,Hernani,All,13.1
2017,,,Hernani,Porcentaje,Hernani,All,6.0
2010,,,Hernani,Porcentaje,Hernani,All,5.3
2013,,,Hernani,Porcentaje,Hernani,All,5.3
2019,,,Hernani,Porcentaje,Hernani,All,7.1
2018,,,Hernani,Porcentaje,Hernani,All,7.4
2020,,,Hernani,Porcentaje,Hernani,All,7.6
2016,,,Hernani,Porcentaje,Hernani,All,6.0
2014,,,Hernani,Porcentaje,Hernani,All,5.7
2012,,,Hernani,Porcentaje,Hernani,All,5.3
2015,,,Hernani,Porcentaje,Hernani,All,6.1
2023,,,Hernani,Porcentaje,Hernani,All,12.9
2011,,,Hernani,Porcentaje,Hernani,All,5.6
2022,,,Hernialde,Porcentaje,Hernialde,All,1.4
2021,,,Hernialde,Porcentaje,Hernialde,All,1.4
2020,,,Hernialde,Porcentaje,Hernialde,All,1.4
2014,,,Hernialde,Porcentaje,Hernialde,All,0.0
2018,,,Hernialde,Porcentaje,Hernialde,All,0.0
2023,,,Hernialde,Porcentaje,Hernialde,All,1.4
2019,,,Hernialde,Porcentaje,Hernialde,All,1.4
2015,,,Hernialde,Porcentaje,Hernialde,All,0.0
2011,,,Hernialde,Porcentaje,Hernialde,All,0.0
2010,,,Hernialde,Porcentaje,Hernialde,All,0.0
2016,,,Hernialde,Porcentaje,Hernialde,All,0.0
2013,,,Hernialde,Porcentaje,Hernialde,All,0.0
2017,,,Hernialde,Porcentaje,Hernialde,All,0.0
2012,,,Hernialde,Porcentaje,Hernialde,All,0.0
2014,,,Hondarribia,Porcentaje,Hondarribia,All,0.3
2021,,,Hondarribia,Porcentaje,Hondarribia,All,1.9
2020,,,Hondarribia,Porcentaje,Hondarribia,All,1.8
2018,,,Hondarribia,Porcentaje,Hondarribia,All,0.9
2016,,,Hondarribia,Porcentaje,Hondarribia,All,0.4
2017,,,Hondarribia,Porcentaje,Hondarribia,All,1.0
2022,,,Hondarribia,Porcentaje,Hondarribia,All,2.1
2015,,,Hondarribia,Porcentaje,Hondarribia,All,0.3
2013,,,Hondarribia,Porcentaje,Hondarribia,All,0.1
2019,,,Hondarribia,Porcentaje,Hondarribia,All,2.0
2011,,,Hondarribia,Porcentaje,Hondarribia,All,0.1
2023,,,Hondarribia,Porcentaje,Hondarribia,All,1.8
2012,,,Hondarribia,Porcentaje,Hondarribia,All,0.1
2010,,,Hondarribia,Porcentaje,Hondarribia,All,0.1
2016,,,Ibarra,Porcentaje,Ibarra,All,0.0
2015,,,Ibarra,Porcentaje,Ibarra,All,0.0
2018,,,Ibarra,Porcentaje,Ibarra,All,0.0
2014,,,Ibarra,Porcentaje,Ibarra,All,4.5
2011,,,Ibarra,Porcentaje,Ibarra,All,0.0
2017,,,Ibarra,Porcentaje,Ibarra,All,0.0
2010,,,Ibarra,Porcentaje,Ibarra,All,0.0
2013,,,Ibarra,Porcentaje,Ibarra,All,2.5
2012,,,Ibarra,Porcentaje,Ibarra,All,1.0
2019,,,Ibarra,Porcentaje,Ibarra,All,0.0
2020,,,Ibarra,Porcentaje,Ibarra,All,0.0
2022,,,Ibarra,Porcentaje,Ibarra,All,0.0
2023,,,Ibarra,Porcentaje,Ibarra,All,0.0
2021,,,Ibarra,Porcentaje,Ibarra,All,0.0
2018,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.4
2010,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.0
2015,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.4
2013,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.4
2021,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,6.6
2023,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,7.8
2011,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.0
2017,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.4
2012,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.1
2014,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.4
2016,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,0.4
2020,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,6.6
2022,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,6.6
2019,,,Ibarrangelu,Porcentaje,Ibarrangelu,All,1.7
2020,,,Idiazabal,Porcentaje,Idiazabal,All,1.8
2017,,,Idiazabal,Porcentaje,Idiazabal,All,0.7
2018,,,Idiazabal,Porcentaje,Idiazabal,All,0.7
2016,,,Idiazabal,Porcentaje,Idiazabal,All,0.7
2014,,,Idiazabal,Porcentaje,Idiazabal,All,0.7
2013,,,Idiazabal,Porcentaje,Idiazabal,All,0.7
2021,,,Idiazabal,Porcentaje,Idiazabal,All,1.6
2023,,,Idiazabal,Porcentaje,Idiazabal,All,1.9
2011,,,Idiazabal,Porcentaje,Idiazabal,All,0.5
2010,,,Idiazabal,Porcentaje,Idiazabal,All,0.0
2019,,,Idiazabal,Porcentaje,Idiazabal,All,1.1
2015,,,Idiazabal,Porcentaje,Idiazabal,All,0.8
2022,,,Idiazabal,Porcentaje,Idiazabal,All,1.6
2012,,,Idiazabal,Porcentaje,Idiazabal,All,0.7
2013,,,Igorre,Porcentaje,Igorre,All,4.2
2023,,,Igorre,Porcentaje,Igorre,All,17.4
2021,,,Igorre,Porcentaje,Igorre,All,16.5
2015,,,Igorre,Porcentaje,Igorre,All,10.6
2012,,,Igorre,Porcentaje,Igorre,All,1.2
2011,,,Igorre,Porcentaje,Igorre,All,1.2
2022,,,Igorre,Porcentaje,Igorre,All,16.8
2014,,,Igorre,Porcentaje,Igorre,All,3.9
2010,,,Igorre,Porcentaje,Igorre,All,1.2
2020,,,Igorre,Porcentaje,Igorre,All,17.3
2019,,,Igorre,Porcentaje,Igorre,All,17.2
2018,,,Igorre,Porcentaje,Igorre,All,10.6
2017,,,Igorre,Porcentaje,Igorre,All,10.5
2016,,,Igorre,Porcentaje,Igorre,All,10.6
2022,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,11.0
2019,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,11.0
2018,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,10.3
2015,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2016,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2020,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,11.2
2023,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,11.0
2021,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,11.0
2014,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2010,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2017,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,10.3
2013,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2011,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2012,,,Ikaztegieta,Porcentaje,Ikaztegieta,All,0.0
2011,,,Irun,Porcentaje,Irun,All,0.0
2016,,,Irun,Porcentaje,Irun,All,1.1
2021,,,Irun,Porcentaje,Irun,All,36.4
2023,,,Irun,Porcentaje,Irun,All,40.8
2015,,,Irun,Porcentaje,Irun,All,1.1
2019,,,Irun,Porcentaje,Irun,All,34.9
2018,,,Irun,Porcentaje,Irun,All,17.5
2020,,,Irun,Porcentaje,Irun,All,35.5
2010,,,Irun,Porcentaje,Irun,All,0.0
2014,,,Irun,Porcentaje,Irun,All,1.1
2013,,,Irun,Porcentaje,Irun,All,1.1
2012,,,Irun,Porcentaje,Irun,All,0.0
2017,,,Irun,Porcentaje,Irun,All,15.8
2022,,,Irun,Porcentaje,Irun,All,39.5
2011,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2010,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2012,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2023,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2018,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2014,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2022,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2015,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2016,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2020,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2013,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2017,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2019,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2021,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,All,0.0
2017,,,Irura,Porcentaje,Irura,All,0.0
2021,,,Irura,Porcentaje,Irura,All,0.0
2010,,,Irura,Porcentaje,Irura,All,4.5
2011,,,Irura,Porcentaje,Irura,All,4.5
2012,,,Irura,Porcentaje,Irura,All,4.5
2014,,,Irura,Porcentaje,Irura,All,4.5
2015,,,Irura,Porcentaje,Irura,All,4.5
2016,,,Irura,Porcentaje,Irura,All,4.5
2018,,,Irura,Porcentaje,Irura,All,0.0
2019,,,Irura,Porcentaje,Irura,All,0.0
2022,,,Irura,Porcentaje,Irura,All,0.0
2013,,,Irura,Porcentaje,Irura,All,4.5
2020,,,Irura,Porcentaje,Irura,All,0.0
2023,,,Irura,Porcentaje,Irura,All,0.0
2015,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,1.1
2023,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,0.9
2022,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,0.9
2016,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,1.1
2013,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,1.2
2020,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,0.9
2012,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,1.2
2011,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,All,1.2
