Year,Series,Province,County,Municipality,Units,GeoCode,Value
2022,Proportion of the farming area under organic farming,,,Errenteria,%,Errenteria,3.2
2015,Proportion of the farming area under organic farming,,,Errenteria,%,Errenteria,0.3
2017,Proportion of the farming area under organic farming,,,Errenteria,%,Errenteria,0.3
2011,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,0.6
2019,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,3.5
2015,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,2.8
2021,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,5.1
2012,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,0.6
2016,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,2.9
2020,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,3.9
2023,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,7.8
2013,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,1.3
2017,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,2.7
2022,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,5.0
2018,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,2.9
2014,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,1.5
2010,Proportion of the farming area under organic farming,,,Errezil,%,Errezil,0.6
2020,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,8.6
2015,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,4.0
2012,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.2
2019,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,8.0
2010,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2021,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,8.9
2011,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.2
2023,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,10.4
2016,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,4.1
2018,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,5.5
2022,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,10.0
2013,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,2.5
2017,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,9.4
2014,Proportion of the farming area under organic farming,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,3.6
2019,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,29.0
2013,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,22.3
2012,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,22.3
2016,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,20.4
2020,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,30.3
2018,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,19.2
2023,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,34.9
2021,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,33.4
2011,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,22.3
2010,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,22.3
2014,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,22.3
2015,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,22.6
2017,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,20.0
2022,Proportion of the farming area under organic farming,,,Errigoiti,%,Errigoiti,33.4
2017,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.3
2018,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.6
2012,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.4
2013,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.2
2016,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.3
2020,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.8
2021,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,5.6
2022,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,51.5
2011,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.5
2019,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.8
2023,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,56.2
2015,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.2
2010,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,3.3
2014,Proportion of the farming area under organic farming,,,Eskoriatza,%,Eskoriatza,2.3
2018,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2014,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2015,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2013,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2011,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2019,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2017,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2023,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,13.1
2010,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2012,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2016,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,0.0
2020,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,13.1
2022,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,13.1
2021,Proportion of the farming area under organic farming,,,Etxebarri,%,Etxebarri,13.1
2017,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2021,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.2
2013,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2019,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2011,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2015,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2012,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2016,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2020,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.2
2022,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2018,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2014,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2010,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2023,Proportion of the farming area under organic farming,,,Etxebarria,%,Etxebarria,0.0
2014,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,8.6
2019,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,13.3
2015,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,9.8
2012,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,4.6
2016,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,9.1
2020,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,13.5
2018,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,9.4
2013,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,5.0
2021,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,14.7
2010,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,1.5
2011,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,1.5
2023,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,25.3
2022,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,14.7
2017,Proportion of the farming area under organic farming,,,Ezkio-Itsaso,%,Ezkio-Itsaso,9.3
2016,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.4
2014,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.5
2013,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.2
2012,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.5
2022,Proportion of the farming area under organic farming,,,Forua,%,Forua,1.3
2018,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.2
2020,Proportion of the farming area under organic farming,,,Forua,%,Forua,1.3
2021,Proportion of the farming area under organic farming,,,Forua,%,Forua,1.3
2017,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.2
2015,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.5
2011,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.5
2023,Proportion of the farming area under organic farming,,,Forua,%,Forua,1.4
2010,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.5
2019,Proportion of the farming area under organic farming,,,Forua,%,Forua,0.5
2014,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,0.4
2011,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,0.0
2019,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,3.3
2017,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,1.4
2015,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,0.4
2013,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,0.3
2021,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,3.3
2010,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,0.0
2012,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,0.0
2016,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,1.6
2018,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,2.8
2020,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,3.3
2022,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,3.4
2023,Proportion of the farming area under organic farming,,,Fruiz,%,Fruiz,3.4
2018,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.3
2020,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,1.0
2017,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.3
2016,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2013,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2014,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2012,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.6
2022,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2023,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2015,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2011,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2019,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2010,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2021,Proportion of the farming area under organic farming,,,Gabiria,%,Gabiria,0.0
2017,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2016,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2020,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,2.5
2015,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2014,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2019,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2018,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2012,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2011,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2013,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2021,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,2.5
2023,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,2.4
2022,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,2.4
2010,Proportion of the farming area under organic farming,,,Gaintza,%,Gaintza,0.0
2019,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2018,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2021,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.8
2011,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2013,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2023,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.8
2017,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2015,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2012,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2014,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
2016,Proportion of the farming area under organic farming,,,Galdakao,%,Galdakao,0.0
