Year,Series,Province,County,Municipality,Units,GeoCode,Value
2013,EU_XPD_LOCALGBPC,,,Ermua,%,Ermua,113.3
2022,EU_XPD_LOCALGBPC,,,Ermua,%,Ermua,108.19
2022,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,101.07
2018,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,102.31
2010,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,91.93
2015,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,96.23
2012,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,94.03
2013,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,96.96
2017,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,91.0
2020,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,97.61
2021,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,92.68
2016,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,90.42
2019,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,100.0
2011,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,97.69
2014,EU_XPD_LOCALGBPC,,,Errenteria,%,Errenteria,93.03
2015,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,107.72
2019,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,112.31
2012,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,96.12
2010,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,99.27
2020,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,94.63
2014,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,96.63
2018,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,108.96
2021,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,106.76
2022,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,100.38
2017,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,114.24
2013,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,96.68
2011,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,98.39
2016,EU_XPD_LOCALGBPC,,,Errezil,%,Errezil,113.29
2019,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,81.64
2015,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,119.55
2020,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,63.12
2021,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,69.64
2014,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,73.77
2012,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,104.99
2011,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,198.01
2018,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,96.33
2022,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,89.45
2017,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.5
2010,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,138.1
2013,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,94.07
2016,EU_XPD_LOCALGBPC,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,106.65
2021,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,98.41
2019,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,135.45
2012,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,58.75
2020,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,94.63
2018,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,128.68
2011,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,87.21
2013,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,100.2
2015,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,154.35
2017,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,100.91
2016,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,138.1
2014,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,96.44
2022,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,110.62
2010,EU_XPD_LOCALGBPC,,,Errigoiti,%,Errigoiti,147.19
2011,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,106.54
2020,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,85.28
2021,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,100.43
2014,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,117.4
2022,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,108.55
2010,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,119.41
2017,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,105.84
2018,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,104.33
2015,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,107.6
2012,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,106.34
2013,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,120.8
2016,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,104.69
2019,EU_XPD_LOCALGBPC,,,Eskoriatza,%,Eskoriatza,115.68
2016,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,103.18
2022,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,115.7
2018,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,100.17
2020,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,96.62
2013,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,97.12
2017,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,99.62
2012,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,90.98
2010,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,102.31
2014,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,100.27
2011,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,98.78
2015,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,109.75
2019,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,100.16
2021,EU_XPD_LOCALGBPC,,,Etxebarri,%,Etxebarri,105.11
2016,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,112.27
2013,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,105.57
2021,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,108.95
2014,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,104.66
2018,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,121.92
2022,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,107.09
2012,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,129.08
2020,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,71.42
2011,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,113.18
2015,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,108.95
2017,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,112.93
2019,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,104.47
2010,EU_XPD_LOCALGBPC,,,Etxebarria,%,Etxebarria,149.42
2014,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,131.06
2013,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,111.67
2010,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.77
2017,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,93.31
2020,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,105.56
2018,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,99.34
2019,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,111.52
2021,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,152.71
2016,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,146.07
2015,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2011,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,63.45
2012,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,107.87
2022,EU_XPD_LOCALGBPC,,,Ezkio-Itsaso,%,Ezkio-Itsaso,112.91
2012,EU_XPD_LOCALGBPC,,,Forua,%,Forua,109.09
2014,EU_XPD_LOCALGBPC,,,Forua,%,Forua,117.06
2015,EU_XPD_LOCALGBPC,,,Forua,%,Forua,105.24
2018,EU_XPD_LOCALGBPC,,,Forua,%,Forua,92.99
2013,EU_XPD_LOCALGBPC,,,Forua,%,Forua,111.07
2011,EU_XPD_LOCALGBPC,,,Forua,%,Forua,144.24
2022,EU_XPD_LOCALGBPC,,,Forua,%,Forua,119.16
2017,EU_XPD_LOCALGBPC,,,Forua,%,Forua,114.26
2010,EU_XPD_LOCALGBPC,,,Forua,%,Forua,149.88
2020,EU_XPD_LOCALGBPC,,,Forua,%,Forua,74.2
2016,EU_XPD_LOCALGBPC,,,Forua,%,Forua,108.41
2019,EU_XPD_LOCALGBPC,,,Forua,%,Forua,89.47
2021,EU_XPD_LOCALGBPC,,,Forua,%,Forua,96.89
2014,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,107.56
2011,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,96.98
2010,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,156.53
2017,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,106.27
2013,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,123.8
2021,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,87.75
2015,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,103.47
2019,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,110.39
2012,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,105.04
2016,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,98.42
2018,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,83.11
2020,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,74.68
2022,EU_XPD_LOCALGBPC,,,Fruiz,%,Fruiz,98.09
2019,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,97.87
2022,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,109.27
2020,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,151.94
2012,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,99.45
2013,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,115.99
2014,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,113.87
2010,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,152.9
2018,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,98.88
2017,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,109.52
2015,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,118.34
2011,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,126.35
2021,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,98.29
2016,EU_XPD_LOCALGBPC,,,Gabiria,%,Gabiria,106.49
2010,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,61.11
2012,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,103.21
2011,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,51.74
2016,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,108.54
2021,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,113.37
2019,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,109.02
2018,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,101.16
2013,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,115.79
2020,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,90.03
2014,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,96.79
2017,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,106.32
2015,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,106.88
2022,EU_XPD_LOCALGBPC,,,Gaintza,%,Gaintza,118.14
2015,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,112.18
2022,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,109.27
2010,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,150.13
2018,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,88.13
2016,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,94.55
2019,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,79.89
2012,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,94.75
2020,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,84.51
2014,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,113.0
2011,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,113.55
2013,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,110.79
2017,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,94.56
2021,EU_XPD_LOCALGBPC,,,Galdakao,%,Galdakao,104.99
2018,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,86.12
2019,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,96.45
2013,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,107.25
2015,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,122.32
2010,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,127.38
2011,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,107.15
2021,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,102.08
2017,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,111.67
2012,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,116.38
2016,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,116.93
2020,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,99.67
2022,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,129.68
2014,EU_XPD_LOCALGBPC,,,Galdames,%,Galdames,133.1
2015,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,142.05
2019,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,88.78
2011,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,80.01
2012,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,89.8
2016,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,90.38
2014,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,125.53
2022,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,98.31
2018,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,107.59
2010,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,134.73
2020,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,87.41
2013,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,118.45
2017,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,102.6
2021,EU_XPD_LOCALGBPC,,,Gamiz-Fika,%,Gamiz-Fika,99.78
2020,EU_XPD_LOCALGBPC,,,Garai,%,Garai,132.14
2015,EU_XPD_LOCALGBPC,,,Garai,%,Garai,127.65
2017,EU_XPD_LOCALGBPC,,,Garai,%,Garai,131.69
2019,EU_XPD_LOCALGBPC,,,Garai,%,Garai,122.22
2012,EU_XPD_LOCALGBPC,,,Garai,%,Garai,139.42
2016,EU_XPD_LOCALGBPC,,,Garai,%,Garai,93.91
2014,EU_XPD_LOCALGBPC,,,Garai,%,Garai,125.4
2013,EU_XPD_LOCALGBPC,,,Garai,%,Garai,137.27
2010,EU_XPD_LOCALGBPC,,,Garai,%,Garai,169.63
2018,EU_XPD_LOCALGBPC,,,Garai,%,Garai,120.96
2022,EU_XPD_LOCALGBPC,,,Garai,%,Garai,125.4
2021,EU_XPD_LOCALGBPC,,,Garai,%,Garai,93.24
2011,EU_XPD_LOCALGBPC,,,Garai,%,Garai,124.11
2022,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,118.32
2017,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,110.95
2010,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,87.41
2015,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,108.89
2011,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,74.52
2013,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,113.58
2014,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,104.45
2018,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,93.47
2019,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,109.69
2021,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,119.61
2012,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,148.27
2016,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,106.36
2020,EU_XPD_LOCALGBPC,,,Gatika,%,Gatika,95.57
2017,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,113.64
2016,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,87.35
2019,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.59
2010,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,174.41
2014,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,107.99
2022,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,84.04
2018,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,123.98
2020,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,78.99
2012,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,107.45
2011,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,114.77
2013,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,124.33
2015,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,103.07
2021,EU_XPD_LOCALGBPC,,,Gautegiz Arteaga,%,Gautegiz Arteaga,103.87
2021,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,98.85
2017,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,91.94
2011,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,20.98
2020,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,103.0
2015,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,116.0
2019,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,101.63
2012,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,21.19
2016,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,115.6
2010,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,93.45
2013,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,118.69
2014,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,120.65
2018,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,106.32
2022,EU_XPD_LOCALGBPC,,,Gaztelu,%,Gaztelu,118.68
2020,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,90.61
2019,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,98.42
2012,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,99.48
2013,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,95.66
2017,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,102.73
2021,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,89.77
2011,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,97.85
2015,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,93.57
2010,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,115.87
2014,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,106.35
2016,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,101.72
2018,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,83.57
2022,EU_XPD_LOCALGBPC,,,Gernika-Lumo,%,Gernika-Lumo,79.15
2013,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,93.19
2010,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,109.29
2017,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,100.87
2020,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,108.5
2011,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,86.01
2015,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,110.0
2012,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,80.8
2019,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,97.85
2018,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,101.91
2016,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,97.41
2014,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,94.76
2021,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,107.26
2022,EU_XPD_LOCALGBPC,,,Getaria,%,Getaria,116.23
2016,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,101.09
2018,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,113.93
2014,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,100.95
2019,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,109.77
2011,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,97.81
2021,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,93.43
2012,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,77.7
2020,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,99.66
2017,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,104.86
2015,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,108.05
2013,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,97.45
2010,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,126.52
2022,EU_XPD_LOCALGBPC,,,Getxo,%,Getxo,92.07
2013,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,97.58
2012,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,106.38
2020,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,87.07
2016,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,100.17
2022,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,43.42
2014,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,110.08
2018,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,81.65
2010,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,95.51
2011,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,76.06
2015,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,98.89
2017,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,146.95
2019,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,83.79
2021,EU_XPD_LOCALGBPC,,,Gizaburuaga,%,Gizaburuaga,80.64
2012,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,92.83
2013,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,99.84
2021,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,138.92
2017,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,117.31
2018,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,112.62
2020,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,157.26
2016,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,117.45
2015,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,131.13
2011,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,110.05
2019,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,105.43
2010,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,144.42
2014,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,128.4
2022,EU_XPD_LOCALGBPC,,,Gordexola,%,Gordexola,136.4
2015,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,103.23
2014,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,103.7
2011,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,161.33
2020,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,93.39
2018,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,95.68
2010,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,159.22
2012,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,102.8
2016,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,93.67
2022,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,92.84
2013,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,97.51
2017,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,123.52
2019,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,104.85
2021,EU_XPD_LOCALGBPC,,,Gorliz,%,Gorliz,93.71
2010,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,144.91
2020,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,95.32
2014,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,112.38
2016,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,95.95
2022,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,101.42
2018,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,103.84
2012,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,132.91
2011,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,110.93
2013,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,95.5
2015,EU_XPD_LOCALGBPC,,,Güeñes,%,Güeñes,102.86
