Year,ServEsencial,Administracion,Province,County,Municipality,Unidad,GeoCode,Value
2019,ESED,ADM_MUN,,,Zerain,Percentage,Zerain,1.6
2020,ESED,ADM_MUN,,,Zerain,Percentage,Zerain,0.6
2021,ESED,ADM_MUN,,,Zerain,Percentage,Zerain,0.9
2017,ESSRV,ADM_MUN,,,Zerain,Percentage,Zerain,3.4
2018,ESSRV,ADM_MUN,,,Zerain,Percentage,Zerain,2.9
2019,ESSRV,ADM_MUN,,,Zerain,Percentage,Zerain,2.7
2020,ESSRV,ADM_MUN,,,Zerain,Percentage,Zerain,1.2
2021,ESSRV,ADM_MUN,,,Zerain,Percentage,Zerain,1.2
2017,HLTH,ADM_MUN,,,Zerain,Percentage,Zerain,0.3
2018,HLTH,ADM_MUN,,,Zerain,Percentage,Zerain,0.0
2019,HLTH,ADM_MUN,,,Zerain,Percentage,Zerain,0.1
2020,HLTH,ADM_MUN,,,Zerain,Percentage,Zerain,0.0
2021,HLTH,ADM_MUN,,,Zerain,Percentage,Zerain,0.0
2017,PROT,ADM_MUN,,,Zerain,Percentage,Zerain,0.7
2018,PROT,ADM_MUN,,,Zerain,Percentage,Zerain,1.0
2019,PROT,ADM_MUN,,,Zerain,Percentage,Zerain,1.0
2020,PROT,ADM_MUN,,,Zerain,Percentage,Zerain,0.6
2021,PROT,ADM_MUN,,,Zerain,Percentage,Zerain,0.3
2017,ESED,ADM_MUN,,,Zestoa,Percentage,Zestoa,2.2
2018,ESED,ADM_MUN,,,Zestoa,Percentage,Zestoa,1.1
2019,ESED,ADM_MUN,,,Zestoa,Percentage,Zestoa,3.5
2020,ESED,ADM_MUN,,,Zestoa,Percentage,Zestoa,1.5
2021,ESED,ADM_MUN,,,Zestoa,Percentage,Zestoa,0.9
2017,ESSRV,ADM_MUN,,,Zestoa,Percentage,Zestoa,11.6
2018,ESSRV,ADM_MUN,,,Zestoa,Percentage,Zestoa,10.0
2019,ESSRV,ADM_MUN,,,Zestoa,Percentage,Zestoa,13.4
2020,ESSRV,ADM_MUN,,,Zestoa,Percentage,Zestoa,14.4
2021,ESSRV,ADM_MUN,,,Zestoa,Percentage,Zestoa,11.7
2017,HLTH,ADM_MUN,,,Zestoa,Percentage,Zestoa,0.0
2018,HLTH,ADM_MUN,,,Zestoa,Percentage,Zestoa,0.0
2019,HLTH,ADM_MUN,,,Zestoa,Percentage,Zestoa,0.0
2020,HLTH,ADM_MUN,,,Zestoa,Percentage,Zestoa,1.0
2021,HLTH,ADM_MUN,,,Zestoa,Percentage,Zestoa,0.1
2017,PROT,ADM_MUN,,,Zestoa,Percentage,Zestoa,9.4
2018,PROT,ADM_MUN,,,Zestoa,Percentage,Zestoa,8.9
2019,PROT,ADM_MUN,,,Zestoa,Percentage,Zestoa,9.9
2020,PROT,ADM_MUN,,,Zestoa,Percentage,Zestoa,11.9
2021,PROT,ADM_MUN,,,Zestoa,Percentage,Zestoa,10.8
2017,ESED,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,4.2
2018,ESED,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,4.0
2019,ESED,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,3.7
2020,ESED,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,4.4
2021,ESED,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,9.4
2017,ESSRV,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,8.6
2018,ESSRV,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,8.6
2019,ESSRV,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,7.8
2020,ESSRV,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,10.5
2021,ESSRV,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,15.1
2017,HLTH,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,0.1
2018,HLTH,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,0.1
2019,HLTH,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,0.1
2020,HLTH,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,0.2
2021,HLTH,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,0.2
2017,PROT,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,4.3
2018,PROT,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,4.4
2019,PROT,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,4.0
2020,PROT,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,5.9
2021,PROT,ADM_MUN,,,Zizurkil,Percentage,Zizurkil,5.5
2017,ESED,ADM_MUN,,,Deba,Percentage,Deba,2.2
2018,ESED,ADM_MUN,,,Deba,Percentage,Deba,2.4
2019,ESED,ADM_MUN,,,Deba,Percentage,Deba,3.3
2020,ESED,ADM_MUN,,,Deba,Percentage,Deba,3.1
2021,ESED,ADM_MUN,,,Deba,Percentage,Deba,5.0
2017,ESSRV,ADM_MUN,,,Deba,Percentage,Deba,10.8
2018,ESSRV,ADM_MUN,,,Deba,Percentage,Deba,10.7
2019,ESSRV,ADM_MUN,,,Deba,Percentage,Deba,14.3
2020,ESSRV,ADM_MUN,,,Deba,Percentage,Deba,12.2
2021,ESSRV,ADM_MUN,,,Deba,Percentage,Deba,14.2
2017,HLTH,ADM_MUN,,,Deba,Percentage,Deba,0.3
2018,HLTH,ADM_MUN,,,Deba,Percentage,Deba,0.3
2019,HLTH,ADM_MUN,,,Deba,Percentage,Deba,0.3
2020,HLTH,ADM_MUN,,,Deba,Percentage,Deba,0.4
2021,HLTH,ADM_MUN,,,Deba,Percentage,Deba,1.0
2017,PROT,ADM_MUN,,,Deba,Percentage,Deba,8.3
2018,PROT,ADM_MUN,,,Deba,Percentage,Deba,8.0
2019,PROT,ADM_MUN,,,Deba,Percentage,Deba,10.7
2020,PROT,ADM_MUN,,,Deba,Percentage,Deba,8.6
2021,PROT,ADM_MUN,,,Deba,Percentage,Deba,8.1
2017,ESED,ADM_MUN,,ES2003,,Percentage,ES2003,3.9
2018,ESED,ADM_MUN,,ES2003,,Percentage,ES2003,3.8
2019,ESED,ADM_MUN,,ES2003,,Percentage,ES2003,3.8
2020,ESED,ADM_MUN,,ES2003,,Percentage,ES2003,3.7
2021,ESED,ADM_MUN,,ES2003,,Percentage,ES2003,3.8
2017,ESSRV,ADM_MUN,,ES2003,,Percentage,ES2003,19.2
2018,ESSRV,ADM_MUN,,ES2003,,Percentage,ES2003,19.2
2019,ESSRV,ADM_MUN,,ES2003,,Percentage,ES2003,19.1
2020,ESSRV,ADM_MUN,,ES2003,,Percentage,ES2003,21.1
2021,ESSRV,ADM_MUN,,ES2003,,Percentage,ES2003,20.1
2017,HLTH,ADM_MUN,,ES2003,,Percentage,ES2003,0.7
2018,HLTH,ADM_MUN,,ES2003,,Percentage,ES2003,0.7
2019,HLTH,ADM_MUN,,ES2003,,Percentage,ES2003,0.7
2020,HLTH,ADM_MUN,,ES2003,,Percentage,ES2003,0.7
2021,HLTH,ADM_MUN,,ES2003,,Percentage,ES2003,0.7
2017,PROT,ADM_MUN,,ES2003,,Percentage,ES2003,14.5
2018,PROT,ADM_MUN,,ES2003,,Percentage,ES2003,14.7
2019,PROT,ADM_MUN,,ES2003,,Percentage,ES2003,14.6
2020,PROT,ADM_MUN,,ES2003,,Percentage,ES2003,16.7
2021,PROT,ADM_MUN,,ES2003,,Percentage,ES2003,15.6
2017,ESED,ADM_MUN,,,Eibar,Percentage,Eibar,5.5
2018,ESED,ADM_MUN,,,Eibar,Percentage,Eibar,6.5
2019,ESED,ADM_MUN,,,Eibar,Percentage,Eibar,4.3
2020,ESED,ADM_MUN,,,Eibar,Percentage,Eibar,5.2
2021,ESED,ADM_MUN,,,Eibar,Percentage,Eibar,7.1
2017,ESSRV,ADM_MUN,,,Eibar,Percentage,Eibar,16.9
2018,ESSRV,ADM_MUN,,,Eibar,Percentage,Eibar,20.1
2019,ESSRV,ADM_MUN,,,Eibar,Percentage,Eibar,16.6
2020,ESSRV,ADM_MUN,,,Eibar,Percentage,Eibar,16.6
2021,ESSRV,ADM_MUN,,,Eibar,Percentage,Eibar,19.1
2017,HLTH,ADM_MUN,,,Eibar,Percentage,Eibar,0.0
2018,HLTH,ADM_MUN,,,Eibar,Percentage,Eibar,0.1
2019,HLTH,ADM_MUN,,,Eibar,Percentage,Eibar,0.0
2020,HLTH,ADM_MUN,,,Eibar,Percentage,Eibar,0.0
2021,HLTH,ADM_MUN,,,Eibar,Percentage,Eibar,0.1
2017,PROT,ADM_MUN,,,Eibar,Percentage,Eibar,11.3
2018,PROT,ADM_MUN,,,Eibar,Percentage,Eibar,13.6
2019,PROT,ADM_MUN,,,Eibar,Percentage,Eibar,12.2
2020,PROT,ADM_MUN,,,Eibar,Percentage,Eibar,11.4
2021,PROT,ADM_MUN,,,Eibar,Percentage,Eibar,12.0
2017,ESED,ADM_MUN,,,Elduain,Percentage,Elduain,2.8
2018,ESED,ADM_MUN,,,Elduain,Percentage,Elduain,3.4
2019,ESED,ADM_MUN,,,Elduain,Percentage,Elduain,1.4
2020,ESED,ADM_MUN,,,Elduain,Percentage,Elduain,1.3
2021,ESED,ADM_MUN,,,Elduain,Percentage,Elduain,0.9
2017,ESSRV,ADM_MUN,,,Elduain,Percentage,Elduain,9.2
2018,ESSRV,ADM_MUN,,,Elduain,Percentage,Elduain,7.7
2019,ESSRV,ADM_MUN,,,Elduain,Percentage,Elduain,6.3
2020,ESSRV,ADM_MUN,,,Elduain,Percentage,Elduain,7.2
2021,ESSRV,ADM_MUN,,,Elduain,Percentage,Elduain,4.4
2017,HLTH,ADM_MUN,,,Elduain,Percentage,Elduain,0.7
2018,HLTH,ADM_MUN,,,Elduain,Percentage,Elduain,0.7
2019,HLTH,ADM_MUN,,,Elduain,Percentage,Elduain,0.4
2020,HLTH,ADM_MUN,,,Elduain,Percentage,Elduain,0.4
2021,HLTH,ADM_MUN,,,Elduain,Percentage,Elduain,0.2
2017,PROT,ADM_MUN,,,Elduain,Percentage,Elduain,5.7
2018,PROT,ADM_MUN,,,Elduain,Percentage,Elduain,3.7
2019,PROT,ADM_MUN,,,Elduain,Percentage,Elduain,4.5
2020,PROT,ADM_MUN,,,Elduain,Percentage,Elduain,5.6
2021,PROT,ADM_MUN,,,Elduain,Percentage,Elduain,3.3
2017,ESED,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,1.9
2018,ESED,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,0.8
2019,ESED,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,1.0
2020,ESED,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,1.4
2021,ESED,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,4.1
2017,ESSRV,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,10.7
2018,ESSRV,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,8.4
2019,ESSRV,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,11.1
2020,ESSRV,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,9.9
2021,ESSRV,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,12.4
2017,HLTH,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,0.1
2018,HLTH,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,0.1
2019,HLTH,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,0.1
2020,HLTH,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,0.1
2021,HLTH,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,0.1
2017,PROT,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,8.8
2018,PROT,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,7.4
2019,PROT,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,10.0
2020,PROT,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,8.4
2021,PROT,ADM_MUN,,,Elgoibar,Percentage,Elgoibar,8.2
2017,ESED,ADM_MUN,,,Elgeta,Percentage,Elgeta,5.5
2018,ESED,ADM_MUN,,,Elgeta,Percentage,Elgeta,5.6
2019,ESED,ADM_MUN,,,Elgeta,Percentage,Elgeta,6.0
2020,ESED,ADM_MUN,,,Elgeta,Percentage,Elgeta,7.5
2021,ESED,ADM_MUN,,,Elgeta,Percentage,Elgeta,8.4
2017,ESSRV,ADM_MUN,,,Elgeta,Percentage,Elgeta,19.4
2018,ESSRV,ADM_MUN,,,Elgeta,Percentage,Elgeta,17.7
2019,ESSRV,ADM_MUN,,,Elgeta,Percentage,Elgeta,19.8
2020,ESSRV,ADM_MUN,,,Elgeta,Percentage,Elgeta,25.6
2021,ESSRV,ADM_MUN,,,Elgeta,Percentage,Elgeta,24.2
2017,HLTH,ADM_MUN,,,Elgeta,Percentage,Elgeta,0.0
2018,HLTH,ADM_MUN,,,Elgeta,Percentage,Elgeta,0.3
2019,HLTH,ADM_MUN,,,Elgeta,Percentage,Elgeta,1.1
2020,HLTH,ADM_MUN,,,Elgeta,Percentage,Elgeta,1.3
2021,HLTH,ADM_MUN,,,Elgeta,Percentage,Elgeta,0.2
2017,PROT,ADM_MUN,,,Elgeta,Percentage,Elgeta,13.9
2018,PROT,ADM_MUN,,,Elgeta,Percentage,Elgeta,11.9
2019,PROT,ADM_MUN,,,Elgeta,Percentage,Elgeta,12.8
2020,PROT,ADM_MUN,,,Elgeta,Percentage,Elgeta,16.8
2021,PROT,ADM_MUN,,,Elgeta,Percentage,Elgeta,15.7
2017,ESED,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,5.6
2018,ESED,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,6.1
2019,ESED,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,5.3
2020,ESED,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,6.3
2021,ESED,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,8.6
2017,ESSRV,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,12.7
2018,ESSRV,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,14.0
2019,ESSRV,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,14.5
2020,ESSRV,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,18.9
2021,ESSRV,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,19.2
2017,HLTH,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,0.1
2018,HLTH,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,0.1
2019,HLTH,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,0.1
2020,HLTH,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,0.1
2021,HLTH,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,0.1
2017,PROT,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,7.0
2018,PROT,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,7.7
2019,PROT,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,9.1
2020,PROT,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,12.4
2021,PROT,ADM_MUN,,,Eskoriatza,Percentage,Eskoriatza,10.4
2017,ESED,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,4.6
2018,ESED,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,10.7
2019,ESED,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,5.3
2020,ESED,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,5.3
2021,ESED,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,4.0
2017,ESSRV,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,8.8
2018,ESSRV,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,15.2
2019,ESSRV,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,8.7
2020,ESSRV,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,8.9
2021,ESSRV,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,7.3
2017,HLTH,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,1.4
2018,HLTH,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,1.7
2019,HLTH,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,1.4
2020,HLTH,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,1.2
2021,HLTH,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,0.9
2017,PROT,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,2.8
2018,PROT,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,2.9
2019,PROT,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,1.9
2020,PROT,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,2.4
2021,PROT,ADM_MUN,,,Ezkio-Itsaso,Percentage,Ezkio-Itsaso,2.4
2017,ESED,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,4.3
2018,ESED,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,4.3
2019,ESED,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,3.4
2020,ESED,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,3.9
2021,ESED,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,4.4
2017,ESSRV,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,14.5
2018,ESSRV,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,14.3
2019,ESSRV,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,12.7
2020,ESSRV,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,18.4
2021,ESSRV,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,18.0
2017,HLTH,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,0.3
2018,HLTH,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,0.3
2019,HLTH,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,0.7
2020,HLTH,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,0.6
2021,HLTH,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,0.5
2017,PROT,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,9.9
2018,PROT,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,9.7
2019,PROT,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,8.6
2020,PROT,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,13.9
2021,PROT,ADM_MUN,,,Hondarribia,Percentage,Hondarribia,13.2
2017,ESED,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.4
2018,ESED,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.4
2019,ESED,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.4
2020,ESED,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.4
2021,ESED,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.4
2017,ESSRV,ADM_MUN,,,Gaintza,Percentage,Gaintza,3.5
2018,ESSRV,ADM_MUN,,,Gaintza,Percentage,Gaintza,3.0
2019,ESSRV,ADM_MUN,,,Gaintza,Percentage,Gaintza,2.5
2020,ESSRV,ADM_MUN,,,Gaintza,Percentage,Gaintza,4.1
2021,ESSRV,ADM_MUN,,,Gaintza,Percentage,Gaintza,2.2
2017,HLTH,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.4
2018,HLTH,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.0
2019,HLTH,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.0
2020,HLTH,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.0
2021,HLTH,ADM_MUN,,,Gaintza,Percentage,Gaintza,0.0
2017,PROT,ADM_MUN,,,Gaintza,Percentage,Gaintza,2.8
2018,PROT,ADM_MUN,,,Gaintza,Percentage,Gaintza,2.6
2019,PROT,ADM_MUN,,,Gaintza,Percentage,Gaintza,2.1
2020,PROT,ADM_MUN,,,Gaintza,Percentage,Gaintza,3.7
2021,PROT,ADM_MUN,,,Gaintza,Percentage,Gaintza,1.9
2017,ESED,ADM_MUN,,,Gabiria,Percentage,Gabiria,7.0
2018,ESED,ADM_MUN,,,Gabiria,Percentage,Gabiria,7.9
2019,ESED,ADM_MUN,,,Gabiria,Percentage,Gabiria,5.9
2020,ESED,ADM_MUN,,,Gabiria,Percentage,Gabiria,3.8
2021,ESED,ADM_MUN,,,Gabiria,Percentage,Gabiria,12.0
2017,ESSRV,ADM_MUN,,,Gabiria,Percentage,Gabiria,10.6
2018,ESSRV,ADM_MUN,,,Gabiria,Percentage,Gabiria,11.4
2019,ESSRV,ADM_MUN,,,Gabiria,Percentage,Gabiria,10.0
2020,ESSRV,ADM_MUN,,,Gabiria,Percentage,Gabiria,6.9
2021,ESSRV,ADM_MUN,,,Gabiria,Percentage,Gabiria,15.6
2017,HLTH,ADM_MUN,,,Gabiria,Percentage,Gabiria,0.4
2018,HLTH,ADM_MUN,,,Gabiria,Percentage,Gabiria,0.4
2019,HLTH,ADM_MUN,,,Gabiria,Percentage,Gabiria,0.4
2020,HLTH,ADM_MUN,,,Gabiria,Percentage,Gabiria,0.3
2021,HLTH,ADM_MUN,,,Gabiria,Percentage,Gabiria,0.3
2017,PROT,ADM_MUN,,,Gabiria,Percentage,Gabiria,3.3
2018,PROT,ADM_MUN,,,Gabiria,Percentage,Gabiria,3.2
2019,PROT,ADM_MUN,,,Gabiria,Percentage,Gabiria,3.7
2020,PROT,ADM_MUN,,,Gabiria,Percentage,Gabiria,2.8
2021,PROT,ADM_MUN,,,Gabiria,Percentage,Gabiria,3.3
2017,ESED,ADM_MUN,,,Getaria,Percentage,Getaria,7.8
2018,ESED,ADM_MUN,,,Getaria,Percentage,Getaria,7.8
2019,ESED,ADM_MUN,,,Getaria,Percentage,Getaria,7.3
2020,ESED,ADM_MUN,,,Getaria,Percentage,Getaria,6.9
2021,ESED,ADM_MUN,,,Getaria,Percentage,Getaria,8.1
2017,ESSRV,ADM_MUN,,,Getaria,Percentage,Getaria,16.7
2018,ESSRV,ADM_MUN,,,Getaria,Percentage,Getaria,18.2
2019,ESSRV,ADM_MUN,,,Getaria,Percentage,Getaria,17.2
2020,ESSRV,ADM_MUN,,,Getaria,Percentage,Getaria,15.4
2021,ESSRV,ADM_MUN,,,Getaria,Percentage,Getaria,17.2
2017,HLTH,ADM_MUN,,,Getaria,Percentage,Getaria,0.0
2018,HLTH,ADM_MUN,,,Getaria,Percentage,Getaria,0.0
2019,HLTH,ADM_MUN,,,Getaria,Percentage,Getaria,0.0
2020,HLTH,ADM_MUN,,,Getaria,Percentage,Getaria,0.0
2021,HLTH,ADM_MUN,,,Getaria,Percentage,Getaria,0.0
2017,PROT,ADM_MUN,,,Getaria,Percentage,Getaria,8.9
2018,PROT,ADM_MUN,,,Getaria,Percentage,Getaria,10.4
2019,PROT,ADM_MUN,,,Getaria,Percentage,Getaria,9.8
2020,PROT,ADM_MUN,,,Getaria,Percentage,Getaria,8.6
2021,PROT,ADM_MUN,,,Getaria,Percentage,Getaria,9.1
2017,ESED,ADM_MUN,,ES2004,,Percentage,ES2004,4.2
2018,ESED,ADM_MUN,,ES2004,,Percentage,ES2004,4.4
2019,ESED,ADM_MUN,,ES2004,,Percentage,ES2004,3.5
2020,ESED,ADM_MUN,,ES2004,,Percentage,ES2004,4.1
2021,ESED,ADM_MUN,,ES2004,,Percentage,ES2004,6.5
2017,ESSRV,ADM_MUN,,ES2004,,Percentage,ES2004,14.5
2018,ESSRV,ADM_MUN,,ES2004,,Percentage,ES2004,15.4
2019,ESSRV,ADM_MUN,,ES2004,,Percentage,ES2004,14.8
2020,ESSRV,ADM_MUN,,ES2004,,Percentage,ES2004,14.8
2021,ESSRV,ADM_MUN,,ES2004,,Percentage,ES2004,17.3
2017,HLTH,ADM_MUN,,ES2004,,Percentage,ES2004,0.1
2018,HLTH,ADM_MUN,,ES2004,,Percentage,ES2004,0.1
2019,HLTH,ADM_MUN,,ES2004,,Percentage,ES2004,0.1
2020,HLTH,ADM_MUN,,ES2004,,Percentage,ES2004,0.1
2021,HLTH,ADM_MUN,,ES2004,,Percentage,ES2004,0.2
2017,PROT,ADM_MUN,,ES2004,,Percentage,ES2004,10.2
2018,PROT,ADM_MUN,,ES2004,,Percentage,ES2004,11.0
2019,PROT,ADM_MUN,,ES2004,,Percentage,ES2004,11.2
2020,PROT,ADM_MUN,,ES2004,,Percentage,ES2004,10.6
2021,PROT,ADM_MUN,,ES2004,,Percentage,ES2004,10.6
2017,ESED,ADM_MUN,,,Hernani,Percentage,Hernani,9.8
2018,ESED,ADM_MUN,,,Hernani,Percentage,Hernani,8.3
2019,ESED,ADM_MUN,,,Hernani,Percentage,Hernani,7.8
2020,ESED,ADM_MUN,,,Hernani,Percentage,Hernani,7.2
2021,ESED,ADM_MUN,,,Hernani,Percentage,Hernani,8.3
2017,ESSRV,ADM_MUN,,,Hernani,Percentage,Hernani,21.8
2018,ESSRV,ADM_MUN,,,Hernani,Percentage,Hernani,21.7
2019,ESSRV,ADM_MUN,,,Hernani,Percentage,Hernani,21.7
2020,ESSRV,ADM_MUN,,,Hernani,Percentage,Hernani,26.1
2021,ESSRV,ADM_MUN,,,Hernani,Percentage,Hernani,23.2
2017,HLTH,ADM_MUN,,,Hernani,Percentage,Hernani,0.2
2018,HLTH,ADM_MUN,,,Hernani,Percentage,Hernani,0.2
2019,HLTH,ADM_MUN,,,Hernani,Percentage,Hernani,0.2
2020,HLTH,ADM_MUN,,,Hernani,Percentage,Hernani,0.1
2021,HLTH,ADM_MUN,,,Hernani,Percentage,Hernani,0.1
2017,PROT,ADM_MUN,,,Hernani,Percentage,Hernani,11.7
2018,PROT,ADM_MUN,,,Hernani,Percentage,Hernani,13.2
2019,PROT,ADM_MUN,,,Hernani,Percentage,Hernani,13.7
2020,PROT,ADM_MUN,,,Hernani,Percentage,Hernani,18.8
2021,PROT,ADM_MUN,,,Hernani,Percentage,Hernani,14.7
2017,ESED,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2018,ESED,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2019,ESED,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2020,ESED,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2021,ESED,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2017,ESSRV,ADM_MUN,,,Hernialde,Percentage,Hernialde,2.7
2018,ESSRV,ADM_MUN,,,Hernialde,Percentage,Hernialde,1.9
2019,ESSRV,ADM_MUN,,,Hernialde,Percentage,Hernialde,2.6
2020,ESSRV,ADM_MUN,,,Hernialde,Percentage,Hernialde,1.8
2021,ESSRV,ADM_MUN,,,Hernialde,Percentage,Hernialde,8.5
2017,HLTH,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2018,HLTH,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2019,HLTH,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2020,HLTH,ADM_MUN,,,Hernialde,Percentage,Hernialde,0.0
2021,HLTH,ADM_MUN,,,Hernialde,Percentage,Hernialde,3.7
2017,PROT,ADM_MUN,,,Hernialde,Percentage,Hernialde,2.7
2018,PROT,ADM_MUN,,,Hernialde,Percentage,Hernialde,1.9
2019,PROT,ADM_MUN,,,Hernialde,Percentage,Hernialde,2.6
2020,PROT,ADM_MUN,,,Hernialde,Percentage,Hernialde,1.8
2021,PROT,ADM_MUN,,,Hernialde,Percentage,Hernialde,4.8
