Year,Series,Adina,Sexua,Kontratu mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,38.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,42.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,41.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,42.6
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,44.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,40.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,40.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,41.4
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lagrán,Porcentaje,Lagrán,37.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,53.7
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,52.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,54.3
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,53.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,52.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,54.2
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,51.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,52.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Laguardia,Porcentaje,Laguardia,53.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,47.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,46.3
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,45.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,44.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,41.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,45.1
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,46.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,44.0
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,43.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,39.0
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,38.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,37.5
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,35.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,41.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,37.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,32.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,40.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lanestosa,Porcentaje,Lanestosa,39.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,48.1
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,46.1
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,47.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,43.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,45.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,45.5
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,44.1
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,44.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lantarón,Porcentaje,Lantarón,45.0
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,50.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,51.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,49.3
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,50.2
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,46.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,47.9
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,49.0
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,46.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,48.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,58.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,58.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,57.2
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,58.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,57.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,57.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,58.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,55.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Larrabetzu,Porcentaje,Larrabetzu,58.6
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,60.0
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,66.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,60.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,64.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,60.8
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,69.4
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,58.9
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,63.3
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Larraul,Porcentaje,Larraul,61.0
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,48.6
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,52.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,48.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,51.3
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,50.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,50.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,53.3
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,50.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,51.1
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,46.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,48.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,45.6
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,47.2
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,48.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,45.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,47.5
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,47.0
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,48.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,51.2
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,53.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,51.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,51.0
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,50.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,54.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,55.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,51.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Laukiz,Porcentaje,Laukiz,51.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,52.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,52.8
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,56.2
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,53.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,55.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,57.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,57.5
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,55.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lazkao,Porcentaje,Lazkao,56.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,53.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,52.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,52.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,49.2
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,49.2
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,52.0
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,51.4
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,52.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Leaburu,Porcentaje,Leaburu,52.2
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,47.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,48.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,50.0
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,49.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,48.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,49.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,51.0
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,50.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Legazpi,Porcentaje,Legazpi,50.3
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,50.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,50.5
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,50.4
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,54.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,52.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,52.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,52.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,51.9
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Legorreta,Porcentaje,Legorreta,54.4
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,57.1
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,59.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,56.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,58.1
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,57.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,57.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,55.2
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,57.0
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Legutio,Porcentaje,Legutio,57.0
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,56.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,53.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,55.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,56.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,51.2
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,53.7
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,59.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,56.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,57.4
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,53.5
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,51.9
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,53.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,53.1
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,53.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,52.9
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,55.2
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,54.0
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Leioa,Porcentaje,Leioa,52.1
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,45.8
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,45.4
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,45.4
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,43.7
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,44.8
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,45.6
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,46.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,44.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lekeitio,Porcentaje,Lekeitio,48.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,55.7
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,53.5
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,57.0
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,55.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,56.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,55.8
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,54.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,58.9
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoa,Porcentaje,Lemoa,54.0
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,60.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,61.2
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,58.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,54.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,59.3
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,59.7
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,57.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,57.9
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lemoiz,Porcentaje,Lemoiz,59.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,47.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,51.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,49.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,46.7
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,49.7
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,48.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,46.5
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,50.7
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Leza,Porcentaje,Leza,47.1
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,55.3
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,55.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,56.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,54.6
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,55.3
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,53.3
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,54.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,56.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lezama,Porcentaje,Lezama,55.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,55.8
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,54.4
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,56.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,57.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,56.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,55.2
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,56.8
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,56.6
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lezo,Porcentaje,Lezo,57.6
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,52.0
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,52.4
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,50.1
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,51.9
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,51.0
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,51.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,49.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,49.6
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Lizartza,Porcentaje,Lizartza,48.6
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,52.5
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,50.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,53.6
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,50.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,54.6
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,48.9
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,50.3
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,50.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Loiu,Porcentaje,Loiu,52.0
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,51.9
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,53.8
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,52.5
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,53.7
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,51.3
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,53.7
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,55.1
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,51.7
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Mallabia,Porcentaje,Mallabia,56.1
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,53.9
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,51.8
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,59.1
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,55.3
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,60.3
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,60.0
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,57.2
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,53.7
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Mañaria,Porcentaje,Mañaria,58.1
2010,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,50.9
2020,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,52.1
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,51.9
2016,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,51.5
2023,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,53.1
2018,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,53.3
2021,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,50.7
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,51.1
2022,Okupazio-tasa,16 urte eta gehiago,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,51.9
2019,Okupazio-tasa,16 urte eta gehiago,,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,54.4
2015,Okupazio-tasa,16 urte eta gehiago,,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,54.7
