Year,Empleo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,WME_POSITION,,,ES48084,PT,ES48084,-6.7
2021,WME_POSITION,,,ES48084,PT,ES48084,0.9
2016,WME_POSITION,,,ES48084,PT,ES48084,-3.1
2020,WME_POSITION,,,ES48084,PT,ES48084,-4.6
2018,WME_POSITION,,,ES48084,PT,ES48084,-21.4
2019,WME_POSITION,,,ES48904,PT,ES48904,-2.0
2020,WME_POSITION,,,ES48904,PT,ES48904,-6.6
2016,WME_POSITION,,,ES48904,PT,ES48904,8.1
2018,WME_POSITION,,,ES48904,PT,ES48904,-1.7
2017,WME_POSITION,,,ES48904,PT,ES48904,6.0
2021,WME_POSITION,,,ES48904,PT,ES48904,17.8
2015,WME_POSITION,,,ES48904,PT,ES48904,2.0
2020,WME_POSITION,,,ES48085,PT,ES48085,-2.6
2019,WME_POSITION,,,ES48085,PT,ES48085,10.3
2021,WME_POSITION,,,ES48085,PT,ES48085,-6.7
2016,WME_POSITION,,,ES48085,PT,ES48085,-8.2
2018,WME_POSITION,,,ES48085,PT,ES48085,-4.5
2015,WME_POSITION,,,ES48085,PT,ES48085,10.1
2017,WME_POSITION,,,ES48085,PT,ES48085,4.4
2015,WME_POSITION,,,ES48086,PT,ES48086,-2.5
2017,WME_POSITION,,,ES48086,PT,ES48086,3.9
2019,WME_POSITION,,,ES48086,PT,ES48086,1.4
2021,WME_POSITION,,,ES48086,PT,ES48086,0.2
2018,WME_POSITION,,,ES48086,PT,ES48086,-3.3
2016,WME_POSITION,,,ES48086,PT,ES48086,2.1
2020,WME_POSITION,,,ES48086,PT,ES48086,-8.4
2021,WME_POSITION,,,ES20065,PT,ES20065,17.9
2016,WME_POSITION,,,ES20065,PT,ES20065,5.4
2020,WME_POSITION,,,ES20065,PT,ES20065,1.9
2018,WME_POSITION,,,ES20065,PT,ES20065,1.0
2019,WME_POSITION,,,ES20065,PT,ES20065,4.1
2015,WME_POSITION,,,ES20065,PT,ES20065,10.2
2017,WME_POSITION,,,ES20065,PT,ES20065,-10.5
2016,WME_POSITION,,,ES48076,PT,ES48076,3.6
2021,WME_POSITION,,,ES48076,PT,ES48076,8.8
2015,WME_POSITION,,,ES48076,PT,ES48076,-2.3
2017,WME_POSITION,,,ES48076,PT,ES48076,0.9
2018,WME_POSITION,,,ES48076,PT,ES48076,1.2
2020,WME_POSITION,,,ES48076,PT,ES48076,-4.1
2019,WME_POSITION,,,ES48076,PT,ES48076,0.5
2021,WME_POSITION,,,ES20071,PT,ES20071,3.4
2020,WME_POSITION,,,ES20071,PT,ES20071,-5.7
2018,WME_POSITION,,,ES20071,PT,ES20071,5.3
2019,WME_POSITION,,,ES20071,PT,ES20071,-2.2
2016,WME_POSITION,,,ES20071,PT,ES20071,6.9
2015,WME_POSITION,,,ES20071,PT,ES20071,5.7
2017,WME_POSITION,,,ES20071,PT,ES20071,2.4
2017,WME_POSITION,,,ES48087,PT,ES48087,-2.4
2019,WME_POSITION,,,ES48087,PT,ES48087,7.7
2021,WME_POSITION,,,ES48087,PT,ES48087,2.9
2015,WME_POSITION,,,ES48087,PT,ES48087,1.6
2016,WME_POSITION,,,ES48087,PT,ES48087,3.8
2018,WME_POSITION,,,ES48087,PT,ES48087,10.4
2020,WME_POSITION,,,ES48087,PT,ES48087,-5.4
2020,WME_POSITION,,,ES48088,PT,ES48088,-12.2
2015,WME_POSITION,,,ES48088,PT,ES48088,5.2
2017,WME_POSITION,,,ES48088,PT,ES48088,-9.6
2019,WME_POSITION,,,ES48088,PT,ES48088,6.8
2021,WME_POSITION,,,ES48088,PT,ES48088,6.8
2016,WME_POSITION,,,ES48088,PT,ES48088,3.6
2018,WME_POSITION,,,ES48088,PT,ES48088,-0.3
2015,WME_POSITION,,,ES48065,PT,ES48065,-14.5
2019,WME_POSITION,,,ES48065,PT,ES48065,-2.0
2021,WME_POSITION,,,ES48065,PT,ES48065,17.7
2017,WME_POSITION,,,ES48065,PT,ES48065,-1.4
2016,WME_POSITION,,,ES48065,PT,ES48065,11.5
2020,WME_POSITION,,,ES48065,PT,ES48065,-1.2
2018,WME_POSITION,,,ES48065,PT,ES48065,1.7
2015,WME_POSITION,,,ES48089,PT,ES48089,2.4
2016,WME_POSITION,,,ES48089,PT,ES48089,-1.5
2018,WME_POSITION,,,ES48089,PT,ES48089,3.6
2020,WME_POSITION,,,ES48089,PT,ES48089,-11.3
2021,WME_POSITION,,,ES48089,PT,ES48089,6.5
2017,WME_POSITION,,,ES48089,PT,ES48089,6.1
2019,WME_POSITION,,,ES48089,PT,ES48089,2.8
2015,WME_POSITION,,,ES48074,PT,ES48074,-0.6
2017,WME_POSITION,,,ES48074,PT,ES48074,21.0
2019,WME_POSITION,,,ES48074,PT,ES48074,-4.7
2021,WME_POSITION,,,ES48074,PT,ES48074,13.1
2016,WME_POSITION,,,ES48074,PT,ES48074,1.8
2018,WME_POSITION,,,ES48074,PT,ES48074,1.1
2020,WME_POSITION,,,ES48074,PT,ES48074,-31.1
2018,WME_POSITION,,,ES01054,PT,ES01054,0.8
2019,WME_POSITION,,,ES01054,PT,ES01054,2.6
2017,WME_POSITION,,,ES01054,PT,ES01054,-0.3
2020,WME_POSITION,,,ES01054,PT,ES01054,-7.2
2016,WME_POSITION,,,ES01054,PT,ES01054,1.2
2015,WME_POSITION,,,ES01054,PT,ES01054,2.0
2021,WME_POSITION,,,ES01054,PT,ES01054,5.8
2021,WME_POSITION,,,ES20072,PT,ES20072,22.8
2020,WME_POSITION,,,ES20072,PT,ES20072,-18.5
2019,WME_POSITION,,,ES20072,PT,ES20072,-9.7
2016,WME_POSITION,,,ES20072,PT,ES20072,7.6
2017,WME_POSITION,,,ES20072,PT,ES20072,32.3
2015,WME_POSITION,,,ES20072,PT,ES20072,15.7
2018,WME_POSITION,,,ES20072,PT,ES20072,9.3
2018,WME_POSITION,,,ES20077,PT,ES20077,-2.0
2016,WME_POSITION,,,ES20077,PT,ES20077,4.0
2019,WME_POSITION,,,ES20077,PT,ES20077,4.9
2020,WME_POSITION,,,ES20077,PT,ES20077,-15.6
2015,WME_POSITION,,,ES20077,PT,ES20077,1.1
2017,WME_POSITION,,,ES20077,PT,ES20077,-1.5
2021,WME_POSITION,,,ES20077,PT,ES20077,19.8
2021,WME_POSITION,,,ES20073,PT,ES20073,4.2
2020,WME_POSITION,,,ES20073,PT,ES20073,-6.0
2019,WME_POSITION,,,ES20073,PT,ES20073,-0.1
2018,WME_POSITION,,,ES20073,PT,ES20073,-0.2
2017,WME_POSITION,,,ES20073,PT,ES20073,-3.3
2016,WME_POSITION,,,ES20073,PT,ES20073,15.2
2015,WME_POSITION,,,ES20073,PT,ES20073,-13.1
2021,WME_POSITION,,,ES01055,PT,ES01055,12.2
2019,WME_POSITION,,,ES01055,PT,ES01055,-10.4
2015,WME_POSITION,,,ES01055,PT,ES01055,-3.6
2018,WME_POSITION,,,ES01055,PT,ES01055,-1.8
2017,WME_POSITION,,,ES01055,PT,ES01055,6.0
2016,WME_POSITION,,,ES01055,PT,ES01055,8.8
2020,WME_POSITION,,,ES01055,PT,ES01055,-5.4
2015,WME_POSITION,,,ES48080,PT,ES48080,-1.2
2021,WME_POSITION,,,ES48080,PT,ES48080,-2.9
2019,WME_POSITION,,,ES48080,PT,ES48080,9.4
2017,WME_POSITION,,,ES48080,PT,ES48080,-3.9
2020,WME_POSITION,,,ES48080,PT,ES48080,-1.6
2016,WME_POSITION,,,ES48080,PT,ES48080,4.2
2018,WME_POSITION,,,ES48080,PT,ES48080,3.5
2020,WME_POSITION,,,ES20075,PT,ES20075,4.3
2021,WME_POSITION,,,ES20075,PT,ES20075,29.9
2016,WME_POSITION,,,ES20075,PT,ES20075,7.2
2019,WME_POSITION,,,ES20075,PT,ES20075,-2.1
2018,WME_POSITION,,,ES20075,PT,ES20075,1.3
2015,WME_POSITION,,,ES20075,PT,ES20075,-10.4
2017,WME_POSITION,,,ES20075,PT,ES20075,3.8
2016,WME_POSITION,,,ES01057,PT,ES01057,10.2
2017,WME_POSITION,,,ES01057,PT,ES01057,-2.3
2015,WME_POSITION,,,ES01057,PT,ES01057,-6.4
2019,WME_POSITION,,,ES01057,PT,ES01057,16.2
2020,WME_POSITION,,,ES01057,PT,ES01057,-12.9
2021,WME_POSITION,,,ES01057,PT,ES01057,-5.1
2018,WME_POSITION,,,ES01057,PT,ES01057,-1.0
2016,WME_POSITION,,,ES01059,PT,ES01059,2.4
2021,WME_POSITION,,,ES01059,PT,ES01059,-0.5
2015,WME_POSITION,,,ES01059,PT,ES01059,4.0
2017,WME_POSITION,,,ES01059,PT,ES01059,2.7
2019,WME_POSITION,,,ES01059,PT,ES01059,3.9
2018,WME_POSITION,,,ES01059,PT,ES01059,5.4
2020,WME_POSITION,,,ES01059,PT,ES01059,2.6
2016,WME_POSITION,,,ES01060,PT,ES01060,-1.9
2017,WME_POSITION,,,ES01060,PT,ES01060,-0.5
2019,WME_POSITION,,,ES01060,PT,ES01060,0.6
2021,WME_POSITION,,,ES01060,PT,ES01060,5.3
2015,WME_POSITION,,,ES01060,PT,ES01060,7.5
2020,WME_POSITION,,,ES01060,PT,ES01060,-7.3
2018,WME_POSITION,,,ES01060,PT,ES01060,0.9
2020,WME_POSITION,,,ES48095,PT,ES48095,-11.5
2018,WME_POSITION,,,ES48095,PT,ES48095,5.7
2016,WME_POSITION,,,ES48095,PT,ES48095,28.0
2021,WME_POSITION,,,ES48095,PT,ES48095,11.2
2019,WME_POSITION,,,ES48095,PT,ES48095,1.2
2015,WME_POSITION,,,ES48095,PT,ES48095,-33.7
2017,WME_POSITION,,,ES48095,PT,ES48095,12.8
2021,WME_POSITION,,,ES20078,PT,ES20078,11.0
2019,WME_POSITION,,,ES20078,PT,ES20078,2.2
2020,WME_POSITION,,,ES20078,PT,ES20078,-7.0
2017,WME_POSITION,,,ES20078,PT,ES20078,-2.3
2015,WME_POSITION,,,ES20078,PT,ES20078,-3.0
2016,WME_POSITION,,,ES20078,PT,ES20078,6.1
2018,WME_POSITION,,,ES20078,PT,ES20078,-3.4
2018,WME_POSITION,,,ES01061,PT,ES01061,9.4
2017,WME_POSITION,,,ES01061,PT,ES01061,-1.9
2015,WME_POSITION,,,ES01061,PT,ES01061,4.5
2019,WME_POSITION,,,ES01061,PT,ES01061,-10.1
2016,WME_POSITION,,,ES01061,PT,ES01061,7.8
2020,WME_POSITION,,,ES01061,PT,ES01061,-8.1
2021,WME_POSITION,,,ES01061,PT,ES01061,2.5
2015,WME_POSITION,,,ES48096,PT,ES48096,-3.8
2016,WME_POSITION,,,ES48096,PT,ES48096,12.0
2021,WME_POSITION,,,ES48096,PT,ES48096,-1.0
2019,WME_POSITION,,,ES48096,PT,ES48096,21.1
2017,WME_POSITION,,,ES48096,PT,ES48096,-5.9
2020,WME_POSITION,,,ES48096,PT,ES48096,-10.6
2018,WME_POSITION,,,ES48096,PT,ES48096,-10.8
2021,WME_POSITION,,,ES01062,PT,ES01062,0.5
2018,WME_POSITION,,,ES01062,PT,ES01062,0.2
2016,WME_POSITION,,,ES01062,PT,ES01062,-6.1
2015,WME_POSITION,,,ES01062,PT,ES01062,7.1
2017,WME_POSITION,,,ES01062,PT,ES01062,-8.2
2019,WME_POSITION,,,ES01062,PT,ES01062,11.7
2020,WME_POSITION,,,ES01062,PT,ES01062,7.7
2020,WME_POSITION,,,ES48905,PT,ES48905,4.3
2021,WME_POSITION,,,ES48905,PT,ES48905,-0.7
2019,WME_POSITION,,,ES48905,PT,ES48905,-48.3
2017,WME_POSITION,,,ES48905,PT,ES48905,30.4
2015,WME_POSITION,,,ES48905,PT,ES48905,6.9
2016,WME_POSITION,,,ES48905,PT,ES48905,-21.4
2018,WME_POSITION,,,ES48905,PT,ES48905,24.5
2021,WME_POSITION,,,ES48097,PT,ES48097,2.6
2015,WME_POSITION,,,ES48097,PT,ES48097,27.8
2020,WME_POSITION,,,ES48097,PT,ES48097,-12.1
2018,WME_POSITION,,,ES48097,PT,ES48097,-2.0
2017,WME_POSITION,,,ES48097,PT,ES48097,-13.2
2016,WME_POSITION,,,ES48097,PT,ES48097,-11.9
2019,WME_POSITION,,,ES48097,PT,ES48097,-0.7
2021,WME_POSITION,,,ES20079,PT,ES20079,14.7
2020,WME_POSITION,,,ES20079,PT,ES20079,-16.4
2016,WME_POSITION,,,ES20079,PT,ES20079,3.9
2018,WME_POSITION,,,ES20079,PT,ES20079,11.4
2017,WME_POSITION,,,ES20079,PT,ES20079,-8.6
2015,WME_POSITION,,,ES20079,PT,ES20079,0.3
2019,WME_POSITION,,,ES20079,PT,ES20079,-4.2
2016,WME_POSITION,,,ES48024,PT,ES48024,0.5
2018,WME_POSITION,,,ES48024,PT,ES48024,6.1
2020,WME_POSITION,,,ES48024,PT,ES48024,-6.6
2017,WME_POSITION,,,ES48024,PT,ES48024,1.6
2019,WME_POSITION,,,ES48024,PT,ES48024,5.2
2015,WME_POSITION,,,ES48024,PT,ES48024,0.6
2021,WME_POSITION,,,ES48024,PT,ES48024,11.7
2015,WME_POSITION,,,ES48025,PT,ES48025,12.9
2017,WME_POSITION,,,ES48025,PT,ES48025,1.8
2019,WME_POSITION,,,ES48025,PT,ES48025,-3.6
2021,WME_POSITION,,,ES48025,PT,ES48025,17.8
2018,WME_POSITION,,,ES48025,PT,ES48025,-6.2
2020,WME_POSITION,,,ES48025,PT,ES48025,-12.5
2016,WME_POSITION,,,ES48025,PT,ES48025,-6.4
2018,WME_POSITION,,,ES20025,PT,ES20025,4.8
2016,WME_POSITION,,,ES20025,PT,ES20025,0.7
2020,WME_POSITION,,,ES20025,PT,ES20025,-12.5
2019,WME_POSITION,,,ES20025,PT,ES20025,5.6
2017,WME_POSITION,,,ES20025,PT,ES20025,-3.7
2021,WME_POSITION,,,ES20025,PT,ES20025,-2.8
2015,WME_POSITION,,,ES20025,PT,ES20025,-4.1
2019,WME_POSITION,,,ES20026,PT,ES20026,6.5
2017,WME_POSITION,,,ES20026,PT,ES20026,0.2
2020,WME_POSITION,,,ES20026,PT,ES20026,-12.4
2015,WME_POSITION,,,ES20026,PT,ES20026,-6.3
2021,WME_POSITION,,,ES20026,PT,ES20026,10.5
2016,WME_POSITION,,,ES20026,PT,ES20026,-9.2
2018,WME_POSITION,,,ES20026,PT,ES20026,0.3
2021,WME_POSITION,,ES0101,,PT,ES0101,6.5
2017,WME_POSITION,,ES0101,,PT,ES0101,1.5
2015,WME_POSITION,,ES0101,,PT,ES0101,0.2
2020,WME_POSITION,,ES0101,,PT,ES0101,-9.2
2016,WME_POSITION,,ES0101,,PT,ES0101,2.6
2019,WME_POSITION,,ES0101,,PT,ES0101,2.6
2018,WME_POSITION,,ES0101,,PT,ES0101,1.4
2015,WME_POSITION,,ES0104,,PT,ES0104,2.5
2016,WME_POSITION,,ES0104,,PT,ES0104,-0.7
2021,WME_POSITION,,ES0104,,PT,ES0104,5.1
2017,WME_POSITION,,ES0104,,PT,ES0104,-0.3
2019,WME_POSITION,,ES0104,,PT,ES0104,2.9
2018,WME_POSITION,,ES0104,,PT,ES0104,4.8
2020,WME_POSITION,,ES0104,,PT,ES0104,-7.6
2016,WME_POSITION,,ES0106,,PT,ES0106,0.9
2017,WME_POSITION,,ES0106,,PT,ES0106,12.6
2019,WME_POSITION,,ES0106,,PT,ES0106,-1.5
2020,WME_POSITION,,ES0106,,PT,ES0106,-13.7
2015,WME_POSITION,,ES0106,,PT,ES0106,2.4
2018,WME_POSITION,,ES0106,,PT,ES0106,4.8
2021,WME_POSITION,,ES0106,,PT,ES0106,8.8
2021,WME_POSITION,,ES0102,,PT,ES0102,19.3
2018,WME_POSITION,,ES0102,,PT,ES0102,2.6
2019,WME_POSITION,,ES0102,,PT,ES0102,-0.8
2016,WME_POSITION,,ES0102,,PT,ES0102,0.7
2015,WME_POSITION,,ES0102,,PT,ES0102,-0.3
2017,WME_POSITION,,ES0102,,PT,ES0102,2.1
2020,WME_POSITION,,ES0102,,PT,ES0102,-5.8
2015,WME_POSITION,,ES0103,,PT,ES0103,1.4
2017,WME_POSITION,,ES0103,,PT,ES0103,-2.2
2021,WME_POSITION,,ES0103,,PT,ES0103,-1.1
2020,WME_POSITION,,ES0103,,PT,ES0103,-9.7
2019,WME_POSITION,,ES0103,,PT,ES0103,11.1
2016,WME_POSITION,,ES0103,,PT,ES0103,0.1
2018,WME_POSITION,,ES0103,,PT,ES0103,0.2
2015,WME_POSITION,,ES4801,,PT,ES4801,-2.6
2021,WME_POSITION,,ES4801,,PT,ES4801,8.5
2017,WME_POSITION,,ES4801,,PT,ES4801,7.8
2018,WME_POSITION,,ES4801,,PT,ES4801,0.0
2016,WME_POSITION,,ES4801,,PT,ES4801,4.8
2019,WME_POSITION,,ES4801,,PT,ES4801,-2.4
2020,WME_POSITION,,ES4801,,PT,ES4801,-14.0
2018,WME_POSITION,,ES2001,,PT,ES2001,-3.6
2016,WME_POSITION,,ES2001,,PT,ES2001,-0.1
2020,WME_POSITION,,ES2001,,PT,ES2001,-9.4
2021,WME_POSITION,,ES2001,,PT,ES2001,12.5
2019,WME_POSITION,,ES2001,,PT,ES2001,0.7
2017,WME_POSITION,,ES2001,,PT,ES2001,7.4
2015,WME_POSITION,,ES2001,,PT,ES2001,1.7
2016,WME_POSITION,,ES4802,,PT,ES4802,1.5
2019,WME_POSITION,,ES4802,,PT,ES4802,1.8
2017,WME_POSITION,,ES4802,,PT,ES4802,2.6
2015,WME_POSITION,,ES4802,,PT,ES4802,3.7
2020,WME_POSITION,,ES4802,,PT,ES4802,-10.3
2018,WME_POSITION,,ES4802,,PT,ES4802,5.9
2021,WME_POSITION,,ES4802,,PT,ES4802,9.2
2017,WME_POSITION,,ES2002,,PT,ES2002,3.1
2020,WME_POSITION,,ES2002,,PT,ES2002,-11.1
2021,WME_POSITION,,ES2002,,PT,ES2002,24.4
2015,WME_POSITION,,ES2002,,PT,ES2002,7.3
2019,WME_POSITION,,ES2002,,PT,ES2002,-2.3
2018,WME_POSITION,,ES2002,,PT,ES2002,4.3
2016,WME_POSITION,,ES2002,,PT,ES2002,-1.3
2016,WME_POSITION,,ES2003,,PT,ES2003,-1.6
2015,WME_POSITION,,ES2003,,PT,ES2003,2.2
2021,WME_POSITION,,ES2003,,PT,ES2003,1.9
2017,WME_POSITION,,ES2003,,PT,ES2003,-0.9
2018,WME_POSITION,,ES2003,,PT,ES2003,5.2
2019,WME_POSITION,,ES2003,,PT,ES2003,-1.0
2020,WME_POSITION,,ES2003,,PT,ES2003,-11.4
2019,WME_POSITION,,ES2004,,PT,ES2004,1.6
2016,WME_POSITION,,ES2004,,PT,ES2004,1.9
2017,WME_POSITION,,ES2004,,PT,ES2004,-1.4
2018,WME_POSITION,,ES2004,,PT,ES2004,2.1
2021,WME_POSITION,,ES2004,,PT,ES2004,0.6
2015,WME_POSITION,,ES2004,,PT,ES2004,-1.9
2020,WME_POSITION,,ES2004,,PT,ES2004,-8.7
2015,WME_POSITION,,ES4803,,PT,ES4803,-1.1
2020,WME_POSITION,,ES4803,,PT,ES4803,-6.4
2018,WME_POSITION,,ES4803,,PT,ES4803,1.7
2017,WME_POSITION,,ES4803,,PT,ES4803,2.5
2016,WME_POSITION,,ES4803,,PT,ES4803,-1.6
2019,WME_POSITION,,ES4803,,PT,ES4803,2.5
2021,WME_POSITION,,ES4803,,PT,ES4803,5.0
2015,WME_POSITION,,ES4804,,PT,ES4804,2.1
2020,WME_POSITION,,ES4804,,PT,ES4804,-7.3
2017,WME_POSITION,,ES4804,,PT,ES4804,1.4
2016,WME_POSITION,,ES4804,,PT,ES4804,1.0
2018,WME_POSITION,,ES4804,,PT,ES4804,2.1
2019,WME_POSITION,,ES4804,,PT,ES4804,3.3
2021,WME_POSITION,,ES4804,,PT,ES4804,6.2
2021,WME_POSITION,,ES4805,,PT,ES4805,28.2
2017,WME_POSITION,,ES4805,,PT,ES4805,-2.5
2015,WME_POSITION,,ES4805,,PT,ES4805,-2.3
2019,WME_POSITION,,ES4805,,PT,ES4805,1.4
2020,WME_POSITION,,ES4805,,PT,ES4805,-10.0
2018,WME_POSITION,,ES4805,,PT,ES4805,-0.5
2016,WME_POSITION,,ES4805,,PT,ES4805,3.6
2015,WME_POSITION,,ES2005,,PT,ES2005,21.6
2019,WME_POSITION,,ES2005,,PT,ES2005,-11.5
2018,WME_POSITION,,ES2005,,PT,ES2005,3.0
2021,WME_POSITION,,ES2005,,PT,ES2005,4.8
2016,WME_POSITION,,ES2005,,PT,ES2005,-6.3
2020,WME_POSITION,,ES2005,,PT,ES2005,-6.6
2017,WME_POSITION,,ES2005,,PT,ES2005,6.4
2018,WME_POSITION,,ES0105,,PT,ES0105,0.0
2015,WME_POSITION,,ES0105,,PT,ES0105,2.5
2021,WME_POSITION,,ES0105,,PT,ES0105,1.3
2019,WME_POSITION,,ES0105,,PT,ES0105,7.4
2017,WME_POSITION,,ES0105,,PT,ES0105,3.4
2020,WME_POSITION,,ES0105,,PT,ES0105,-4.6
2016,WME_POSITION,,ES0105,,PT,ES0105,4.6
2016,WME_POSITION,,ES4806,,PT,ES4806,4.8
2019,WME_POSITION,,ES4806,,PT,ES4806,-3.1
2015,WME_POSITION,,ES4806,,PT,ES4806,1.7
2021,WME_POSITION,,ES4806,,PT,ES4806,15.8
2020,WME_POSITION,,ES4806,,PT,ES4806,-9.0
2018,WME_POSITION,,ES4806,,PT,ES4806,8.8
2017,WME_POSITION,,ES4806,,PT,ES4806,3.1
2018,WME_POSITION,,ES4807,,PT,ES4807,4.0
2016,WME_POSITION,,ES4807,,PT,ES4807,5.3
2020,WME_POSITION,,ES4807,,PT,ES4807,-2.7
2015,WME_POSITION,,ES4807,,PT,ES4807,2.8
2017,WME_POSITION,,ES4807,,PT,ES4807,-1.8
2021,WME_POSITION,,ES4807,,PT,ES4807,6.2
2019,WME_POSITION,,ES4807,,PT,ES4807,2.9
2019,WME_POSITION,,ES2006,,PT,ES2006,18.0
2015,WME_POSITION,,ES2006,,PT,ES2006,7.7
2017,WME_POSITION,,ES2006,,PT,ES2006,5.8
2021,WME_POSITION,,ES2006,,PT,ES2006,14.8
2020,WME_POSITION,,ES2006,,PT,ES2006,-5.3
2016,WME_POSITION,,ES2006,,PT,ES2006,-3.6
2018,WME_POSITION,,ES2006,,PT,ES2006,7.2
2018,WME_POSITION,,ES2007,,PT,ES2007,4.8
2017,WME_POSITION,,ES2007,,PT,ES2007,-2.2
2016,WME_POSITION,,ES2007,,PT,ES2007,-5.3
2021,WME_POSITION,,ES2007,,PT,ES2007,10.6
2019,WME_POSITION,,ES2007,,PT,ES2007,-2.9
2020,WME_POSITION,,ES2007,,PT,ES2007,10.4
2015,WME_POSITION,,ES2007,,PT,ES2007,6.1
2020,WME_POSITION,ES211,,,PT,ES211,-8.6
2011,WME_POSITION,ES211,,,PT,ES211,5.6
2022,WME_POSITION,ES211,,,PT,ES211,4.8
2015,WME_POSITION,ES211,,,PT,ES211,2.1
2017,WME_POSITION,ES211,,,PT,ES211,0.1
2013,WME_POSITION,ES211,,,PT,ES211,1.6
2018,WME_POSITION,ES211,,,PT,ES211,1.3
2014,WME_POSITION,ES211,,,PT,ES211,2.8
2021,WME_POSITION,ES211,,,PT,ES211,6.6
2012,WME_POSITION,ES211,,,PT,ES211,1.1
2016,WME_POSITION,ES211,,,PT,ES211,1.1
2019,WME_POSITION,ES211,,,PT,ES211,1.7
2013,WME_POSITION,ES213,,,PT,ES213,1.3
2016,WME_POSITION,ES213,,,PT,ES213,2.0
2014,WME_POSITION,ES213,,,PT,ES213,2.1
2018,WME_POSITION,ES213,,,PT,ES213,1.8
2017,WME_POSITION,ES213,,,PT,ES213,1.8
2015,WME_POSITION,ES213,,,PT,ES213,0.8
2012,WME_POSITION,ES213,,,PT,ES213,0.8
2019,WME_POSITION,ES213,,,PT,ES213,1.7
2011,WME_POSITION,ES213,,,PT,ES213,1.0
2022,WME_POSITION,ES213,,,PT,ES213,9.0
2020,WME_POSITION,ES213,,,PT,ES213,-7.7
2021,WME_POSITION,ES213,,,PT,ES213,7.7
2022,WME_POSITION,ES212,,,PT,ES212,5.4
2018,WME_POSITION,ES212,,,PT,ES212,2.6
2020,WME_POSITION,ES212,,,PT,ES212,-8.8
2014,WME_POSITION,ES212,,,PT,ES212,1.0
2015,WME_POSITION,ES212,,,PT,ES212,0.9
2013,WME_POSITION,ES212,,,PT,ES212,0.7
2012,WME_POSITION,ES212,,,PT,ES212,1.5
2016,WME_POSITION,ES212,,,PT,ES212,1.7
2021,WME_POSITION,ES212,,,PT,ES212,7.3
2017,WME_POSITION,ES212,,,PT,ES212,1.3
2019,WME_POSITION,ES212,,,PT,ES212,2.7
2011,WME_POSITION,ES212,,,PT,ES212,1.1
