Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2021,,,Villabona,Porcentaje,Villabona,0.6
2019,,,Villabona,Porcentaje,Villabona,0.6
2021,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,15.4
2015,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,15.4
2010,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,8.8
2019,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,13.8
2012,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,7.6
2017,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,13.8
2014,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,11.3
2016,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,15.5
2018,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,16.2
2020,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,14.7
2019,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2015,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2014,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2017,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2020,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2012,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2010,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2016,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2018,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2021,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,0.2
2019,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,63.4
2020,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,60.3
2021,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,70.3
2018,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,66.1
2014,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,41.0
2015,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,46.7
2012,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,31.5
2017,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,58.5
2010,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,29.1
2016,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,53.0
2015,,,Zaldibar,Porcentaje,Zaldibar,0.5
2019,,,Zaldibar,Porcentaje,Zaldibar,0.5
2017,,,Zaldibar,Porcentaje,Zaldibar,0.4
2020,,,Zaldibar,Porcentaje,Zaldibar,0.5
2010,,,Zaldibar,Porcentaje,Zaldibar,0.4
2014,,,Zaldibar,Porcentaje,Zaldibar,0.5
2016,,,Zaldibar,Porcentaje,Zaldibar,0.5
2018,,,Zaldibar,Porcentaje,Zaldibar,0.4
2021,,,Zaldibar,Porcentaje,Zaldibar,0.6
2012,,,Zaldibar,Porcentaje,Zaldibar,0.4
2017,,,Zaldibia,Porcentaje,Zaldibia,3.5
2012,,,Zaldibia,Porcentaje,Zaldibia,3.3
2016,,,Zaldibia,Porcentaje,Zaldibia,2.8
2021,,,Zaldibia,Porcentaje,Zaldibia,3.3
2010,,,Zaldibia,Porcentaje,Zaldibia,3.1
2020,,,Zaldibia,Porcentaje,Zaldibia,3.1
2015,,,Zaldibia,Porcentaje,Zaldibia,2.7
2014,,,Zaldibia,Porcentaje,Zaldibia,2.4
2019,,,Zaldibia,Porcentaje,Zaldibia,3.2
2018,,,Zaldibia,Porcentaje,Zaldibia,2.8
2014,,,Zalduondo,Porcentaje,Zalduondo,32.1
2018,,,Zalduondo,Porcentaje,Zalduondo,27.1
2017,,,Zalduondo,Porcentaje,Zalduondo,23.9
2019,,,Zalduondo,Porcentaje,Zalduondo,25.8
2015,,,Zalduondo,Porcentaje,Zalduondo,29.5
2016,,,Zalduondo,Porcentaje,Zalduondo,27.3
2021,,,Zalduondo,Porcentaje,Zalduondo,29.1
2010,,,Zalduondo,Porcentaje,Zalduondo,30.5
2012,,,Zalduondo,Porcentaje,Zalduondo,26.2
2020,,,Zalduondo,Porcentaje,Zalduondo,23.8
2017,,,Zalla,Porcentaje,Zalla,1.1
2021,,,Zalla,Porcentaje,Zalla,1.3
2012,,,Zalla,Porcentaje,Zalla,0.9
2019,,,Zalla,Porcentaje,Zalla,1.0
2015,,,Zalla,Porcentaje,Zalla,1.3
2020,,,Zalla,Porcentaje,Zalla,1.0
2018,,,Zalla,Porcentaje,Zalla,1.0
2016,,,Zalla,Porcentaje,Zalla,1.2
2014,,,Zalla,Porcentaje,Zalla,1.1
2010,,,Zalla,Porcentaje,Zalla,0.8
2018,,,Zambrana,Porcentaje,Zambrana,22.8
2012,,,Zambrana,Porcentaje,Zambrana,5.1
2021,,,Zambrana,Porcentaje,Zambrana,16.2
2010,,,Zambrana,Porcentaje,Zambrana,6.3
2017,,,Zambrana,Porcentaje,Zambrana,24.3
2016,,,Zambrana,Porcentaje,Zambrana,28.7
2019,,,Zambrana,Porcentaje,Zambrana,20.9
2015,,,Zambrana,Porcentaje,Zambrana,33.3
2014,,,Zambrana,Porcentaje,Zambrana,30.2
2020,,,Zambrana,Porcentaje,Zambrana,16.1
2014,,,Zamudio,Porcentaje,Zamudio,0.1
2015,,,Zamudio,Porcentaje,Zamudio,0.1
2012,,,Zamudio,Porcentaje,Zamudio,0.1
2017,,,Zamudio,Porcentaje,Zamudio,0.1
2019,,,Zamudio,Porcentaje,Zamudio,0.1
2018,,,Zamudio,Porcentaje,Zamudio,0.1
2016,,,Zamudio,Porcentaje,Zamudio,0.1
2010,,,Zamudio,Porcentaje,Zamudio,0.1
2020,,,Zamudio,Porcentaje,Zamudio,0.1
2021,,,Zamudio,Porcentaje,Zamudio,0.1
2019,,,Zaratamo,Porcentaje,Zaratamo,1.2
2015,,,Zaratamo,Porcentaje,Zaratamo,1.2
2012,,,Zaratamo,Porcentaje,Zaratamo,1.4
2021,,,Zaratamo,Porcentaje,Zaratamo,1.2
2010,,,Zaratamo,Porcentaje,Zaratamo,1.2
2016,,,Zaratamo,Porcentaje,Zaratamo,1.4
2018,,,Zaratamo,Porcentaje,Zaratamo,1.1
2014,,,Zaratamo,Porcentaje,Zaratamo,1.3
2020,,,Zaratamo,Porcentaje,Zaratamo,1.3
2017,,,Zaratamo,Porcentaje,Zaratamo,1.4
2014,,,Zarautz,Porcentaje,Zarautz,0.4
2019,,,Zarautz,Porcentaje,Zarautz,0.5
2015,,,Zarautz,Porcentaje,Zarautz,0.5
2018,,,Zarautz,Porcentaje,Zarautz,0.4
2012,,,Zarautz,Porcentaje,Zarautz,0.6
2010,,,Zarautz,Porcentaje,Zarautz,0.4
2017,,,Zarautz,Porcentaje,Zarautz,0.5
2016,,,Zarautz,Porcentaje,Zarautz,0.4
2020,,,Zarautz,Porcentaje,Zarautz,0.5
2021,,,Zarautz,Porcentaje,Zarautz,0.5
2018,,,Zeanuri,Porcentaje,Zeanuri,7.2
2015,,,Zeanuri,Porcentaje,Zeanuri,10.0
2019,,,Zeanuri,Porcentaje,Zeanuri,8.1
2014,,,Zeanuri,Porcentaje,Zeanuri,6.8
2012,,,Zeanuri,Porcentaje,Zeanuri,6.3
2010,,,Zeanuri,Porcentaje,Zeanuri,4.2
2017,,,Zeanuri,Porcentaje,Zeanuri,8.1
2016,,,Zeanuri,Porcentaje,Zeanuri,10.0
2021,,,Zeanuri,Porcentaje,Zeanuri,11.1
2020,,,Zeanuri,Porcentaje,Zeanuri,8.7
2017,,,Zeberio,Porcentaje,Zeberio,11.1
2012,,,Zeberio,Porcentaje,Zeberio,10.2
2016,,,Zeberio,Porcentaje,Zeberio,13.2
2021,,,Zeberio,Porcentaje,Zeberio,17.4
2010,,,Zeberio,Porcentaje,Zeberio,8.2
2020,,,Zeberio,Porcentaje,Zeberio,12.5
2014,,,Zeberio,Porcentaje,Zeberio,12.7
2015,,,Zeberio,Porcentaje,Zeberio,11.8
2018,,,Zeberio,Porcentaje,Zeberio,11.0
2019,,,Zeberio,Porcentaje,Zeberio,12.8
2017,,,Zegama,Porcentaje,Zegama,4.0
2019,,,Zegama,Porcentaje,Zegama,3.8
2015,,,Zegama,Porcentaje,Zegama,4.1
2012,,,Zegama,Porcentaje,Zegama,3.8
2021,,,Zegama,Porcentaje,Zegama,4.6
2010,,,Zegama,Porcentaje,Zegama,4.6
2014,,,Zegama,Porcentaje,Zegama,3.6
2016,,,Zegama,Porcentaje,Zegama,3.3
2018,,,Zegama,Porcentaje,Zegama,2.6
2020,,,Zegama,Porcentaje,Zegama,3.4
2021,,,Zerain,Porcentaje,Zerain,8.8
2019,,,Zerain,Porcentaje,Zerain,8.2
2010,,,Zerain,Porcentaje,Zerain,13.6
2014,,,Zerain,Porcentaje,Zerain,12.0
2016,,,Zerain,Porcentaje,Zerain,9.4
2018,,,Zerain,Porcentaje,Zerain,9.0
2020,,,Zerain,Porcentaje,Zerain,7.8
2017,,,Zerain,Porcentaje,Zerain,9.9
2015,,,Zerain,Porcentaje,Zerain,10.9
2012,,,Zerain,Porcentaje,Zerain,11.7
2012,,,Zestoa,Porcentaje,Zestoa,1.6
2015,,,Zestoa,Porcentaje,Zestoa,1.6
2021,,,Zestoa,Porcentaje,Zestoa,1.9
2019,,,Zestoa,Porcentaje,Zestoa,1.9
2017,,,Zestoa,Porcentaje,Zestoa,2.0
2010,,,Zestoa,Porcentaje,Zestoa,2.1
2014,,,Zestoa,Porcentaje,Zestoa,1.6
2016,,,Zestoa,Porcentaje,Zestoa,1.7
2018,,,Zestoa,Porcentaje,Zestoa,1.7
2020,,,Zestoa,Porcentaje,Zestoa,1.6
2017,,,Zierbena,Porcentaje,Zierbena,0.6
2015,,,Zierbena,Porcentaje,Zierbena,0.6
2012,,,Zierbena,Porcentaje,Zierbena,0.6
2021,,,Zierbena,Porcentaje,Zierbena,0.8
2020,,,Zierbena,Porcentaje,Zierbena,0.8
2018,,,Zierbena,Porcentaje,Zierbena,0.4
2014,,,Zierbena,Porcentaje,Zierbena,0.6
2010,,,Zierbena,Porcentaje,Zierbena,0.4
2016,,,Zierbena,Porcentaje,Zierbena,0.7
2019,,,Zierbena,Porcentaje,Zierbena,0.9
2016,,,Zigoitia,Porcentaje,Zigoitia,2.9
2012,,,Zigoitia,Porcentaje,Zigoitia,4.5
2018,,,Zigoitia,Porcentaje,Zigoitia,3.5
2017,,,Zigoitia,Porcentaje,Zigoitia,3.4
2010,,,Zigoitia,Porcentaje,Zigoitia,3.4
2015,,,Zigoitia,Porcentaje,Zigoitia,2.7
2020,,,Zigoitia,Porcentaje,Zigoitia,3.2
2021,,,Zigoitia,Porcentaje,Zigoitia,3.6
2014,,,Zigoitia,Porcentaje,Zigoitia,4.4
2019,,,Zigoitia,Porcentaje,Zigoitia,2.8
2014,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,7.3
2010,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,5.3
2018,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,7.9
2020,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,11.4
2016,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,7.2
2021,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,13.0
2012,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,6.6
2017,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,7.8
2019,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,9.2
2015,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,7.0
2019,,,Zizurkil,Porcentaje,Zizurkil,1.1
2012,,,Zizurkil,Porcentaje,Zizurkil,1.1
2021,,,Zizurkil,Porcentaje,Zizurkil,1.0
2017,,,Zizurkil,Porcentaje,Zizurkil,1.2
2015,,,Zizurkil,Porcentaje,Zizurkil,1.2
2010,,,Zizurkil,Porcentaje,Zizurkil,1.1
2014,,,Zizurkil,Porcentaje,Zizurkil,1.2
2016,,,Zizurkil,Porcentaje,Zizurkil,1.1
2018,,,Zizurkil,Porcentaje,Zizurkil,0.9
2020,,,Zizurkil,Porcentaje,Zizurkil,1.0
2016,,,Zuia,Porcentaje,Zuia,3.9
2012,,,Zuia,Porcentaje,Zuia,3.8
2014,,,Zuia,Porcentaje,Zuia,5.8
2018,,,Zuia,Porcentaje,Zuia,4.7
2021,,,Zuia,Porcentaje,Zuia,3.4
2015,,,Zuia,Porcentaje,Zuia,3.9
2019,,,Zuia,Porcentaje,Zuia,3.2
2020,,,Zuia,Porcentaje,Zuia,3.3
2017,,,Zuia,Porcentaje,Zuia,4.1
2010,,,Zuia,Porcentaje,Zuia,3.6
2015,,,Zumaia,Porcentaje,Zumaia,0.3
2019,,,Zumaia,Porcentaje,Zumaia,0.3
2018,,,Zumaia,Porcentaje,Zumaia,0.3
2014,,,Zumaia,Porcentaje,Zumaia,0.3
2012,,,Zumaia,Porcentaje,Zumaia,0.3
2010,,,Zumaia,Porcentaje,Zumaia,0.3
2017,,,Zumaia,Porcentaje,Zumaia,0.4
2016,,,Zumaia,Porcentaje,Zumaia,0.3
2021,,,Zumaia,Porcentaje,Zumaia,0.4
2020,,,Zumaia,Porcentaje,Zumaia,0.4
2020,,,Zumarraga,Porcentaje,Zumarraga,0.3
2010,,,Zumarraga,Porcentaje,Zumarraga,0.3
2012,,,Zumarraga,Porcentaje,Zumarraga,0.2
2017,,,Zumarraga,Porcentaje,Zumarraga,0.4
2021,,,Zumarraga,Porcentaje,Zumarraga,0.4
2016,,,Zumarraga,Porcentaje,Zumarraga,0.4
2015,,,Zumarraga,Porcentaje,Zumarraga,0.3
2014,,,Zumarraga,Porcentaje,Zumarraga,0.3
2019,,,Zumarraga,Porcentaje,Zumarraga,0.4
2018,,,Zumarraga,Porcentaje,Zumarraga,0.3
2010,,Añana (comarca),,Porcentaje,Añana (comarca),6.8
2021,,Añana (comarca),,Porcentaje,Añana (comarca),7.4
2016,,Añana (comarca),,Porcentaje,Añana (comarca),7.1
2020,,Añana (comarca),,Porcentaje,Añana (comarca),6.3
2017,,Añana (comarca),,Porcentaje,Añana (comarca),6.7
2012,,Añana (comarca),,Porcentaje,Añana (comarca),6.3
2019,,Añana (comarca),,Porcentaje,Añana (comarca),6.5
2018,,Añana (comarca),,Porcentaje,Añana (comarca),7.0
2014,,Añana (comarca),,Porcentaje,Añana (comarca),8.1
2015,,Añana (comarca),,Porcentaje,Añana (comarca),7.4
2019,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.7
2014,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,8.9
2012,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,5.8
2016,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.6
2021,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.0
2017,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,12.6
2018,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,14.8
2020,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,11.2
2015,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,11.4
2010,,Arabako Errioxa / Rioja Alavesa,,Porcentaje,Arabako Errioxa / Rioja Alavesa,5.8
2012,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.2
2014,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.7
2016,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.3
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,0.9
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,0.9
2018,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.2
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.5
2010,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.4
2015,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.3
2017,,Arabako Kantaurialdea / Cantábrica Alavesa,,Porcentaje,Arabako Kantaurialdea / Cantábrica Alavesa,1.3
2012,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.4
2010,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.4
2017,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.5
2018,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.5
2016,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.5
2020,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.4
2021,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.5
2019,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.4
2014,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.5
2015,,Arabako Lautada / Llanada Alavesa,,Porcentaje,Arabako Lautada / Llanada Alavesa,0.6
2015,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,12.2
2020,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,10.0
2018,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,12.4
2014,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,12.0
2010,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,8.6
2019,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,11.4
2021,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,12.6
2016,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,12.6
2017,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,12.0
2012,,Arabako Mendialdea / Montaña Alavesa,,Porcentaje,Arabako Mendialdea / Montaña Alavesa,9.9
2021,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,3.1
2010,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,1.4
2018,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.0
2019,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.2
2020,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.4
2016,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.4
2015,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.2
2012,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,1.9
2017,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.2
2014,,Arratia Nerbioi / Arratia-Nervión,,Porcentaje,Arratia Nerbioi / Arratia-Nervión,2.1
2020,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.0
2018,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.3
2015,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.1
2016,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.0
2010,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,0.9
2019,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.3
2012,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.2
2021,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.2
2014,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.0
2017,,Bidasoa Beherea / Bajo Bidasoa,,Porcentaje,Bidasoa Beherea / Bajo Bidasoa,1.3
2020,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2014,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2017,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2019,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2018,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2021,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2010,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2016,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2015,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2012,,Bilbo Handia / Gran Bilbao,,Porcentaje,Bilbo Handia / Gran Bilbao,0.1
2021,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.6
2018,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.5
2015,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.4
2012,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.4
2019,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.6
2016,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.5
2020,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.6
2014,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.4
2010,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.4
2017,,Debabarrena / Bajo Deba,,Porcentaje,Debabarrena / Bajo Deba,0.6
2010,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.4
2020,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.5
2012,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.4
2021,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.6
2014,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.5
2017,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.7
2015,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.5
2016,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.5
2018,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.4
2019,,Debagoiena / Alto Deba,,Porcentaje,Debagoiena / Alto Deba,0.6
2019,,Donostialdea,,Porcentaje,Donostialdea,0.2
2015,,Donostialdea,,Porcentaje,Donostialdea,0.2
2012,,Donostialdea,,Porcentaje,Donostialdea,0.3
2021,,Donostialdea,,Porcentaje,Donostialdea,0.2
2016,,Donostialdea,,Porcentaje,Donostialdea,0.2
2010,,Donostialdea,,Porcentaje,Donostialdea,0.2
2014,,Donostialdea,,Porcentaje,Donostialdea,0.2
2018,,Donostialdea,,Porcentaje,Donostialdea,0.2
2020,,Donostialdea,,Porcentaje,Donostialdea,0.2
2017,,Donostialdea,,Porcentaje,Donostialdea,0.2
2017,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2014,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2020,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2018,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2016,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2010,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.3
2012,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.3
2021,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.5
2019,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2015,,Durangaldea / Duranguesado,,Porcentaje,Durangaldea / Duranguesado,0.4
2014,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,4.2
2017,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.8
2020,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.5
2021,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,4.5
2015,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.4
2019,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.3
2018,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.5
2016,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.8
2010,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,2.9
2012,,Enkartazioak / Encartaciones,,Porcentaje,Enkartazioak / Encartaciones,3.3
2020,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,12.7
2017,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,14.9
2014,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,7.8
2018,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,13.2
2016,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,6.9
2021,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,11.6
2015,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,6.5
2012,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,13.7
2010,,Gernika-Bermeo,,Porcentaje,Gernika-Bermeo,9.0
