Year,Tipo de violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,Todos los tipos de violencia,,,Zigoitia,Por 10.000,Zigoitia,23.7
2018,Todos los tipos de violencia,,,Zigoitia,Por 10.000,Zigoitia,38.0
2019,Todos los tipos de violencia,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2020,Todos los tipos de violencia,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,99.0
2018,Todos los tipos de violencia,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2021,Todos los tipos de violencia,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2018,Todos los tipos de violencia,,,Zizurkil,Por 10.000,Zizurkil,52.9
2020,Todos los tipos de violencia,,,Zizurkil,Por 10.000,Zizurkil,40.4
2019,Todos los tipos de violencia,,,Zizurkil,Por 10.000,Zizurkil,13.2
2021,Todos los tipos de violencia,,,Zizurkil,Por 10.000,Zizurkil,62.1
2019,Todos los tipos de violencia,,,Zuia,Por 10.000,Zuia,0.0
2021,Todos los tipos de violencia,,,Zuia,Por 10.000,Zuia,17.9
2018,Todos los tipos de violencia,,,Zuia,Por 10.000,Zuia,0.0
2020,Todos los tipos de violencia,,,Zuia,Por 10.000,Zuia,17.7
2019,Todos los tipos de violencia,,,Zumaia,Por 10.000,Zumaia,24.2
2020,Todos los tipos de violencia,,,Zumaia,Por 10.000,Zumaia,16.0
2021,Todos los tipos de violencia,,,Zumaia,Por 10.000,Zumaia,47.6
2018,Todos los tipos de violencia,,,Zumaia,Por 10.000,Zumaia,44.5
2020,Todos los tipos de violencia,,,Zumarraga,Por 10.000,Zumarraga,16.7
2021,Todos los tipos de violencia,,,Zumarraga,Por 10.000,Zumarraga,20.4
2018,Todos los tipos de violencia,,,Zumarraga,Por 10.000,Zumarraga,17.8
2019,Todos los tipos de violencia,,,Zumarraga,Por 10.000,Zumarraga,20.1
2022,Todos los tipos de violencia,,Añana (comarca),,Por 10.000,Añana (comarca),46.0
2019,Todos los tipos de violencia,,Añana (comarca),,Por 10.000,Añana (comarca),25.2
2021,Todos los tipos de violencia,,Añana (comarca),,Por 10.000,Añana (comarca),49.1
2020,Todos los tipos de violencia,,Añana (comarca),,Por 10.000,Añana (comarca),46.0
2018,Todos los tipos de violencia,,Añana (comarca),,Por 10.000,Añana (comarca),25.4
2022,Todos los tipos de violencia,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,305.4
2021,Todos los tipos de violencia,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,304.2
2018,Todos los tipos de violencia,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,26.9
2019,Todos los tipos de violencia,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,35.7
2020,Todos los tipos de violencia,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,305.3
2021,Todos los tipos de violencia,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,8.6
2022,Todos los tipos de violencia,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,6.8
2018,Todos los tipos de violencia,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,48.7
2019,Todos los tipos de violencia,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,39.6
2020,Todos los tipos de violencia,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,6.8
2018,Todos los tipos de violencia,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,45.5
2021,Todos los tipos de violencia,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,1.2
2022,Todos los tipos de violencia,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,1.5
2020,Todos los tipos de violencia,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,1.5
2019,Todos los tipos de violencia,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,51.4
2018,Todos los tipos de violencia,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,112.4
2021,Todos los tipos de violencia,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,529.6
2020,Todos los tipos de violencia,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,481.8
2022,Todos los tipos de violencia,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,481.8
2019,Todos los tipos de violencia,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,37.6
2021,Todos los tipos de violencia,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,558.6
2020,Todos los tipos de violencia,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,538.6
2019,Todos los tipos de violencia,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,42.1
2018,Todos los tipos de violencia,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,39.6
2022,Todos los tipos de violencia,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,538.6
2022,Todos los tipos de violencia,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,1.0
2021,Todos los tipos de violencia,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,0.9
2020,Todos los tipos de violencia,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,1.4
2019,Todos los tipos de violencia,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,86.9
2018,Todos los tipos de violencia,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,85.0
2021,Todos los tipos de violencia,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,1.1
2022,Todos los tipos de violencia,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,1.6
2018,Todos los tipos de violencia,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,49.4
2019,Todos los tipos de violencia,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,52.2
2020,Todos los tipos de violencia,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,1.6
2021,Todos los tipos de violencia,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,73.5
2020,Todos los tipos de violencia,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,55.1
2019,Todos los tipos de violencia,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,29.4
2022,Todos los tipos de violencia,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,77.3
2018,Todos los tipos de violencia,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,25.2
2021,Todos los tipos de violencia,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,733.4
2022,Todos los tipos de violencia,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,727.2
2018,Todos los tipos de violencia,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,29.0
2019,Todos los tipos de violencia,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,35.5
2020,Todos los tipos de violencia,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,727.2
2018,Todos los tipos de violencia,,Donostialdea,,Por 10.000,Donostialdea,47.6
2019,Todos los tipos de violencia,,Donostialdea,,Por 10.000,Donostialdea,52.9
2022,Todos los tipos de violencia,,Donostialdea,,Por 10.000,Donostialdea,8.2
2021,Todos los tipos de violencia,,Donostialdea,,Por 10.000,Donostialdea,8.9
2020,Todos los tipos de violencia,,Donostialdea,,Por 10.000,Donostialdea,8.2
2018,Todos los tipos de violencia,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,37.4
2022,Todos los tipos de violencia,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,15.6
2020,Todos los tipos de violencia,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,15.6
2019,Todos los tipos de violencia,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,33.8
2021,Todos los tipos de violencia,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,26.9
2022,Todos los tipos de violencia,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,486.1
2018,Todos los tipos de violencia,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,37.3
2020,Todos los tipos de violencia,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,486.1
2021,Todos los tipos de violencia,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,532.8
2019,Todos los tipos de violencia,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,40.8
2021,Todos los tipos de violencia,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,32.8
2018,Todos los tipos de violencia,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,41.5
2020,Todos los tipos de violencia,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,35.3
2022,Todos los tipos de violencia,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,35.3
2019,Todos los tipos de violencia,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,49.5
2022,Todos los tipos de violencia,,Goierri,,Por 10.000,Goierri,41.4
2019,Todos los tipos de violencia,,Goierri,,Por 10.000,Goierri,28.4
2018,Todos los tipos de violencia,,Goierri,,Por 10.000,Goierri,27.4
2020,Todos los tipos de violencia,,Goierri,,Por 10.000,Goierri,41.4
2021,Todos los tipos de violencia,,Goierri,,Por 10.000,Goierri,32.2
2020,Todos los tipos de violencia,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,291.5
2019,Todos los tipos de violencia,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,21.4
2018,Todos los tipos de violencia,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,14.3
2022,Todos los tipos de violencia,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,291.5
2021,Todos los tipos de violencia,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,287.6
2021,Todos los tipos de violencia,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,30.4
2018,Todos los tipos de violencia,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,27.9
2019,Todos los tipos de violencia,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,27.0
2020,Todos los tipos de violencia,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,34.0
2022,Todos los tipos de violencia,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,34.0
2019,Todos los tipos de violencia,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,32.3
2021,Todos los tipos de violencia,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,45.0
2022,Todos los tipos de violencia,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,40.7
2020,Todos los tipos de violencia,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,40.7
2018,Todos los tipos de violencia,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,51.1
2022,Todos los tipos de violencia,,Tolosaldea,,Por 10.000,Tolosaldea,38.7
2018,Todos los tipos de violencia,,Tolosaldea,,Por 10.000,Tolosaldea,37.1
2020,Todos los tipos de violencia,,Tolosaldea,,Por 10.000,Tolosaldea,38.7
2019,Todos los tipos de violencia,,Tolosaldea,,Por 10.000,Tolosaldea,30.4
2021,Todos los tipos de violencia,,Tolosaldea,,Por 10.000,Tolosaldea,40.0
2021,Todos los tipos de violencia,,Urola Kosta,,Por 10.000,Urola Kosta,25.8
2020,Todos los tipos de violencia,,Urola Kosta,,Por 10.000,Urola Kosta,25.3
2022,Todos los tipos de violencia,,Urola Kosta,,Por 10.000,Urola Kosta,25.3
2019,Todos los tipos de violencia,,Urola Kosta,,Por 10.000,Urola Kosta,23.0
2018,Todos los tipos de violencia,,Urola Kosta,,Por 10.000,Urola Kosta,33.1
2019,Todos los tipos de violencia,Araba/Álava,,,Por 10.000,Araba/Álava,50.6
2022,Todos los tipos de violencia,Araba/Álava,,,Por 10.000,Araba/Álava,45.4
2018,Todos los tipos de violencia,Araba/Álava,,,Por 10.000,Araba/Álava,47.4
2021,Todos los tipos de violencia,Araba/Álava,,,Por 10.000,Araba/Álava,47.3
2020,Todos los tipos de violencia,Araba/Álava,,,Por 10.000,Araba/Álava,45.4
2020,Todos los tipos de violencia,Bizkaia,,,Por 10.000,Bizkaia,49.8
2019,Todos los tipos de violencia,Bizkaia,,,Por 10.000,Bizkaia,50.3
2022,Todos los tipos de violencia,Bizkaia,,,Por 10.000,Bizkaia,49.8
2021,Todos los tipos de violencia,Bizkaia,,,Por 10.000,Bizkaia,49.1
2018,Todos los tipos de violencia,Bizkaia,,,Por 10.000,Bizkaia,49.5
2022,Todos los tipos de violencia,Gipuzkoa,,,Por 10.000,Gipuzkoa,42.2
2021,Todos los tipos de violencia,Gipuzkoa,,,Por 10.000,Gipuzkoa,47.1
2018,Todos los tipos de violencia,Gipuzkoa,,,Por 10.000,Gipuzkoa,43.6
2019,Todos los tipos de violencia,Gipuzkoa,,,Por 10.000,Gipuzkoa,45.8
2020,Todos los tipos de violencia,Gipuzkoa,,,Por 10.000,Gipuzkoa,42.2
2020,Violencia sexual,,,,Por 10.000,,4.0
2019,Violencia sexual,,,,Por 10.000,,3.1
2021,Violencia sexual,,,,Por 10.000,,4.6
2018,Violencia sexual,,,,Por 10.000,,3.8
2020,Violencia sexual,,,Abadiño,Por 10.000,Abadiño,5.2
2018,Violencia sexual,,,Abadiño,Por 10.000,Abadiño,5.2
2019,Violencia sexual,,,Abadiño,Por 10.000,Abadiño,0.0
2019,Violencia sexual,,,Abaltzisketa,Por 10.000,Abaltzisketa,0.0
2020,Violencia sexual,,,Abaltzisketa,Por 10.000,Abaltzisketa,0.0
2018,Violencia sexual,,,Abaltzisketa,Por 10.000,Abaltzisketa,0.0
2020,Violencia sexual,,,Abanto y Ciérvana-Abanto Zierbena,Por 10.000,Abanto y Ciérvana-Abanto Zierbena,0.0
2019,Violencia sexual,,,Abanto y Ciérvana-Abanto Zierbena,Por 10.000,Abanto y Ciérvana-Abanto Zierbena,0.0
2018,Violencia sexual,,,Abanto y Ciérvana-Abanto Zierbena,Por 10.000,Abanto y Ciérvana-Abanto Zierbena,2.1
2019,Violencia sexual,,,Aduna,Por 10.000,Aduna,0.0
2020,Violencia sexual,,,Aduna,Por 10.000,Aduna,0.0
2018,Violencia sexual,,,Aduna,Por 10.000,Aduna,0.0
2018,Violencia sexual,,,Agurain/Salvatierra,Por 10.000,Agurain/Salvatierra,0.0
2019,Violencia sexual,,,Agurain/Salvatierra,Por 10.000,Agurain/Salvatierra,0.0
2020,Violencia sexual,,,Agurain/Salvatierra,Por 10.000,Agurain/Salvatierra,3.9
2019,Violencia sexual,,,Aia,Por 10.000,Aia,10.5
2018,Violencia sexual,,,Aia,Por 10.000,Aia,0.0
2020,Violencia sexual,,,Aia,Por 10.000,Aia,0.0
2020,Violencia sexual,,,Aizarnazabal,Por 10.000,Aizarnazabal,0.0
2019,Violencia sexual,,,Aizarnazabal,Por 10.000,Aizarnazabal,0.0
2018,Violencia sexual,,,Aizarnazabal,Por 10.000,Aizarnazabal,0.0
2019,Violencia sexual,,,Ajangiz,Por 10.000,Ajangiz,0.0
2018,Violencia sexual,,,Ajangiz,Por 10.000,Ajangiz,0.0
2020,Violencia sexual,,,Ajangiz,Por 10.000,Ajangiz,0.0
2019,Violencia sexual,,,Albiztur,Por 10.000,Albiztur,0.0
2020,Violencia sexual,,,Albiztur,Por 10.000,Albiztur,0.0
2018,Violencia sexual,,,Albiztur,Por 10.000,Albiztur,0.0
2018,Violencia sexual,,,Alegia,Por 10.000,Alegia,0.0
2019,Violencia sexual,,,Alegia,Por 10.000,Alegia,0.0
2020,Violencia sexual,,,Alegia,Por 10.000,Alegia,0.0
2019,Violencia sexual,,,Alegría-Dulantzi,Por 10.000,Alegría-Dulantzi,0.0
2018,Violencia sexual,,,Alegría-Dulantzi,Por 10.000,Alegría-Dulantzi,0.0
2020,Violencia sexual,,,Alegría-Dulantzi,Por 10.000,Alegría-Dulantzi,13.1
2018,Violencia sexual,,,Alkiza,Por 10.000,Alkiza,0.0
2019,Violencia sexual,,,Alkiza,Por 10.000,Alkiza,0.0
2020,Violencia sexual,,,Alkiza,Por 10.000,Alkiza,0.0
2018,Violencia sexual,,,Alonsotegi,Por 10.000,Alonsotegi,0.0
2020,Violencia sexual,,,Alonsotegi,Por 10.000,Alonsotegi,0.0
2019,Violencia sexual,,,Alonsotegi,Por 10.000,Alonsotegi,0.0
2018,Violencia sexual,,,Altzaga,Por 10.000,Altzaga,0.0
2019,Violencia sexual,,,Altzaga,Por 10.000,Altzaga,0.0
2020,Violencia sexual,,,Altzaga,Por 10.000,Altzaga,0.0
2019,Violencia sexual,,,Altzo,Por 10.000,Altzo,0.0
2018,Violencia sexual,,,Altzo,Por 10.000,Altzo,0.0
2020,Violencia sexual,,,Altzo,Por 10.000,Altzo,0.0
2019,Violencia sexual,,,Amezketa,Por 10.000,Amezketa,0.0
2018,Violencia sexual,,,Amezketa,Por 10.000,Amezketa,22.9
2020,Violencia sexual,,,Amezketa,Por 10.000,Amezketa,0.0
2019,Violencia sexual,,,Amorebieta-Etxano,Por 10.000,Amorebieta-Etxano,0.0
2018,Violencia sexual,,,Amorebieta-Etxano,Por 10.000,Amorebieta-Etxano,3.1
2020,Violencia sexual,,,Amorebieta-Etxano,Por 10.000,Amorebieta-Etxano,1.0
2019,Violencia sexual,,,Amoroto,Por 10.000,Amoroto,0.0
2020,Violencia sexual,,,Amoroto,Por 10.000,Amoroto,0.0
2018,Violencia sexual,,,Amoroto,Por 10.000,Amoroto,0.0
2019,Violencia sexual,,,Amurrio,Por 10.000,Amurrio,0.0
2018,Violencia sexual,,,Amurrio,Por 10.000,Amurrio,0.0
2020,Violencia sexual,,,Amurrio,Por 10.000,Amurrio,3.8
2019,Violencia sexual,,,Andoain,Por 10.000,Andoain,0.0
2018,Violencia sexual,,,Andoain,Por 10.000,Andoain,0.0
2020,Violencia sexual,,,Andoain,Por 10.000,Andoain,0.0
2018,Violencia sexual,,,Anoeta,Por 10.000,Anoeta,0.0
2019,Violencia sexual,,,Anoeta,Por 10.000,Anoeta,0.0
2020,Violencia sexual,,,Anoeta,Por 10.000,Anoeta,0.0
2020,Violencia sexual,,,Antzuola,Por 10.000,Antzuola,0.0
2019,Violencia sexual,,,Antzuola,Por 10.000,Antzuola,0.0
2018,Violencia sexual,,,Antzuola,Por 10.000,Antzuola,0.0
2020,Violencia sexual,,,Añana,Por 10.000,Añana,0.0
2019,Violencia sexual,,,Añana,Por 10.000,Añana,0.0
2018,Violencia sexual,,,Añana,Por 10.000,Añana,0.0
2020,Violencia sexual,,,Arakaldo,Por 10.000,Arakaldo,0.0
2019,Violencia sexual,,,Arakaldo,Por 10.000,Arakaldo,0.0
2018,Violencia sexual,,,Arakaldo,Por 10.000,Arakaldo,0.0
2018,Violencia sexual,,,Arama,Por 10.000,Arama,0.0
2019,Violencia sexual,,,Arama,Por 10.000,Arama,0.0
2020,Violencia sexual,,,Arama,Por 10.000,Arama,0.0
2020,Violencia sexual,,,Aramaio,Por 10.000,Aramaio,0.0
2019,Violencia sexual,,,Aramaio,Por 10.000,Aramaio,0.0
2018,Violencia sexual,,,Aramaio,Por 10.000,Aramaio,13.9
2020,Violencia sexual,,,Arantzazu,Por 10.000,Arantzazu,0.0
2018,Violencia sexual,,,Arantzazu,Por 10.000,Arantzazu,0.0
2019,Violencia sexual,,,Arantzazu,Por 10.000,Arantzazu,0.0
2018,Violencia sexual,,,Areatza,Por 10.000,Areatza,0.0
2019,Violencia sexual,,,Areatza,Por 10.000,Areatza,0.0
2020,Violencia sexual,,,Areatza,Por 10.000,Areatza,0.0
2018,Violencia sexual,,,Aretxabaleta,Por 10.000,Aretxabaleta,0.0
2020,Violencia sexual,,,Aretxabaleta,Por 10.000,Aretxabaleta,0.0
2019,Violencia sexual,,,Aretxabaleta,Por 10.000,Aretxabaleta,2.8
2018,Violencia sexual,,,Armiñón,Por 10.000,Armiñón,0.0
2019,Violencia sexual,,,Armiñón,Por 10.000,Armiñón,0.0
2020,Violencia sexual,,,Armiñón,Por 10.000,Armiñón,0.0
2020,Violencia sexual,,,Arraia-Maeztu,Por 10.000,Arraia-Maeztu,0.0
2018,Violencia sexual,,,Arraia-Maeztu,Por 10.000,Arraia-Maeztu,0.0
2019,Violencia sexual,,,Arraia-Maeztu,Por 10.000,Arraia-Maeztu,0.0
2019,Violencia sexual,,,Arrankudiaga-Zollo,Por 10.000,Arrankudiaga-Zollo,0.0
2020,Violencia sexual,,,Arrankudiaga-Zollo,Por 10.000,Arrankudiaga-Zollo,0.0
2018,Violencia sexual,,,Arrankudiaga-Zollo,Por 10.000,Arrankudiaga-Zollo,19.6
2020,Violencia sexual,,,Arrasate/Mondragón,Por 10.000,Arrasate/Mondragón,11.8
2018,Violencia sexual,,,Arrasate/Mondragón,Por 10.000,Arrasate/Mondragón,2.7
2019,Violencia sexual,,,Arrasate/Mondragón,Por 10.000,Arrasate/Mondragón,0.9
2019,Violencia sexual,,,Arratzu,Por 10.000,Arratzu,0.0
2020,Violencia sexual,,,Arratzu,Por 10.000,Arratzu,0.0
2018,Violencia sexual,,,Arratzu,Por 10.000,Arratzu,0.0
2018,Violencia sexual,,,Arratzua-Ubarrundia,Por 10.000,Arratzua-Ubarrundia,0.0
2019,Violencia sexual,,,Arratzua-Ubarrundia,Por 10.000,Arratzua-Ubarrundia,21.0
2020,Violencia sexual,,,Arratzua-Ubarrundia,Por 10.000,Arratzua-Ubarrundia,20.2
2019,Violencia sexual,,,Arrieta,Por 10.000,Arrieta,0.0
2018,Violencia sexual,,,Arrieta,Por 10.000,Arrieta,0.0
2020,Violencia sexual,,,Arrieta,Por 10.000,Arrieta,0.0
2018,Violencia sexual,,,Arrigorriaga,Por 10.000,Arrigorriaga,3.3
2019,Violencia sexual,,,Arrigorriaga,Por 10.000,Arrigorriaga,3.2
2020,Violencia sexual,,,Arrigorriaga,Por 10.000,Arrigorriaga,4.9
2020,Violencia sexual,,,Artea,Por 10.000,Artea,0.0
2019,Violencia sexual,,,Artea,Por 10.000,Artea,0.0
2018,Violencia sexual,,,Artea,Por 10.000,Artea,0.0
2020,Violencia sexual,,,Artzentales,Por 10.000,Artzentales,0.0
2018,Violencia sexual,,,Artzentales,Por 10.000,Artzentales,0.0
2019,Violencia sexual,,,Artzentales,Por 10.000,Artzentales,0.0
2018,Violencia sexual,,,Artziniega,Por 10.000,Artziniega,10.4
2020,Violencia sexual,,,Artziniega,Por 10.000,Artziniega,0.0
2019,Violencia sexual,,,Artziniega,Por 10.000,Artziniega,0.0
2018,Violencia sexual,,,Asparrena,Por 10.000,Asparrena,0.0
2019,Violencia sexual,,,Asparrena,Por 10.000,Asparrena,24.6
2020,Violencia sexual,,,Asparrena,Por 10.000,Asparrena,0.0
2019,Violencia sexual,,,Asteasu,Por 10.000,Asteasu,0.0
2020,Violencia sexual,,,Asteasu,Por 10.000,Asteasu,0.0
2018,Violencia sexual,,,Asteasu,Por 10.000,Asteasu,0.0
2019,Violencia sexual,,,Astigarraga,Por 10.000,Astigarraga,0.0
2020,Violencia sexual,,,Astigarraga,Por 10.000,Astigarraga,0.0
2018,Violencia sexual,,,Astigarraga,Por 10.000,Astigarraga,3.1
2020,Violencia sexual,,,Ataun,Por 10.000,Ataun,0.0
2018,Violencia sexual,,,Ataun,Por 10.000,Ataun,0.0
2019,Violencia sexual,,,Ataun,Por 10.000,Ataun,0.0
2018,Violencia sexual,,,Atxondo,Por 10.000,Atxondo,0.0
2020,Violencia sexual,,,Atxondo,Por 10.000,Atxondo,0.0
2019,Violencia sexual,,,Atxondo,Por 10.000,Atxondo,0.0
2019,Violencia sexual,,,Aulesti,Por 10.000,Aulesti,0.0
