Year,Province,County,Municipality,Units,GeoCode,Value
2011,,,Ermua,Percentage,Ermua,0.0
2012,,,Ermua,Percentage,Ermua,0.0
2013,,,Ermua,Percentage,Ermua,0.0
2014,,,Ermua,Percentage,Ermua,0.0
2015,,,Ermua,Percentage,Ermua,0.0
2016,,,Ermua,Percentage,Ermua,0.0
2017,,,Ermua,Percentage,Ermua,0.0
2018,,,Ermua,Percentage,Ermua,0.0
2019,,,Ermua,Percentage,Ermua,0.0
2020,,,Ermua,Percentage,Ermua,0.0
2021,,,Ermua,Percentage,Ermua,0.0
2010,,,Fruiz,Percentage,Fruiz,0.0
2011,,,Fruiz,Percentage,Fruiz,0.0
2012,,,Fruiz,Percentage,Fruiz,0.0
2013,,,Fruiz,Percentage,Fruiz,0.19
2014,,,Fruiz,Percentage,Fruiz,0.23
2015,,,Fruiz,Percentage,Fruiz,0.23
2016,,,Fruiz,Percentage,Fruiz,1.01
2017,,,Fruiz,Percentage,Fruiz,0.99
2018,,,Fruiz,Percentage,Fruiz,1.96
2019,,,Fruiz,Percentage,Fruiz,2.32
2020,,,Fruiz,Percentage,Fruiz,2.3
2021,,,Fruiz,Percentage,Fruiz,2.3
2010,,,Galdakao,Percentage,Galdakao,0.0
2011,,,Galdakao,Percentage,Galdakao,0.0
2012,,,Galdakao,Percentage,Galdakao,0.0
2013,,,Galdakao,Percentage,Galdakao,0.0
2014,,,Galdakao,Percentage,Galdakao,0.0
2015,,,Galdakao,Percentage,Galdakao,0.0
2016,,,Galdakao,Percentage,Galdakao,0.0
2017,,,Galdakao,Percentage,Galdakao,0.0
2018,,,Galdakao,Percentage,Galdakao,0.0
2019,,,Galdakao,Percentage,Galdakao,0.0
2020,,,Galdakao,Percentage,Galdakao,0.33
2021,,,Galdakao,Percentage,Galdakao,0.33
2010,,,Galdames,Percentage,Galdames,0.14
2011,,,Galdames,Percentage,Galdames,0.14
2012,,,Galdames,Percentage,Galdames,0.16
2013,,,Galdames,Percentage,Galdames,0.16
2014,,,Galdames,Percentage,Galdames,0.09
2015,,,Galdames,Percentage,Galdames,0.09
2016,,,Galdames,Percentage,Galdames,0.18
2017,,,Galdames,Percentage,Galdames,0.29
2018,,,Galdames,Percentage,Galdames,0.7
2019,,,Galdames,Percentage,Galdames,0.64
2020,,,Galdames,Percentage,Galdames,0.58
2021,,,Galdames,Percentage,Galdames,1.65
2010,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.12
2011,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.04
2012,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.32
2013,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.32
2014,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.77
2015,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.82
2016,,,Gamiz-Fika,Percentage,Gamiz-Fika,0.85
2017,,,Gamiz-Fika,Percentage,Gamiz-Fika,1.12
2018,,,Gamiz-Fika,Percentage,Gamiz-Fika,1.7
2019,,,Gamiz-Fika,Percentage,Gamiz-Fika,2.08
2020,,,Gamiz-Fika,Percentage,Gamiz-Fika,3.89
2021,,,Gamiz-Fika,Percentage,Gamiz-Fika,4.05
2010,,,Garai,Percentage,Garai,1.14
2011,,,Garai,Percentage,Garai,1.14
2012,,,Garai,Percentage,Garai,1.14
2013,,,Garai,Percentage,Garai,0.96
2014,,,Garai,Percentage,Garai,0.83
2015,,,Garai,Percentage,Garai,0.83
2016,,,Garai,Percentage,Garai,0.73
2017,,,Garai,Percentage,Garai,0.71
2018,,,Garai,Percentage,Garai,1.07
2019,,,Garai,Percentage,Garai,1.22
2020,,,Garai,Percentage,Garai,2.84
2021,,,Garai,Percentage,Garai,2.87
2010,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.65
2011,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.79
2012,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.76
2013,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.78
2014,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.61
2015,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.61
2016,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.59
2017,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.61
2018,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.6
2019,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.65
2020,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.62
2021,,Enkartazioak / Encartaciones,,Percentage,Enkartazioak / Encartaciones,0.74
2010,,,Gatika,Percentage,Gatika,0.4
2011,,,Gatika,Percentage,Gatika,0.4
2012,,,Gatika,Percentage,Gatika,0.39
2013,,,Gatika,Percentage,Gatika,0.39
2014,,,Gatika,Percentage,Gatika,0.31
2015,,,Gatika,Percentage,Gatika,0.31
2016,,,Gatika,Percentage,Gatika,0.09
2017,,,Gatika,Percentage,Gatika,0.19
2018,,,Gatika,Percentage,Gatika,0.24
2019,,,Gatika,Percentage,Gatika,0.67
2020,,,Gatika,Percentage,Gatika,0.66
2021,,,Gatika,Percentage,Gatika,1.19
2010,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.29
2011,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.29
2012,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.31
2013,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.32
2014,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.3
2015,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.3
2016,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.2
2017,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.19
2018,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.19
2019,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,0.2
2020,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,2.07
2021,,,Gautegiz Arteaga,Percentage,Gautegiz Arteaga,2.18
2010,,,Gordexola,Percentage,Gordexola,3.88
2011,,,Gordexola,Percentage,Gordexola,3.91
2012,,,Gordexola,Percentage,Gordexola,3.84
2013,,,Gordexola,Percentage,Gordexola,4.22
2014,,,Gordexola,Percentage,Gordexola,3.71
2015,,,Gordexola,Percentage,Gordexola,3.71
2016,,,Gordexola,Percentage,Gordexola,3.8
2017,,,Gordexola,Percentage,Gordexola,3.88
2018,,,Gordexola,Percentage,Gordexola,3.89
2019,,,Gordexola,Percentage,Gordexola,4.32
2020,,,Gordexola,Percentage,Gordexola,4.32
2021,,,Gordexola,Percentage,Gordexola,4.34
2010,,,Gorliz,Percentage,Gorliz,1.55
2011,,,Gorliz,Percentage,Gorliz,2.7
2012,,,Gorliz,Percentage,Gorliz,2.19
2013,,,Gorliz,Percentage,Gorliz,2.19
2014,,,Gorliz,Percentage,Gorliz,1.4
2015,,,Gorliz,Percentage,Gorliz,1.39
2016,,,Gorliz,Percentage,Gorliz,1.2
2017,,,Gorliz,Percentage,Gorliz,1.2
2018,,,Gorliz,Percentage,Gorliz,1.3
2019,,,Gorliz,Percentage,Gorliz,1.65
2020,,,Gorliz,Percentage,Gorliz,1.65
2021,,,Gorliz,Percentage,Gorliz,1.65
2010,,,Getxo,Percentage,Getxo,0.1
2011,,,Getxo,Percentage,Getxo,0.1
2012,,,Getxo,Percentage,Getxo,0.1
2013,,,Getxo,Percentage,Getxo,0.0
2014,,,Getxo,Percentage,Getxo,0.0
2015,,,Getxo,Percentage,Getxo,0.0
2016,,,Getxo,Percentage,Getxo,0.0
2017,,,Getxo,Percentage,Getxo,0.0
2018,,,Getxo,Percentage,Getxo,0.0
2019,,,Getxo,Percentage,Getxo,0.0
2020,,,Getxo,Percentage,Getxo,0.0
2021,,,Getxo,Percentage,Getxo,0.0
2010,,,Güeñes,Percentage,Güeñes,0.0
2011,,,Güeñes,Percentage,Güeñes,0.0
2012,,,Güeñes,Percentage,Güeñes,0.0
2013,,,Güeñes,Percentage,Güeñes,0.0
2014,,,Güeñes,Percentage,Güeñes,0.0
2015,,,Güeñes,Percentage,Güeñes,0.0
2016,,,Güeñes,Percentage,Güeñes,0.0
2017,,,Güeñes,Percentage,Güeñes,0.0
2018,,,Güeñes,Percentage,Güeñes,0.0
2019,,,Güeñes,Percentage,Güeñes,0.0
2020,,,Güeñes,Percentage,Güeñes,0.0
2021,,,Güeñes,Percentage,Güeñes,0.0
2010,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.3
2011,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.3
2012,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2013,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2014,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2015,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2016,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2017,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2018,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2019,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2020,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.0
2021,,,Gernika-Lumo,Percentage,Gernika-Lumo,0.23
2010,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2011,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2012,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2013,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2014,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2015,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2016,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2017,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2018,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2019,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2020,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2021,,,Gizaburuaga,Percentage,Gizaburuaga,0.0
2010,,,Ibarrangelu,Percentage,Ibarrangelu,0.0
2011,,,Ibarrangelu,Percentage,Ibarrangelu,0.0
2012,,,Ibarrangelu,Percentage,Ibarrangelu,0.05
2013,,,Ibarrangelu,Percentage,Ibarrangelu,0.26
2014,,,Ibarrangelu,Percentage,Ibarrangelu,0.21
2015,,,Ibarrangelu,Percentage,Ibarrangelu,0.21
2016,,,Ibarrangelu,Percentage,Ibarrangelu,0.21
2017,,,Ibarrangelu,Percentage,Ibarrangelu,0.21
2018,,,Ibarrangelu,Percentage,Ibarrangelu,0.2
2019,,,Ibarrangelu,Percentage,Ibarrangelu,0.78
2020,,,Ibarrangelu,Percentage,Ibarrangelu,3.08
2021,,,Ibarrangelu,Percentage,Ibarrangelu,3.09
2010,,,Ispaster,Percentage,Ispaster,0.0
2011,,,Ispaster,Percentage,Ispaster,0.13
2012,,,Ispaster,Percentage,Ispaster,0.13
2013,,,Ispaster,Percentage,Ispaster,0.63
2014,,,Ispaster,Percentage,Ispaster,0.55
2015,,,Ispaster,Percentage,Ispaster,1.11
2016,,,Ispaster,Percentage,Ispaster,0.8
2017,,,Ispaster,Percentage,Ispaster,0.6
2018,,,Ispaster,Percentage,Ispaster,0.56
2019,,,Ispaster,Percentage,Ispaster,0.65
2020,,,Ispaster,Percentage,Ispaster,2.76
2021,,,Ispaster,Percentage,Ispaster,2.8
2010,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.3
2011,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.36
2012,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.57
2013,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.63
2014,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.34
2015,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.36
2016,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.37
2017,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.44
2018,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,1.46
2019,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,2.22
2020,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,2.9
2021,,Gernika-Bermeo,,Percentage,Gernika-Bermeo,3.12
2010,,,Izurtza,Percentage,Izurtza,0.0
2011,,,Izurtza,Percentage,Izurtza,0.0
2012,,,Izurtza,Percentage,Izurtza,0.0
2013,,,Izurtza,Percentage,Izurtza,0.0
2014,,,Izurtza,Percentage,Izurtza,0.0
2015,,,Izurtza,Percentage,Izurtza,0.0
2016,,,Izurtza,Percentage,Izurtza,0.0
2017,,,Izurtza,Percentage,Izurtza,1.69
2018,,,Izurtza,Percentage,Izurtza,1.68
2019,,,Izurtza,Percentage,Izurtza,1.7
2020,,,Izurtza,Percentage,Izurtza,1.76
2021,,,Izurtza,Percentage,Izurtza,2.33
2010,,,Lanestosa,Percentage,Lanestosa,0.0
2011,,,Lanestosa,Percentage,Lanestosa,0.0
2012,,,Lanestosa,Percentage,Lanestosa,0.0
2013,,,Lanestosa,Percentage,Lanestosa,0.0
2014,,,Lanestosa,Percentage,Lanestosa,0.0
2015,,,Lanestosa,Percentage,Lanestosa,0.0
2016,,,Lanestosa,Percentage,Lanestosa,0.0
2017,,,Lanestosa,Percentage,Lanestosa,0.0
2018,,,Lanestosa,Percentage,Lanestosa,0.0
2019,,,Lanestosa,Percentage,Lanestosa,0.0
2020,,,Lanestosa,Percentage,Lanestosa,0.0
2021,,,Lanestosa,Percentage,Lanestosa,0.0
2010,,,Larrabetzu,Percentage,Larrabetzu,0.36
2011,,,Larrabetzu,Percentage,Larrabetzu,0.45
2012,,,Larrabetzu,Percentage,Larrabetzu,0.53
2013,,,Larrabetzu,Percentage,Larrabetzu,0.54
2014,,,Larrabetzu,Percentage,Larrabetzu,0.53
2015,,,Larrabetzu,Percentage,Larrabetzu,1.95
2016,,,Larrabetzu,Percentage,Larrabetzu,2.13
2017,,,Larrabetzu,Percentage,Larrabetzu,2.1
2018,,,Larrabetzu,Percentage,Larrabetzu,2.05
2019,,,Larrabetzu,Percentage,Larrabetzu,2.45
2020,,,Larrabetzu,Percentage,Larrabetzu,5.58
2021,,,Larrabetzu,Percentage,Larrabetzu,6.19
2010,,,Laukiz,Percentage,Laukiz,0.0
2011,,,Laukiz,Percentage,Laukiz,0.0
2012,,,Laukiz,Percentage,Laukiz,0.0
2013,,,Laukiz,Percentage,Laukiz,0.0
2014,,,Laukiz,Percentage,Laukiz,0.0
2015,,,Laukiz,Percentage,Laukiz,0.0
2016,,,Laukiz,Percentage,Laukiz,0.0
2017,,,Laukiz,Percentage,Laukiz,0.0
2018,,,Laukiz,Percentage,Laukiz,0.0
2019,,,Laukiz,Percentage,Laukiz,0.08
2020,,,Laukiz,Percentage,Laukiz,0.08
2021,,,Laukiz,Percentage,Laukiz,0.07
2010,,,Leioa,Percentage,Leioa,0.0
2011,,,Leioa,Percentage,Leioa,0.0
2012,,,Leioa,Percentage,Leioa,0.0
2013,,,Leioa,Percentage,Leioa,0.0
2014,,,Leioa,Percentage,Leioa,0.0
2015,,,Leioa,Percentage,Leioa,0.1
2016,,,Leioa,Percentage,Leioa,0.0
2017,,,Leioa,Percentage,Leioa,0.0
2018,,,Leioa,Percentage,Leioa,0.14
2019,,,Leioa,Percentage,Leioa,0.28
2020,,,Leioa,Percentage,Leioa,0.28
2021,,,Leioa,Percentage,Leioa,0.0
2010,,,Lemoa,Percentage,Lemoa,0.0
2011,,,Lemoa,Percentage,Lemoa,0.0
2012,,,Lemoa,Percentage,Lemoa,0.0
2013,,,Lemoa,Percentage,Lemoa,0.0
2014,,,Lemoa,Percentage,Lemoa,0.0
2015,,,Lemoa,Percentage,Lemoa,0.0
2016,,,Lemoa,Percentage,Lemoa,2.0
2017,,,Lemoa,Percentage,Lemoa,2.77
2018,,,Lemoa,Percentage,Lemoa,2.82
2019,,,Lemoa,Percentage,Lemoa,4.9
2020,,,Lemoa,Percentage,Lemoa,6.2
2021,,,Lemoa,Percentage,Lemoa,6.03
2010,,,Lemoiz,Percentage,Lemoiz,1.87
2011,,,Lemoiz,Percentage,Lemoiz,1.85
2012,,,Lemoiz,Percentage,Lemoiz,1.8
2013,,,Lemoiz,Percentage,Lemoiz,1.8
2014,,,Lemoiz,Percentage,Lemoiz,1.29
2015,,,Lemoiz,Percentage,Lemoiz,1.52
2016,,,Lemoiz,Percentage,Lemoiz,1.1
2017,,,Lemoiz,Percentage,Lemoiz,1.05
2018,,,Lemoiz,Percentage,Lemoiz,1.27
2019,,,Lemoiz,Percentage,Lemoiz,2.3
2020,,,Lemoiz,Percentage,Lemoiz,1.84
2021,,,Lemoiz,Percentage,Lemoiz,1.24
2010,,,Lekeitio,Percentage,Lekeitio,0.0
2011,,,Lekeitio,Percentage,Lekeitio,0.0
2012,,,Lekeitio,Percentage,Lekeitio,0.0
2013,,,Lekeitio,Percentage,Lekeitio,0.0
2014,,,Lekeitio,Percentage,Lekeitio,0.0
2015,,,Lekeitio,Percentage,Lekeitio,0.0
2016,,,Lekeitio,Percentage,Lekeitio,0.0
2017,,,Lekeitio,Percentage,Lekeitio,0.0
2018,,,Lekeitio,Percentage,Lekeitio,0.0
2019,,,Lekeitio,Percentage,Lekeitio,0.0
2020,,,Lekeitio,Percentage,Lekeitio,0.0
2021,,,Lekeitio,Percentage,Lekeitio,0.27
2010,,,Mallabia,Percentage,Mallabia,0.0
2011,,,Mallabia,Percentage,Mallabia,0.0
2012,,,Mallabia,Percentage,Mallabia,0.0
2013,,,Mallabia,Percentage,Mallabia,0.0
2014,,,Mallabia,Percentage,Mallabia,0.0
2015,,,Mallabia,Percentage,Mallabia,0.0
2016,,,Mallabia,Percentage,Mallabia,0.0
2017,,,Mallabia,Percentage,Mallabia,0.13
2018,,,Mallabia,Percentage,Mallabia,0.0
2019,,,Mallabia,Percentage,Mallabia,0.0
2020,,,Mallabia,Percentage,Mallabia,0.25
2021,,,Mallabia,Percentage,Mallabia,0.56
2010,,,Mañaria,Percentage,Mañaria,0.0
2011,,,Mañaria,Percentage,Mañaria,0.0
2012,,,Mañaria,Percentage,Mañaria,0.0
2013,,,Mañaria,Percentage,Mañaria,0.0
2014,,,Mañaria,Percentage,Mañaria,0.0
2015,,,Mañaria,Percentage,Mañaria,0.0
2016,,,Mañaria,Percentage,Mañaria,0.0
2017,,,Mañaria,Percentage,Mañaria,0.0
2018,,,Mañaria,Percentage,Mañaria,0.0
2019,,,Mañaria,Percentage,Mañaria,0.0
2020,,,Mañaria,Percentage,Mañaria,0.0
2021,,,Mañaria,Percentage,Mañaria,0.0
2010,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.15
2011,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.27
2012,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.31
2013,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.35
2014,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.28
2015,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.35
2016,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.32
2017,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.28
2018,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,0.28
2019,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,1.9
2020,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,2.48
2021,,Markina-Ondarroa,,Percentage,Markina-Ondarroa,2.45
2010,,,Markina-Xemein,Percentage,Markina-Xemein,0.19
2011,,,Markina-Xemein,Percentage,Markina-Xemein,0.08
2012,,,Markina-Xemein,Percentage,Markina-Xemein,0.2
2013,,,Markina-Xemein,Percentage,Markina-Xemein,0.2
2014,,,Markina-Xemein,Percentage,Markina-Xemein,0.18
2015,,,Markina-Xemein,Percentage,Markina-Xemein,0.18
2016,,,Markina-Xemein,Percentage,Markina-Xemein,0.22
2017,,,Markina-Xemein,Percentage,Markina-Xemein,0.22
2018,,,Markina-Xemein,Percentage,Markina-Xemein,0.22
2019,,,Markina-Xemein,Percentage,Markina-Xemein,0.31
2020,,,Markina-Xemein,Percentage,Markina-Xemein,0.44
2021,,,Markina-Xemein,Percentage,Markina-Xemein,0.31
2010,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,1.6
2011,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,1.6
2012,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,1.15
2013,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,1.15
2014,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.57
2015,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.57
2016,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.0
2017,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.0
2018,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.0
2019,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.0
2020,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.0
2021,,,Maruri-Jatabe,Percentage,Maruri-Jatabe,0.0
2010,,,Mendata,Percentage,Mendata,0.0
2011,,,Mendata,Percentage,Mendata,0.0
2012,,,Mendata,Percentage,Mendata,0.0
2013,,,Mendata,Percentage,Mendata,0.0
2014,,,Mendata,Percentage,Mendata,0.0
2015,,,Mendata,Percentage,Mendata,0.0
2016,,,Mendata,Percentage,Mendata,0.0
2017,,,Mendata,Percentage,Mendata,0.83
2018,,,Mendata,Percentage,Mendata,0.83
2019,,,Mendata,Percentage,Mendata,1.29
2020,,,Mendata,Percentage,Mendata,1.29
2021,,,Mendata,Percentage,Mendata,1.29
2010,,,Mendexa,Percentage,Mendexa,0.0
2011,,,Mendexa,Percentage,Mendexa,0.0
2012,,,Mendexa,Percentage,Mendexa,0.0
2013,,,Mendexa,Percentage,Mendexa,0.0
2014,,,Mendexa,Percentage,Mendexa,0.0
2015,,,Mendexa,Percentage,Mendexa,0.0
2016,,,Mendexa,Percentage,Mendexa,0.0
2017,,,Mendexa,Percentage,Mendexa,0.0
2018,,,Mendexa,Percentage,Mendexa,0.0
2019,,,Mendexa,Percentage,Mendexa,0.0
2020,,,Mendexa,Percentage,Mendexa,0.77
2021,,,Mendexa,Percentage,Mendexa,0.77
2010,,,Meñaka,Percentage,Meñaka,0.0
2011,,,Meñaka,Percentage,Meñaka,0.0
2012,,,Meñaka,Percentage,Meñaka,0.0
2013,,,Meñaka,Percentage,Meñaka,0.0
2014,,,Meñaka,Percentage,Meñaka,0.0
2015,,,Meñaka,Percentage,Meñaka,0.0
2016,,,Meñaka,Percentage,Meñaka,1.35
2017,,,Meñaka,Percentage,Meñaka,1.98
2018,,,Meñaka,Percentage,Meñaka,2.0
2019,,,Meñaka,Percentage,Meñaka,2.06
2020,,,Meñaka,Percentage,Meñaka,13.02
2021,,,Meñaka,Percentage,Meñaka,13.02
2010,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.58
2011,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.58
2012,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.58
2013,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,0.58
2014,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,2.31
2015,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,2.31
2016,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,1.57
2017,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,1.56
2018,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,1.56
2019,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,5.57
2020,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,5.57
2021,,,Ugao-Miraballes,Percentage,Ugao-Miraballes,5.57
2010,,,Morga,Percentage,Morga,0.0
2011,,,Morga,Percentage,Morga,0.0
2012,,,Morga,Percentage,Morga,0.0
2013,,,Morga,Percentage,Morga,0.0
2014,,,Morga,Percentage,Morga,0.07
2015,,,Morga,Percentage,Morga,0.0
2016,,,Morga,Percentage,Morga,0.0
2017,,,Morga,Percentage,Morga,0.0
2018,,,Morga,Percentage,Morga,0.0
2019,,,Morga,Percentage,Morga,0.43
2020,,,Morga,Percentage,Morga,0.43
2021,,,Morga,Percentage,Morga,0.43
2010,,,Muxika,Percentage,Muxika,0.19
2011,,,Muxika,Percentage,Muxika,0.19
2012,,,Muxika,Percentage,Muxika,0.45
2013,,,Muxika,Percentage,Muxika,0.53
2014,,,Muxika,Percentage,Muxika,0.45
2015,,,Muxika,Percentage,Muxika,0.45
2016,,,Muxika,Percentage,Muxika,0.48
2017,,,Muxika,Percentage,Muxika,0.43
2018,,,Muxika,Percentage,Muxika,0.77
2019,,,Muxika,Percentage,Muxika,2.6
2020,,,Muxika,Percentage,Muxika,2.49
2021,,,Muxika,Percentage,Muxika,2.87
2010,,,Mundaka,Percentage,Mundaka,0.58
2011,,,Mundaka,Percentage,Mundaka,0.58
2012,,,Mundaka,Percentage,Mundaka,0.58
2013,,,Mundaka,Percentage,Mundaka,0.58
2014,,,Mundaka,Percentage,Mundaka,0.55
2015,,,Mundaka,Percentage,Mundaka,0.39
2016,,,Mundaka,Percentage,Mundaka,0.64
2017,,,Mundaka,Percentage,Mundaka,0.66
2018,,,Mundaka,Percentage,Mundaka,0.47
2019,,,Mundaka,Percentage,Mundaka,0.64
2020,,,Mundaka,Percentage,Mundaka,0.33
2021,,,Mundaka,Percentage,Mundaka,0.33
2010,,,Mungia,Percentage,Mungia,0.05
2011,,,Mungia,Percentage,Mungia,0.11
2012,,,Mungia,Percentage,Mungia,0.16
2013,,,Mungia,Percentage,Mungia,0.16
2014,,,Mungia,Percentage,Mungia,0.18
2015,,,Mungia,Percentage,Mungia,0.24
2016,,,Mungia,Percentage,Mungia,0.92
2017,,,Mungia,Percentage,Mungia,0.97
2018,,,Mungia,Percentage,Mungia,1.88
2019,,,Mungia,Percentage,Mungia,1.78
2020,,,Mungia,Percentage,Mungia,2.97
2021,,,Mungia,Percentage,Mungia,3.12
2010,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.39
2011,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.51
2012,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.5
2013,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.51
2014,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.44
2015,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.49
2016,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.73
2017,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,0.76
2018,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,1.11
2019,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,1.29
2020,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,2.15
2021,,Plentzia-Mungia,,Percentage,Plentzia-Mungia,2.23
2010,,,Aulesti,Percentage,Aulesti,0.37
2011,,,Aulesti,Percentage,Aulesti,0.37
2012,,,Aulesti,Percentage,Aulesti,0.4
2013,,,Aulesti,Percentage,Aulesti,0.35
2014,,,Aulesti,Percentage,Aulesti,0.22
2015,,,Aulesti,Percentage,Aulesti,0.32
2016,,,Aulesti,Percentage,Aulesti,0.28
2017,,,Aulesti,Percentage,Aulesti,0.19
2018,,,Aulesti,Percentage,Aulesti,0.28
2019,,,Aulesti,Percentage,Aulesti,0.32
2020,,,Aulesti,Percentage,Aulesti,0.32
2021,,,Aulesti,Percentage,Aulesti,0.32
