Year,Edad,Sexo,Territorio,Units,Value
2013,10-14 años,,Elciego,Porcentaje,0.0
2010,10-14 años,,Arantzazu,Porcentaje,0.0
2016,10-14 años,,Arantzazu,Porcentaje,0.0
2016,10-14 años,,Aulesti,Porcentaje,0.0
2015,10-14 años,,Lizartza,Porcentaje,0.0
2022,10-14 años,,Lezo,Porcentaje,0.0
2015,10-14 años,,Leintz-Gatzaga,Porcentaje,0.0
2021,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2016,10-14 años,,Lantarón,Porcentaje,0.0
2022,10-14 años,,Mundaka,Porcentaje,0.0
2020,10-14 años,,Añana,Porcentaje,0.0
2014,10-14 años,,Belauntza,Porcentaje,0.0
2010,10-14 años,,Artzentales,Porcentaje,0.0
2018,10-14 años,,Artzentales,Porcentaje,0.0
2022,10-14 años,,Belauntza,Porcentaje,0.0
2014,10-14 años,,Muxika,Porcentaje,0.0
2020,10-14 años,,Artzentales,Porcentaje,0.0
2018,10-14 años,,Añana,Porcentaje,0.0
2020,10-14 años,,Arakaldo,Porcentaje,0.0
2021,10-14 años,,Arakaldo,Porcentaje,0.0
2010,10-14 años,,Legorreta,Porcentaje,0.0
2016,10-14 años,,Elciego,Porcentaje,0.0
2013,10-14 años,,Belauntza,Porcentaje,0.0
2019,10-14 años,,Arakaldo,Porcentaje,0.0
2018,10-14 años,,Arakaldo,Porcentaje,0.0
2014,10-14 años,,Elciego,Porcentaje,0.0
2021,10-14 años,,Belauntza,Porcentaje,0.0
2018,10-14 años,,Belauntza,Porcentaje,0.0
2021,10-14 años,,Añana,Porcentaje,0.0
2016,10-14 años,,Belauntza,Porcentaje,0.0
2013,10-14 años,,Arakaldo,Porcentaje,0.0
2014,10-14 años,,Arakaldo,Porcentaje,0.0
2010,10-14 años,,Arakaldo,Porcentaje,0.0
2021,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2016,10-14 años,,Lezo,Porcentaje,0.0
2018,10-14 años,,Morga,Porcentaje,0.0
2022,10-14 años,,Berrobi,Porcentaje,0.0
2014,10-14 años,,Lantarón,Porcentaje,0.0
2020,10-14 años,,Arrankudiaga-Zollo,Porcentaje,0.0
2013,10-14 años,,Sondika,Porcentaje,0.0
2022,10-14 años,,Sondika,Porcentaje,0.0
2018,10-14 años,,Amoroto,Porcentaje,0.0
2018,10-14 años,,Arrankudiaga-Zollo,Porcentaje,0.0
2022,10-14 años,,Amoroto,Porcentaje,0.0
2013,10-14 años,,Amoroto,Porcentaje,0.0
2015,10-14 años,,Amoroto,Porcentaje,0.0
2021,10-14 años,,Lezo,Porcentaje,0.0
2015,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2014,10-14 años,,,Porcentaje,0.0
2015,10-14 años,,Sondika,Porcentaje,0.0
2020,10-14 años,,Amoroto,Porcentaje,0.0
2022,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2016,10-14 años,,Amoroto,Porcentaje,0.0
2021,10-14 años,,Amoroto,Porcentaje,0.0
2010,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2016,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2020,10-14 años,,Donostia / San Sebastián,Porcentaje,0.0
2018,10-14 años,,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2015,10-14 años,,Mungia,Porcentaje,0.0
2022,10-14 años,,Ayala/Aiara,Porcentaje,0.0
2016,10-14 años,,Beizama,Porcentaje,0.0
2013,10-14 años,,Beizama,Porcentaje,0.0
2018,10-14 años,,Beizama,Porcentaje,0.0
2014,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2021,10-14 años,,Beizama,Porcentaje,0.0
2015,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2019,10-14 años,,Beizama,Porcentaje,0.0
2022,10-14 años,,Beizama,Porcentaje,0.0
2015,10-14 años,,Beizama,Porcentaje,0.0
2019,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2016,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2021,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2020,10-14 años,,Beizama,Porcentaje,0.0
2019,10-14 años,,Arrieta,Porcentaje,0.0
2014,10-14 años,,Ugao-Miraballes,Porcentaje,0.0
2014,10-14 años,,Campezo/Kanpezu,Porcentaje,0.0
2018,10-14 años,,Arrieta,Porcentaje,0.0
2010,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2019,10-14 años,,Lantarón,Porcentaje,0.0
2014,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2020,10-14 años,,Elciego,Porcentaje,0.0
2018,10-14 años,,Ugao-Miraballes,Porcentaje,0.0
2021,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2022,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2018,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2018,10-14 años,,Mendexa,Porcentaje,0.0
2019,10-14 años,,Lapuebla de Labarca,Porcentaje,0.0
2019,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2015,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2018,10-14 años,,Lezama,Porcentaje,0.0
2019,10-14 años,,Mendaro,Porcentaje,0.0
2021,10-14 años,,Plentzia-Mungia,Porcentaje,0.0
2019,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2018,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2016,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2013,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2018,10-14 años,,,Porcentaje,0.0
2015,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2013,10-14 años,,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2014,10-14 años,,Arrigorriaga,Porcentaje,0.0
2010,10-14 años,,Beizama,Porcentaje,0.0
2013,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2010,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2018,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2014,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2019,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2013,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2020,10-14 años,,Amorebieta-Etxano,Porcentaje,0.0
2014,10-14 años,,Amoroto,Porcentaje,0.0
2020,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2013,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2020,10-14 años,,Abanto y Ciérvana-Abanto Zierbena,Porcentaje,0.0
2010,10-14 años,,Zegama,Porcentaje,0.0
2019,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2022,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2013,10-14 años,,Lezo,Porcentaje,0.0
2022,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2020,10-14 años,,Zegama,Porcentaje,0.0
2018,10-14 años,,Bakio,Porcentaje,0.0
2018,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2020,10-14 años,,Leintz-Gatzaga,Porcentaje,0.0
2013,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2014,10-14 años,,Beizama,Porcentaje,0.0
2013,10-14 años,,Plentzia-Mungia,Porcentaje,0.0
2021,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2014,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2015,10-14 años,,Abadiño,Porcentaje,0.0
2014,10-14 años,,Barakaldo,Porcentaje,0.0
2016,10-14 años,,Barakaldo,Porcentaje,0.0
2016,10-14 años,,Ribera Baja/Erriberabeitia,Porcentaje,0.0
2016,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2020,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2018,10-14 años,,Abadiño,Porcentaje,0.0
2015,10-14 años,,Debabarrena / Bajo Deba,Porcentaje,0.0
2014,10-14 años,,Abadiño,Porcentaje,0.0
2016,10-14 años,,Abadiño,Porcentaje,0.0
2021,10-14 años,,Artziniega,Porcentaje,0.0
2016,10-14 años,,Sondika,Porcentaje,0.0
2018,10-14 años,,Abaltzisketa,Porcentaje,0.0
2021,10-14 años,,Abadiño,Porcentaje,0.0
2010,10-14 años,,Barakaldo,Porcentaje,0.0
2022,10-14 años,,Abadiño,Porcentaje,0.0
2019,10-14 años,,Amoroto,Porcentaje,0.0
2014,10-14 años,,Aulesti,Porcentaje,0.0
2013,10-14 años,,Abadiño,Porcentaje,0.0
2021,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2015,10-14 años,,Ayala/Aiara,Porcentaje,0.0
2019,10-14 años,,Usurbil,Porcentaje,0.0
2013,10-14 años,,Leaburu,Porcentaje,0.0
2013,10-14 años,,Ayala/Aiara,Porcentaje,0.0
2022,10-14 años,,Leintz-Gatzaga,Porcentaje,0.0
2010,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2018,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2022,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2010,10-14 años,,Agurain/Salvatierra,Porcentaje,0.0
2013,10-14 años,,Zerain,Porcentaje,0.0
2019,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2020,10-14 años,,Berantevilla,Porcentaje,0.0
2010,10-14 años,,Lagrán,Porcentaje,0.0
2016,10-14 años,,Amezketa,Porcentaje,0.0
2021,10-14 años,,Campezo/Kanpezu,Porcentaje,0.0
2019,10-14 años,,Arratzua-Ubarrundia,Porcentaje,0.0
2021,10-14 años,,Leaburu,Porcentaje,0.0
2016,10-14 años,,,Porcentaje,0.0
2013,10-14 años,,Mungia,Porcentaje,0.0
2013,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2018,10-14 años,,Ziortza-Bolibar,Porcentaje,0.0
2018,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2015,10-14 años,,Beasain,Porcentaje,0.0
2013,10-14 años,,,Porcentaje,0.0
2021,10-14 años,,Beasain,Porcentaje,0.0
2019,10-14 años,,Beasain,Porcentaje,0.0
2019,10-14 años,,Güeñes,Porcentaje,0.0
2018,10-14 años,,Usurbil,Porcentaje,0.0
2018,10-14 años,,Beasain,Porcentaje,0.0
2015,10-14 años,,Basauri,Porcentaje,0.0
2018,10-14 años,,Basauri,Porcentaje,0.0
2022,10-14 años,,Basauri,Porcentaje,0.0
2016,10-14 años,,Urola Kosta,Porcentaje,0.0
2013,10-14 años,,Beasain,Porcentaje,0.0
2014,10-14 años,,Beasain,Porcentaje,0.0
2021,10-14 años,,Ibarra,Porcentaje,0.0
2020,10-14 años,,Beasain,Porcentaje,0.0
2010,10-14 años,,Beasain,Porcentaje,0.0
2016,10-14 años,,Beasain,Porcentaje,0.0
2022,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2014,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2022,10-14 años,,Beasain,Porcentaje,0.0
2022,10-14 años,,Arrasate/Mondragón,Porcentaje,0.0
2016,10-14 años,,Samaniego,Porcentaje,0.0
2013,10-14 años,,Zestoa,Porcentaje,0.0
2010,10-14 años,,Amurrio,Porcentaje,0.0
2013,10-14 años,,Berango,Porcentaje,0.0
2020,10-14 años,,Leza,Porcentaje,0.0
2014,10-14 años,,Zestoa,Porcentaje,0.0
2016,10-14 años,,Arakaldo,Porcentaje,0.0
2020,10-14 años,,Aulesti,Porcentaje,0.0
2020,10-14 años,,Zestoa,Porcentaje,0.0
2019,10-14 años,,Aulesti,Porcentaje,0.0
2015,10-14 años,,Aulesti,Porcentaje,0.0
2021,10-14 años,,Zestoa,Porcentaje,0.0
2010,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2013,10-14 años,,Aulesti,Porcentaje,0.0
2013,10-14 años,,Azpeitia,Porcentaje,0.0
2020,10-14 años,,Lizartza,Porcentaje,0.0
2015,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2014,10-14 años,,Errenteria,Porcentaje,0.0
2020,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2021,10-14 años,,Usurbil,Porcentaje,0.0
2020,10-14 años,,Bermeo,Porcentaje,0.0
2013,10-14 años,,Samaniego,Porcentaje,0.0
2020,10-14 años,,,Porcentaje,0.0
2021,10-14 años,,Samaniego,Porcentaje,0.0
2019,10-14 años,,Bermeo,Porcentaje,0.0
2015,10-14 años,,Belauntza,Porcentaje,0.0
2015,10-14 años,,Arakaldo,Porcentaje,0.0
2018,10-14 años,,Lezo,Porcentaje,0.0
2020,10-14 años,,Zuia,Porcentaje,0.0
2014,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2018,10-14 años,,Alegría-Dulantzi,Porcentaje,0.0
2022,10-14 años,,Arakaldo,Porcentaje,0.0
2019,10-14 años,,Azpeitia,Porcentaje,0.0
2015,10-14 años,,Kripan,Porcentaje,0.0
2018,10-14 años,,Azpeitia,Porcentaje,0.0
2015,10-14 años,,Orendain,Porcentaje,0.0
2016,10-14 años,,Berriatua,Porcentaje,0.0
2022,10-14 años,,Azkoitia,Porcentaje,0.0
2022,10-14 años,,Zizurkil,Porcentaje,0.0
2021,10-14 años,,Baños de Ebro/Mañueta,Porcentaje,0.0
2014,10-14 años,,Amezketa,Porcentaje,0.0
2020,10-14 años,,Berriatua,Porcentaje,0.0
2014,10-14 años,,Maruri-Jatabe,Porcentaje,0.0
2021,10-14 años,,Zizurkil,Porcentaje,0.0
2014,10-14 años,,Lizartza,Porcentaje,0.0
2014,10-14 años,,Azpeitia,Porcentaje,0.0
2013,10-14 años,,Maruri-Jatabe,Porcentaje,0.0
2013,10-14 años,,Zizurkil,Porcentaje,0.0
2010,10-14 años,,Azpeitia,Porcentaje,0.0
2020,10-14 años,,Elburgo/Burgelu,Porcentaje,0.0
2016,10-14 años,,Azpeitia,Porcentaje,0.0
2021,10-14 años,,Azpeitia,Porcentaje,0.0
2022,10-14 años,,Azpeitia,Porcentaje,0.0
2014,10-14 años,,Gaztelu,Porcentaje,0.0
2015,10-14 años,,Azpeitia,Porcentaje,0.0
2013,10-14 años,,Gaztelu,Porcentaje,0.0
2016,10-14 años,,Ayala/Aiara,Porcentaje,0.0
2020,10-14 años,,Azpeitia,Porcentaje,0.0
2020,10-14 años,,Berriz,Porcentaje,0.0
2016,10-14 años,,Erriberagoitia/Ribera Alta,Porcentaje,0.0
2022,10-14 años,,Gaztelu,Porcentaje,0.0
2015,10-14 años,,Arantzazu,Porcentaje,0.0
2020,10-14 años,,Gaztelu,Porcentaje,0.0
2019,10-14 años,,Gaztelu,Porcentaje,0.0
2019,10-14 años,,Armiñón,Porcentaje,0.0
2019,10-14 años,,Añana,Porcentaje,0.0
2010,10-14 años,,Gaztelu,Porcentaje,0.0
2021,10-14 años,,Gaztelu,Porcentaje,0.0
2013,10-14 años,,Urola Kosta,Porcentaje,0.0
2010,10-14 años,,Maruri-Jatabe,Porcentaje,0.0
2020,10-14 años,,Goierri,Porcentaje,0.0
2013,10-14 años,,Añana,Porcentaje,0.0
2021,10-14 años,,Arantzazu,Porcentaje,0.0
2014,10-14 años,,Arantzazu,Porcentaje,0.0
2015,10-14 años,,Gaztelu,Porcentaje,0.0
2018,10-14 años,,Deba,Porcentaje,0.0
2021,10-14 años,,Deba,Porcentaje,0.0
2018,10-14 años,,Amezketa,Porcentaje,0.0
2020,10-14 años,,Muskiz,Porcentaje,0.0
2020,10-14 años,,Deba,Porcentaje,0.0
2022,10-14 años,,Legorreta,Porcentaje,0.0
2019,10-14 años,,Arantzazu,Porcentaje,0.0
2013,10-14 años,,Amezketa,Porcentaje,0.0
2020,10-14 años,,Ayala/Aiara,Porcentaje,0.0
2016,10-14 años,,Abaltzisketa,Porcentaje,0.0
2020,10-14 años,,Bilbo Handia / Gran Bilbao,Porcentaje,0.0
2018,10-14 años,,Lanciego/Lantziego,Porcentaje,0.0
2022,10-14 años,,Murueta,Porcentaje,0.0
2013,10-14 años,,Barrundia,Porcentaje,0.0
2018,10-14 años,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2013,10-14 años,,Altzaga,Porcentaje,0.0
2020,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2018,10-14 años,,Altzaga,Porcentaje,0.0
2019,10-14 años,,Abaltzisketa,Porcentaje,0.0
2020,10-14 años,,Altzaga,Porcentaje,0.0
2010,10-14 años,,Otxandio,Porcentaje,0.0
2015,10-14 años,,Altzaga,Porcentaje,0.0
2016,10-14 años,,Azkoitia,Porcentaje,0.0
2010,10-14 años,,Altzaga,Porcentaje,0.0
2013,10-14 años,,Erandio,Porcentaje,0.0
2021,10-14 años,,Altzaga,Porcentaje,0.0
2016,10-14 años,,Altzaga,Porcentaje,0.0
2014,10-14 años,,Altzaga,Porcentaje,0.0
2019,10-14 años,,Altzaga,Porcentaje,0.0
2010,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2021,10-14 años,,Mundaka,Porcentaje,0.0
2020,10-14 años,,Muxika,Porcentaje,0.0
2018,10-14 años,,Getxo,Porcentaje,0.0
2019,10-14 años,,Legorreta,Porcentaje,0.0
2016,10-14 años,,Orendain,Porcentaje,0.0
2018,10-14 años,,Moreda de Álava/Moreda Araba,Porcentaje,0.0
2020,10-14 años,,Erandio,Porcentaje,0.0
2016,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2021,10-14 años,,Azkoitia,Porcentaje,0.0
2015,10-14 años,,San Millán/Donemiliaga,Porcentaje,0.0
2018,10-14 años,,Debagoiena / Alto Deba,Porcentaje,0.0
2018,10-14 años,,Azkoitia,Porcentaje,0.0
2010,10-14 años,,Azkoitia,Porcentaje,0.0
2018,10-14 años,,Orendain,Porcentaje,0.0
2019,10-14 años,,Debagoiena / Alto Deba,Porcentaje,0.0
2014,10-14 años,,Busturia,Porcentaje,0.0
2020,10-14 años,,Azkoitia,Porcentaje,0.0
2010,10-14 años,,Añana,Porcentaje,0.0
2013,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2014,10-14 años,,Azkoitia,Porcentaje,0.0
2013,10-14 años,,Debagoiena / Alto Deba,Porcentaje,0.0
2019,10-14 años,,Orendain,Porcentaje,0.0
2021,10-14 años,,Orendain,Porcentaje,0.0
2015,10-14 años,,Azkoitia,Porcentaje,0.0
2022,10-14 años,,Orendain,Porcentaje,0.0
2019,10-14 años,,Berastegi,Porcentaje,0.0
2022,10-14 años,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2019,10-14 años,,Erandio,Porcentaje,0.0
2019,10-14 años,,Azkoitia,Porcentaje,0.0
2014,10-14 años,,Orendain,Porcentaje,0.0
2021,10-14 años,,Aia,Porcentaje,0.0
2015,10-14 años,,Berastegi,Porcentaje,0.0
2010,10-14 años,,Orendain,Porcentaje,0.0
2010,10-14 años,,Kuartango,Porcentaje,0.0
2018,10-14 años,,Leintz-Gatzaga,Porcentaje,0.0
2014,10-14 años,,Arrasate/Mondragón,Porcentaje,0.0
2013,10-14 años,,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2018,10-14 años,,Karrantza Harana/Valle de Carranza,Porcentaje,0.0
2010,10-14 años,,Segura,Porcentaje,0.0
2016,10-14 años,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,0.0
2020,10-14 años,,Orendain,Porcentaje,0.0
2013,10-14 años,,Orendain,Porcentaje,0.0
2010,10-14 años,,Lanciego/Lantziego,Porcentaje,0.0
2019,10-14 años,,Ondarroa,Porcentaje,0.0
2016,10-14 años,,Ondarroa,Porcentaje,0.0
2010,10-14 años,,Baliarrain,Porcentaje,0.0
2014,10-14 años,,Baliarrain,Porcentaje,0.0
2010,10-14 años,,Urkabustaiz,Porcentaje,0.0
2019,10-14 años,,Artea,Porcentaje,0.0
2014,10-14 años,,Urkabustaiz,Porcentaje,0.0
2014,10-14 años,,Otxandio,Porcentaje,0.0
2021,10-14 años,,Errenteria,Porcentaje,0.0
2021,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2018,10-14 años,,Baliarrain,Porcentaje,0.0
2015,10-14 años,,Baliarrain,Porcentaje,0.0
2020,10-14 años,,Aia,Porcentaje,0.0
2020,10-14 años,,Bidasoa Beherea / Bajo Bidasoa,Porcentaje,0.0
2016,10-14 años,,Eibar,Porcentaje,0.0
2018,10-14 años,,Eibar,Porcentaje,0.0
2018,10-14 años,,Berastegi,Porcentaje,0.0
2019,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2021,10-14 años,,Kuartango,Porcentaje,0.0
2010,10-14 años,,Mundaka,Porcentaje,0.0
2013,10-14 años,,Berastegi,Porcentaje,0.0
2016,10-14 años,,Baliarrain,Porcentaje,0.0
2015,10-14 años,,Leza,Porcentaje,0.0
2019,10-14 años,,Baliarrain,Porcentaje,0.0
2013,10-14 años,,Baliarrain,Porcentaje,0.0
2022,10-14 años,,Baños de Ebro/Mañueta,Porcentaje,0.0
2010,10-14 años,,Elciego,Porcentaje,0.0
2016,10-14 años,,Artzentales,Porcentaje,0.0
2020,10-14 años,,Baliarrain,Porcentaje,0.0
2022,10-14 años,,Armiñón,Porcentaje,0.0
2022,10-14 años,,Zeanuri,Porcentaje,0.0
2022,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2018,10-14 años,,Errenteria,Porcentaje,0.0
2022,10-14 años,,Kuartango,Porcentaje,0.0
2022,10-14 años,,Astigarraga,Porcentaje,0.0
2015,10-14 años,,Moreda de Álava/Moreda Araba,Porcentaje,0.0
2018,10-14 años,,Aia,Porcentaje,0.0
2020,10-14 años,,Astigarraga,Porcentaje,0.0
2018,10-14 años,,Astigarraga,Porcentaje,0.0
2015,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2019,10-14 años,,Aia,Porcentaje,0.0
2013,10-14 años,,Astigarraga,Porcentaje,0.0
2022,10-14 años,,Aia,Porcentaje,0.0
2019,10-14 años,,Astigarraga,Porcentaje,0.0
2014,10-14 años,,Astigarraga,Porcentaje,0.0
2016,10-14 años,,Aia,Porcentaje,0.0
2019,10-14 años,,Elduain,Porcentaje,0.0
2013,10-14 años,,Zeberio,Porcentaje,0.0
2016,10-14 años,,Astigarraga,Porcentaje,0.0
2021,10-14 años,,Astigarraga,Porcentaje,0.0
2015,10-14 años,,Aia,Porcentaje,0.0
2015,10-14 años,,Añana,Porcentaje,0.0
2010,10-14 años,,Aia,Porcentaje,0.0
2015,10-14 años,,Elduain,Porcentaje,0.0
2022,10-14 años,,Iurreta,Porcentaje,0.0
2021,10-14 años,,Zambrana,Porcentaje,0.0
2021,10-14 años,,Elduain,Porcentaje,0.0
2014,10-14 años,,Donostia / San Sebastián,Porcentaje,0.0
2013,10-14 años,,Aia,Porcentaje,0.0
2022,10-14 años,,Peñacerrada-Urizaharra,Porcentaje,0.0
2015,10-14 años,,Astigarraga,Porcentaje,0.0
2014,10-14 años,,Oyón-Oion,Porcentaje,0.0
2020,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2022,10-14 años,,Ataun,Porcentaje,0.0
2015,10-14 años,,Arrasate/Mondragón,Porcentaje,0.0
2022,10-14 años,,Ondarroa,Porcentaje,0.0
2010,10-14 años,,Oyón-Oion,Porcentaje,0.0
2022,10-14 años,,Berastegi,Porcentaje,0.0
2022,10-14 años,,Artzentales,Porcentaje,0.0
2013,10-14 años,,Urduña/Orduña,Porcentaje,0.0
2016,10-14 años,,Urduña/Orduña,Porcentaje,0.0
2010,10-14 años,,Ondarroa,Porcentaje,0.0
2021,10-14 años,,Dima,Porcentaje,0.0
2018,10-14 años,,Ataun,Porcentaje,0.0
2016,10-14 años,,Elduain,Porcentaje,0.0
2013,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2013,10-14 años,,Ataun,Porcentaje,0.0
2015,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2015,10-14 años,,Errenteria,Porcentaje,0.0
2015,10-14 años,,Oyón-Oion,Porcentaje,0.0
2018,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2010,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2014,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2013,10-14 años,,Mendexa,Porcentaje,0.0
2010,10-14 años,,Iruña Oka/Iruña de Oca,Porcentaje,0.0
2016,10-14 años,,Lasarte-Oria,Porcentaje,0.0
2013,10-14 años,,Arrankudiaga-Zollo,Porcentaje,0.0
2016,10-14 años,,Elgoibar,Porcentaje,0.0
2013,10-14 años,,Durango,Porcentaje,0.0
2020,10-14 años,,Gorbeialdea / Estribaciones del Gorbea,Porcentaje,0.0
2022,10-14 años,,Morga,Porcentaje,0.0
2013,10-14 años,,Lapuebla de Labarca,Porcentaje,0.0
2019,10-14 años,,Barrundia,Porcentaje,0.0
2013,10-14 años,,Mutriku,Porcentaje,0.0
2013,10-14 años,,Mendaro,Porcentaje,0.0
2021,10-14 años,,Ataun,Porcentaje,0.0
2014,10-14 años,,Ataun,Porcentaje,0.0
2015,10-14 años,,Morga,Porcentaje,0.0
2022,10-14 años,,Arrankudiaga-Zollo,Porcentaje,0.0
2021,10-14 años,,,Porcentaje,0.0
2016,10-14 años,,Ataun,Porcentaje,0.0
2020,10-14 años,,Ataun,Porcentaje,0.0
2010,10-14 años,,Ataun,Porcentaje,0.0
2021,10-14 años,,Ea,Porcentaje,0.0
2010,10-14 años,,Ea,Porcentaje,0.0
2010,10-14 años,,Mendaro,Porcentaje,0.0
2019,10-14 años,,Arrankudiaga-Zollo,Porcentaje,0.0
2019,10-14 años,,Ataun,Porcentaje,0.0
2015,10-14 años,,Mendaro,Porcentaje,0.0
2013,10-14 años,,Ea,Porcentaje,0.0
2018,10-14 años,,Mendaro,Porcentaje,0.0
2020,10-14 años,,Oyón-Oion,Porcentaje,0.0
2015,10-14 años,,Ataun,Porcentaje,0.0
2016,10-14 años,,Berrobi,Porcentaje,0.0
2019,10-14 años,,Ayala/Aiara,Porcentaje,0.0
2022,10-14 años,,Mendaro,Porcentaje,0.0
2014,10-14 años,,Mendaro,Porcentaje,0.0
2016,10-14 años,,Mendaro,Porcentaje,0.0
2016,10-14 años,,Oyón-Oion,Porcentaje,0.0
2021,10-14 años,,Mendaro,Porcentaje,0.0
2013,10-14 años,,Kuartango,Porcentaje,0.0
2021,10-14 años,,Oyón-Oion,Porcentaje,0.0
2013,10-14 años,,Donostia / San Sebastián,Porcentaje,0.0
2021,10-14 años,,Berrobi,Porcentaje,0.0
2019,10-14 años,,Berrobi,Porcentaje,0.0
2015,10-14 años,,Arratia Nerbioi / Arratia-Nervión,Porcentaje,0.0
2022,10-14 años,,Oyón-Oion,Porcentaje,0.0
2018,10-14 años,,Artziniega,Porcentaje,0.0
2021,10-14 años,,Elgeta,Porcentaje,0.0
2022,10-14 años,,Etxebarri,Porcentaje,0.0
2015,10-14 años,,Etxebarri,Porcentaje,0.0
2018,10-14 años,,Etxebarri,Porcentaje,0.0
2014,10-14 años,,Elgeta,Porcentaje,0.0
2015,10-14 años,,Zaratamo,Porcentaje,0.0
2016,10-14 años,,Zambrana,Porcentaje,0.0
2015,10-14 años,,Urduña/Orduña,Porcentaje,0.0
2022,10-14 años,,Urduña/Orduña,Porcentaje,0.0
2019,10-14 años,,Oyón-Oion,Porcentaje,0.0
2022,10-14 años,,Zumaia,Porcentaje,0.0
